GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,75.2,47,65295,30,72.5,51,61660,14
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,62.2,69,67459,38,56.9,75,66238,32
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,69.5,60,71648,55,64.1,65,70578,47
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,101.6,13,81748,71,95.7,18,62760,18
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,57.7,75,85200,77,56.6,76,85900,80
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,51.3,81,66712,34,51.6,80,67942,38
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,63.9,67,68750,41,58.9,73,71735,52
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,114.4,7,65989,32,114,7,65989,31
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,96,18,80965,70,82.2,33,80365,71
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,,,,,130.9,3,74774,59
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,98.8,14,61800,20,75.7,44,64100,26
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,64.9,65,76828,63,59.4,72,73870,55
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,74.5,51,79063,67,81.2,35,79063,67
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,86.4,28,72395,57,65.3,63,69645,44
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,102.5,12,79890,69,100.8,15,79890,70
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,68.5,61,83182,75,68.7,56,85821,79
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,81.3,36,69950,48,73.5,49,69843,45
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,59.6,73,71891,56,50.1,81,74000,57
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,73.8,55,64598,29,65.5,61,67608,37
D. K-8 / 751 +,SUSSEX,2030,HARDYSTON TWP,95.7,19,60241,13,95.1,20,62442,16
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,53.8,78,73305,59,49.9,82,73990,56
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,153.6,2,57087,4,185.2,1,61318,13
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,73.3,56,62450,21,62.5,68,56515,4
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,82.7,35,60313,14,71.4,53,61310,12
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,86.5,27,64084,25,99.3,16,64217,27
E. K-12 / 0 - 1800,,,K-12 Average,81,,75450,,77.2,,75990,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,63.5,38,69751,30,68,31,68078,28
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,68.5,32,72825,37,89.5,9,78228,44
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,75.6,22,72250,35,71,28,67300,21
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,55.5,45,56688,8,50.5,44,56125,6
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,100.8,4,51250,3,103.1,5,53520,4
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,1588,1,77606,43,76.9,17,68039,27
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,69,31,73040,38,65.7,33,74956,41
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,57.8,44,92100,49,58.1,40,97597,48
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,52.8,46,74563,42,50.3,45,70325,35
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,76.3,20,65643,20,70.4,29,67530,23
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,80.7,18,65190,19,,,,
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,88.6,8,63168,17,113.9,1,59743,11
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,64.5,36,62783,16,60.9,39,62783,16
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,86.6,11,67929,24,92.1,8,72171,37
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,71.9,26,53933,5,73.3,24,56558,7
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,89.1,7,71918,33,85.9,11,67851,26
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,86.3,12,61094,14,77.3,15,62100,14
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,83.6,15,58450,10,76.7,18,55020,5
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,91.7,5,49973,1,103.5,4,50900,1
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,71,27,67090,22,62.2,36,67419,22
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,70.8,28,59500,11,72,26,68576,31
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,83,16,51076,2,107.6,3,51076,2
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,61.6,40,71025,32,66.7,32,67779,25
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,88.5,10,81222,46,74.9,21,75014,43
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,76.2,21,67821,23,75.4,19,66879,20
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,66.8,34,55698,6,72.5,25,56903,9
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,111.7,3,51680,4,99,7,52909,3
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,74.8,23,72526,36,74.4,22,68718,32
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,81.3,17,68194,25,78.8,14,69234,33
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,89.8,6,73600,39,74.3,23,68200,29
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,42.3,48,69618,28,41.3,47,72910,40
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,73.2,25,66600,21,77.1,16,68411,30
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,74.8,23,74510,41,83.8,12,75000,42
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,51.7,47,74128,40,55.8,43,72836,39
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,60.1,41,71938,34,57.5,41,72232,38
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,35.2,49,77777,44,33.2,48,79732,45
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,58.1,43,60341,12,57.4,42,62993,17
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,66.4,35,70582,31,70,30,69869,34
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,68,33,85272,48,64.9,34,84274,47
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,69.2,30,63526,18,63.2,35,62777,15
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,88.6,8,61969,15,79,13,61712,13
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,86,13,57879,9,100.6,6,59679,10
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,123.1,2,80548,45,111.1,2,70418,36
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,84.5,14,68685,26,86,10,66820,19
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,61.8,39,56010,7,61,38,60467,12
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,59,42,81350,47,48,46,84050,46
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,69.6,29,60455,13,71.1,27,64930,18
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,79.1,19,68858,27,75.3,20,67543,24
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,64.5,36,69675,29,61.9,37,56710,8
F. K-12 / 1801 - 350,,,K-12 Average,81,,75450,,77.2,,75990,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,65.6,57,79296,51,68,51,79296,52
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,100.6,13,99200,68,108.5,6,104700,67
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,86.6,29,68930,23,84.8,30,63980,14
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,117.1,5,56819,3,116.6,4,60871,7
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,66.1,56,66663,18,80.8,33,66315,18
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,74.4,42,76717,42,74.6,41,78877,49
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,69.7,51,75410,40,69,48,61318,8
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,64.6,59,65374,15,65.8,54,65477,16
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,114.1,6,96519,67,119.3,3,97938,66
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,117.8,4,68000,22,101.8,9,60000,5
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,87.5,27,72535,33,86.3,27,70035,29
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,82.1,36,59565,8,72.2,42,61430,9
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,69.3,52,73643,34,64,57,81240,54
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,76.7,40,78516,48,80.6,34,81651,55
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,85.7,31,85569,61,84.7,31,79156,51
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,68.2,54,70594,27,62.6,60,67750,24
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,66.7,55,67876,20,67.4,53,67521,22
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,105.1,8,64799,13,97.7,11,68293,27
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,91.9,22,77194,44,92.2,17,78526,48
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,84.3,34,65632,17,86.8,26,63542,12
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,85.3,32,64888,14,85.7,28,66775,20
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,101.2,12,79594,53,120.8,2,68135,26
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,99,15,75549,41,128.1,1,75549,40
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,90.6,24,79472,52,85,29,64828,15
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,87.4,28,59227,6,90.3,21,58468,3
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,69.3,52,89380,63,70.5,45,86222,63
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,88.3,26,53257,1,92.2,17,55718,1
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,93.1,20,94672,66,89.7,23,94666,64
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,99.5,14,70196,25,107.9,7,72259,36
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,76.7,40,81800,57,75.7,40,81800,56
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,80.6,38,71439,28,69.1,47,67875,25
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,88.8,25,74901,35,96,13,79020,50
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,79.8,39,78665,50,79.1,36,77545,45
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,82.5,35,92967,65,80.3,35,94786,65
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,48.8,67,89968,64,49.3,66,85328,61
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,103.5,11,62586,11,95,15,63186,11
F. K-12 / 1801 - 3500,MERCER,4255,PRINCETON,57.9,64,84684,59,56.2,63,85784,62
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,86.3,30,61011,9,76.1,38,63657,13
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,93.8,18,77876,45,89.9,22,77440,44
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,127.8,3,63580,12,69,48,67660,23
F. K-12 / 1801 - 3500,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,81.9,37,78037,46,83.9,32,77807,46
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,91.4,23,59556,7,97.7,11,62435,10
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,39.9,68,67955,21,37.2,67,75120,39
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,97.7,16,74950,36,98.4,10,70075,30
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,73.3,43,74990,37,70.7,44,72890,37
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,156.7,2,82025,58,,,,
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,106,7,85008,60,114.4,5,84930,60
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,63.8,62,75242,39,62.3,61,76242,42
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,58.8,63,78088,47,58,62,84850,59
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,64.2,61,79992,54,65.3,56,71973,35
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,64.6,59,71529,29,72.1,43,70789,32
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,70,50,55519,2,68.2,50,57505,2
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,54.3,66,71772,30,54.4,64,66328,19
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,97.4,17,67000,19,95.7,14,68350,28
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,71.1,48,69341,24,67.6,52,70090,31
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,938.5,1,58853,5,89.3,24,60658,6
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,71.7,46,62565,10,70.1,46,67275,21
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,73.1,44,77154,43,65.7,55,76729,43
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,93.4,19,86860,62,88.1,25,80301,53
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,104.1,10,80205,55,103.7,8,82686,58
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,56.7,65,78532,49,53.2,65,78156,47
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,84.9,33,65590,16,91,20,65590,17
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,93.1,20,80421,56,93.8,16,82467,57
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,70.1,49,70321,26,78.9,37,71737,34
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,71.7,46,57778,4,63.4,59,58602,4
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,64.8,58,72443,31,63.7,58,72919,38
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,104.3,9,72448,32,91.5,19,71118,33
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,72.9,45,75010,38,75.9,39,75990,41
G. K-12 / 3501 +,,,K-12 Average,81,,75450,,77.2,,75990,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,103.6,15,93916,96,86.9,30,92448,96
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,79.3,52,62829,8,79.5,41,61829,7
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,105.5,13,69390,28,100.8,13,69805,32
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,72.6,75,57950,5,68.7,79,57510,1
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,79.3,52,72464,41,78.8,42,72710,44
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,76.6,64,77035,65,68.8,78,75915,61
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,87.5,33,77200,69,86.3,33,73950,46
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,102.2,18,79200,72,108.5,7,88785,89
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,99.1,22,95205,97,74.3,60,96560,101
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,64.1,92,67900,20,64.4,90,71755,39
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,83.1,40,97093,100,87.2,28,95886,99
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,66.1,85,92539,94,69,77,91065,94
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,83.1,40,66725,17,81.5,38,70705,36
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,104.4,14,68075,21,87.7,27,64292,12
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,75.3,68,73968,49,71,73,77643,66
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,59.5,99,85409,84,60.7,95,86396,84
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,793.2,1,60236,7,90.8,23,66834,18
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,58,101,63700,10,58.6,98,65103,13
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,79.9,47,89948,92,77.1,47,87625,88
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,97.1,25,77300,70,101.6,11,63982,11
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,64.7,91,80750,77,63.8,91,79300,71
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,126.5,8,64243,13,81.3,39,66610,17
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,75.3,68,74572,54,78.2,45,76186,62
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,61.2,97,68601,24,67.2,81,66569,16
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,96.4,26,81990,79,93.1,19,79833,72
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,81.4,45,71100,33,120.5,5,71100,37
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,63.7,94,95567,98,58.5,99,97002,102
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,77.4,59,93362,95,76.4,52,87104,86
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,75.9,66,85395,83,72.4,68,86746,85
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,79.9,47,95814,99,78.3,44,92630,98
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,69.9,78,76407,61,71,73,83887,79
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,59.9,98,90982,93,61.5,94,92500,97
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,79.3,52,71400,35,73,65,70525,35
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,74.6,71,71078,32,64.6,89,68800,25
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,85.9,37,89010,91,84.4,36,85090,81
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,66.3,83,84974,81,63.8,91,90440,93
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,92.6,28,75271,58,101.2,12,72871,45
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,99.4,20,55875,3,92.6,20,58250,2
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,73.1,73,77110,66,72.2,69,81065,75
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,131.2,6,71103,34,132.9,3,58708,3
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,76.4,65,98435,101,73.1,64,99280,103
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,110.3,10,76917,63,100.2,14,80890,74
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,129.6,7,79900,74,126,4,81611,76
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,132.2,5,73390,45,148.8,2,72578,43
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,,,,,76.6,51,74517,51
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,94.2,27,71777,38,87,29,71875,40
G. K-12 / 3501 +,MERCER,1430,EWING TWP,70.6,77,72314,40,71.1,72,75914,60
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,77.2,61,66920,18,71.8,70,71494,38
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,66.3,83,76350,60,65.8,86,78067,68
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,59.4,100,73699,46,60.7,95,77981,67
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,67.1,82,82796,80,57.8,101,85450,82
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,87,35,85840,85,88.8,26,88960,90
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,143.6,3,81345,78,153.9,1,84885,80
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,79.1,55,71416,36,77.1,47,74660,55
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,103,17,98786,102,102.6,10,96455,100
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,75.6,67,80059,75,78.4,43,79209,70
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,67.9,81,84981,82,65.6,87,86188,83
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,101.5,19,68872,26,97.5,16,69049,27
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,97.9,24,71425,37,91.3,22,74801,56
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,88.3,32,75150,57,92.6,20,79112,69
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,760.2,2,51273,1,90.5,24,76222,63
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,88.8,31,73103,44,95,17,69441,29
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,99.4,20,74192,52,94.9,18,74942,57
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,103.1,16,80082,76,102.8,9,81985,78
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,73,74,68205,22,73.4,63,68895,26
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,108.8,11,86050,86,86.6,32,60120,5
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,79.8,51,79305,73,76,53,81875,77
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,75,70,64500,14,75.2,56,62442,9
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,68.4,80,70775,31,66.1,84,71970,41
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,65.5,87,69875,30,64.9,88,63200,10
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,90.3,30,71792,39,81.3,39,70316,33
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,56.6,102,74165,51,50.9,103,73980,48
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,65.1,89,76879,62,66,85,75119,58
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,78.4,56,66490,16,68.7,79,69664,30
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,63.3,95,87694,89,59.4,97,90150,92
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,77.3,60,75120,56,75.2,56,77030,65
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,70.7,76,67674,19,66.7,82,69199,28
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,74.3,72,64008,11,73,65,65426,15
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,82.2,44,77179,68,76,53,74125,50
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,98,23,57034,4,99.3,15,60297,6
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,65.5,87,55493,2,66.7,82,59982,4
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,117.1,9,63195,9,111.3,6,62260,8
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,76.9,62,59700,6,69.8,75,67650,19
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,83.7,39,87948,90,85.5,34,91503,95
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,86.9,36,78568,71,72.9,67,68175,21
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,63.8,93,76990,64,62.7,93,79860,73
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,64.8,90,74975,55,57.5,102,70520,34
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,69,79,73840,48,74.4,59,74588,54
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,78,57,77120,67,71.3,71,75725,59
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,79.9,47,76051,59,81.6,37,74100,49
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,77.6,58,74565,53,75.5,55,74565,53
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,83.1,40,69310,27,76.8,50,69765,31
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,63,96,73026,43,58.4,100,68276,22
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,79.9,47,64183,12,73.9,62,65311,14
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,91.7,29,87222,87,86.7,31,90138,91
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,76.8,63,72735,42,75,58,73965,47
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,134.6,4,87500,88,77.8,46,87500,87
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,83,43,69745,29,84.7,35,67974,20
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,106.7,12,65607,15,104.9,8,68427,23
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,80.8,46,73838,47,74.1,61,76341,64
