GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,12.1,67,65257,62,11.9,62,65257,54
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,13.5,23,61160,37,12.9,30,63440,43
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,12.2,64,63764,54,11.6,72,64249,50
G. K-12 / 3501 +,UNION,5290,UNION TWP,14.1,8,64862,58,12.2,50,67707,70
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,13.5,23,71698,85,12.9,30,71908,83
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,11.1,91,67661,74,11.3,79,68561,74
H. 7-12 / 9-12,,,7-12 Average,12.4,,64001,,12.3,,65769,
H. 7-12 / 9-12,,,9-12 Average,13.3,,70396,,12.6,,71726,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,12.8,19,58575,8,12.2,25,60460,7
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,11.6,33,82800,42,12,26,85715,45
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,12.5,26,88861,47,12.4,22,82968,42
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,11.8,31,71822,32,11.5,30,73835,34
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,10.4,43,84206,45,9.5,46,89408,47
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,12.8,19,83684,44,12.4,22,85146,44
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,10.9,41,62562,15,10.7,41,61807,10
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,13.1,16,77136,39,12.6,18,79286,40
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,12.3,28,73202,35,11.9,28,75164,37
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,12.9,17,59892,11,13.3,10,58914,5
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,15.7,3,59323,10,15.8,1,64027,16
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,14.6,6,55140,2,14.1,6,57207,2
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,126.1,1,76060,38,15.3,2,73851,35
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,12.8,19,61250,14,12.4,22,62100,11
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,11.1,39,68058,27,10.2,42,70413,27
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,15.4,4,67144,24,13.9,8,61474,9
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,11.1,39,68632,29,11.1,36,70627,28
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,14.3,7,58200,7,14.5,5,62125,12
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,12,30,65621,22,11.2,33,67368,23
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,13.3,14,49752,1,13.2,13,50938,1
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,13.7,10,67994,26,14,7,70939,30
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,13.5,11,64815,20,12.9,16,63425,14
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,12.7,22,60210,12,12.6,18,65131,17
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,12.6,25,63870,17,12,26,65570,19
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,10.4,43,63828,16,10,43,67535,24
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,15.2,5,79695,41,14.8,3,81180,41
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,9.3,47,56335,4,7.8,47,62179,13
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,10.3,45,56875,6,10,43,58950,6
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,11.5,34,59308,9,11.4,31,65213,18
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,10.8,42,60605,13,11,39,60719,8
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,11.4,37,63900,18,10.8,40,65800,20
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,12.5,26,64504,19,11.8,29,63525,15
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,11.7,32,77940,40,11.1,36,78250,38
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,13.8,9,73670,36,13.3,10,71240,31
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,14.1,8,65300,21,13.2,13,67101,22
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,9.5,46,56725,5,9.6,45,58422,4
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,13.2,15,72750,34,13.4,9,74949,36
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,12.7,22,70585,31,11.3,32,70785,29
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,17.5,2,69727,30,14.6,4,72828,33
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,13.5,11,66557,23,13.3,10,68575,26
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,12.7,22,67590,25,12.6,18,67840,25
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,11.5,34,82956,43,11.2,33,83024,43
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,11.5,34,74750,37,11.1,36,79000,39
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,12.3,28,72025,33,12.8,17,66643,21
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,13.4,13,84450,46,12.5,21,86008,46
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,11.2,38,56075,3,11.2,33,57685,3
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,12.9,17,68523,28,13,15,72043,32
I. CSSD,,,CSSD Average,5.3,,73193,,6,,77183,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,6,4,79789,7,6.1,2,75889,5
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,3.4,8,76605,6,2.8,7,75800,3
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,5.4,7,73935,4,5.9,4,75810,4
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,5.6,6,76101,5,6.1,2,77421,6
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,6.9,2,55000,2,,,,
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,5.7,5,81755,8,5.8,5,84245,7
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,9.9,1,52183,1,7.4,1,52201,1
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,6.8,3,62090,3,5.1,6,63424,2
J. VOC,,,VOCATIONAL Average,13.3,,64641,,12.5,,65035,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,12.7,12,48499,1,11.3,14,48404,1
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,9.9,20,72962,19,10,18,77388,20
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,14.4,8,59132,8,13.9,9,59008,5
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,11.2,17,63582,15,11,17,72181,19
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,10.4,18,59085,7,9.8,21,59085,6
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,21.6,2,73488,20,18.4,2,70823,17
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,11.9,15,65910,17,11.8,13,65120,15
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,16.7,5,60683,11,17.4,5,62400,13
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,15.8,6,61114,12,13.8,10,61630,12
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,21,3,58190,5,18.5,1,60660,9
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,15.2,7,59227,9,18.2,3,59657,8
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,13.8,11,63815,16,14,8,65201,16
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,9.8,21,63447,14,10,18,63660,14
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,14,9,68563,18,14.3,7,72064,18
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,306,1,55988,4,15.4,6,60731,11
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,11.3,16,80820,21,11.3,14,87193,21
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,16.9,4,50429,2,18.1,4,52168,2
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,10.2,19,61205,13,9.9,20,60665,10
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,12.3,14,59062,6,12.6,12,58461,4
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,14,9,59668,10,13.5,11,59501,7
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,12.6,13,53945,3,11.1,16,56046,3
K. CHARTER,,,CHARTER Average,13,,50509,,12,,50500,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,8.6,56,49522,35,9.1,73,50033,53
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,11.5,33,49861,37,10.6,55,51956,63
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,11.6,32,44700,21,11.1,49,45100,27
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,10.4,46,60981,65,9.1,73,61256,81
K. CHARTER,BERGEN,7890,Teaneck Community CS,11.8,31,55610,60,11.8,34,55860,75
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,11.1,41,43000,13,10.3,60,44000,19
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,12.9,22,37800,2,12.3,30,38367,2
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,15,11,52000,47,,,,
K. CHARTER,CAMDEM,6067,Kingdom CS of Leadership,,,43000,13,11.9,33,41000,7
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,8.1,57,43000,13,8.3,77,45000,24
K. CHARTER,CAMDEN,6063,Camden Community Charter School,,,,,13.6,17,40000,4
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,10.3,48,39500,4,8.2,79,43000,15
K. CHARTER,CAMDEN,6086,Hope Community CS,,,,,11.3,45,40500,6
K. CHARTER,CAMDEN,6088,City Invincible CS,,,,,15.5,7,48380,38
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,11.9,29,52000,47,11.5,40,51000,56
K. CHARTER,CAMDEN,6215,Camden's Promise CS,11.5,33,50000,39,10.4,59,46000,30
K. CHARTER,CAMDEN,6232,Environment Community CS,12.8,24,43682,18,10.8,53,43680,17
K. CHARTER,CAMDEN,6240,Freedom Academy CS,,,,,9.9,67,57400,76
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,10.4,46,48104,31,11.5,40,48907,43
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,12.6,26,47531,26,12.4,29,49000,44
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,13.1,20,42000,10,13.9,13,44000,19
K. CHARTER,CUMBERLAND,6069,Millville Public Charter School,,,41000,8,10,64,41500,9
K. CHARTER,CUMBERLAND,6089,Compass Academy CS,,,,,16.3,6,45613,29
K. CHARTER,ESSEX,6020,Pride Academy Charter School,8.8,54,50974,43,9.4,71,53908,70
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,18.9,8,40600,6,15.3,9,41736,11
K. CHARTER,ESSEX,6029,Newark Educators Charter School,10.3,48,54839,58,10.6,55,54060,71
K. CHARTER,ESSEX,6037,Newark Legacy CS,15.6,10,57000,61,12.9,23,55000,73
K. CHARTER,ESSEX,6038,Visions Academy CS,,,,,15.4,8,52000,64
K. CHARTER,ESSEX,6053,Great Oaks Charter School,,,52500,50,19.3,4,51500,60
K. CHARTER,ESSEX,6057,People's Preparatory Charter School,,,51700,46,11.4,43,51675,61
K. CHARTER,ESSEX,6058,Roseville Community CS,,,53000,52,12.9,23,53530,69
K. CHARTER,ESSEX,6059,Newark Prep,166.7,2,52000,47,11.5,40,45000,24
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,,,,,,
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,,,,20,3,55000,73
K. CHARTER,ESSEX,6094,Phillips Academy Charter School,,,,,11.7,36,47800,36
K. CHARTER,ESSEX,6320,Discovery CS,,,,,6.3,83,42500,13
K. CHARTER,ESSEX,6410,East Orange Community CS,13.5,18,53350,54,13.3,20,51486,59
K. CHARTER,ESSEX,6665,Gray CS,12.2,27,54500,57,13.6,17,59000,78
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,10,51,48506,32,10.1,62,50618,55
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,14.6,13,49303,33,14.6,11,48777,42
K. CHARTER,ESSEX,7280,Greater Newark CS,14.6,13,62586,66,12.6,27,50482,54
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,12.1,28,52925,51,13.9,13,54259,72
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,10.7,44,59000,63,11.2,47,58000,77
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,11.3,36,64234,67,11.8,34,64234,82
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,24.9,6,55000,59,12.5,28,52000,64
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,9.6,52,47775,28,10.1,62,47366,35
K. CHARTER,ESSEX,8065,University Heights CS,11.2,39,53875,56,9.6,69,53000,67
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,10.1,50,42421,11,8.5,76,40300,5
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,215,1,25000,1,12.9,23,26790,1
K. CHARTER,HUDSON,6064,Dr Lena Edwards Academic CS,,,47402,24,13.5,19,50000,50
K. CHARTER,HUDSON,6068,M E T S Charter School,,,43000,13,28.8,2,44000,19
K. CHARTER,HUDSON,6082,Beloved Community Charter School,14.3,16,40500,5,12,31,45000,24
K. CHARTER,HUDSON,6093,Jersey City Global CS,,,,,10.5,57,41500,9
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,12.8,24,72629,68,11.7,36,71902,83
K. CHARTER,HUDSON,6720,Hoboken CS,7.1,59,41517,9,8,81,42014,12
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,18,9,58654,62,16.5,5,59016,79
K. CHARTER,HUDSON,6915,Jersey City Golden Door,13,21,49682,36,12,31,49038,45
K. CHARTER,HUDSON,7115,Learning Community CS,12.9,22,47451,25,13.7,15,47057,34
K. CHARTER,HUDSON,7830,Soaring Heights CS,14.8,12,53173,53,,,,
K. CHARTER,HUDSON,8060,University Academy CS,11,42,51404,45,10.5,57,51103,57
K. CHARTER,MERCER,6017,Foundation Academy CS,13.2,19,53500,55,11.1,49,53500,68
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,,,,,11.4,43,52093,66
K. CHARTER,MERCER,6810,International CS of Trenton,5.3,60,43760,19,8.7,75,46725,32
K. CHARTER,MERCER,7500,Pace CS of Hamilton,10.9,43,46502,23,10.7,54,44250,22
K. CHARTER,MERCER,7540,Princeton CS,11.9,29,60000,64,10.9,51,60000,80
K. CHARTER,MERCER,8140,Village CS,71.8,3,50000,39,11.3,45,50000,50
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,,,160.1,1,50000,50
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,,,,,12.7,26,46000,30
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,58.3,4,47549,27,10,64,49096,46
K. CHARTER,MONMOUTH,6010,Academy Charter High School,11.4,35,51000,44,11.6,38,49139,47
K. CHARTER,MONMOUTH,6740,Hope Academy CS,7.8,58,42683,12,10.9,51,44566,23
K. CHARTER,MONMOUTH,7720,The Red Bank CS,9.4,53,49416,34,6.7,82,41400,8
K. CHARTER,MORRIS,8050,Unity CS,11.3,36,48000,30,10.2,61,48547,41
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,38.5,5,50375,41,11.2,47,51886,62
K. CHARTER,PASSAIC,6079,John P Holland Charter School,,,,,13.3,20,49298,49
K. CHARTER,PASSAIC,6080,Passaic Arts and Science CS,,,43500,17,9.6,69,43700,18
K. CHARTER,PASSAIC,6096,Paterson Arts and Science CS,,,,,,,,
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,,,,,13.3,20,45278,28
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,13.8,17,50500,42,11.6,38,51400,58
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,10.7,44,47925,29,9.2,72,48400,39
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,14.5,15,39000,3,15.3,9,42788,14
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,11.3,36,49913,38,10,64,47034,33
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,,,,,13.7,15,49150,48
K. CHARTER,UNION,6217,Central Jersey Arts CS,,,,,9.9,67,48500,40
K. CHARTER,UNION,7600,Queen City Academy CS,11.2,39,44052,20,8.1,80,43000,15
K. CHARTER,UNION,8010,Union County TEAMS CS,21.3,7,45259,22,14,12,48251,37
K. CHARTER,WARREN,7727,Ridge and Valley CS,8.7,55,40957,7,8.3,77,38980,3
