GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,228.9,19,137315,89,210,24,139924,90
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,158.3,84,118833,35,153.4,83,112260,18
H. 7-12 / 9-12,,,7-12 Average,137.9,,110161,,133,,110000,
H. 7-12 / 9-12,,,9-12 Average,140.2,,124300,,130.7,,123683,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,122.6,26,87665,2,110.8,32,89156,2
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,145.6,15,107300,11,141.8,16,107049,13
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,68.7,46,127331,36,79.4,44,124666,31
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,179.3,4,147500,42,160.2,7,151301,44
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,109.5,34,162913,47,114,29,159006,47
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,103.5,36,152929,44,99.5,36,145000,42
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,92.4,43,128754,38,93.1,39,127351,35
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,137.7,19,154369,45,138.8,17,154369,45
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,229.3,2,133740,40,195.9,1,139049,41
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,142,18,101926,7,149.1,12,104233,10
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,173.8,6,111807,22,120.7,23,104466,11
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,133.2,22,108271,16,123.2,22,102497,9
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,2080,1,119498,27,157.8,8,130750,36
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,74.4,45,93760,4,76.9,46,93144,3
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,148.2,14,99591,6,155.5,9,99800,7
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,124.9,25,110422,20,120.6,24,111855,19
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,115.6,30,121000,29,109.9,33,122787,29
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,164.6,10,102468,8,162.9,6,104866,12
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,100.6,37,103976,9,77.8,45,98951,5
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,167.4,8,89109,3,135.4,18,96168,4
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,150,12,113163,23,148.3,14,115776,25
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,132.9,23,125000,34,114.1,28,119865,27
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,144.5,16,128107,37,151,11,131484,37
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,120.5,28,119600,28,114,29,121200,28
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,94.5,41,94554,5,89.9,40,100903,8
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,176.8,5,111493,21,167.2,3,111029,18
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,68,47,59164,1,75.6,47,85480,1
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,97.2,39,108116,15,89.9,40,108116,15
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,118.8,29,109750,18,98.1,37,112051,20
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,98.7,38,124831,33,103.8,34,124928,33
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,92.6,42,107708,12,89.8,42,124789,32
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,137.4,20,133999,41,120.3,25,133414,38
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,126.5,24,148144,43,124.6,20,150095,43
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,168.2,7,154775,46,166.4,5,157500,46
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,149.7,13,109999,19,145.8,15,114617,24
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,121.2,27,109650,17,116.2,27,109383,16
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,165.6,9,121171,30,166.5,4,123712,30
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,144.2,17,127100,35,135.2,19,125050,34
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,180.2,3,123626,32,172.3,2,136604,39
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,115.1,31,115413,24,113.6,31,118039,26
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,137.3,21,130425,39,148.7,13,137158,40
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,94.6,40,107727,13,103.8,34,112849,21
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,110.3,33,107742,14,124,21,107177,14
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,110.8,32,121500,31,118.4,26,113674,22
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,83.3,44,116475,25,95.8,38,99158,6
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,108.2,35,117342,26,89.2,43,113708,23
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,155.1,11,106392,10,155.2,10,110690,17
I. CSSD,,,CSSD Average,40.6,,106436,,50.1,,104963,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,71.2,1,113278,6,70.5,1,113278,5
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,40.7,5,142189,8,36.4,5,138619,7
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,33.9,6,100468,3,38.7,4,103481,4
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,52.7,2,99651,2,45.8,3,100336,3
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,41.4,4,106389,5,,,,
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,45.7,3,126958,7,50.1,2,115397,6
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,21.8,7,100926,4,19.3,6,84259,2
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,20.5,8,91000,1,17.5,7,82400,1
J. VOC,,,VOCATIONAL Average,133.7,,120644,,123,,118401,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,184.2,3,127904,15,179.1,3,118000,13
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,126,10,144328,20,110.5,12,128889,16
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,187.5,2,125040,14,217,2,141650,20
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,98.1,17,93550,3,100.1,17,95448,3
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,99.2,16,110688,10,93.4,18,112988,11
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,90.8,18,123232,13,67.4,20,111925,10
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,129.8,9,116240,11,122.5,7,122497,15
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,213.1,1,98561,5,375.8,1,103172,6
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,135.2,8,140930,19,129.7,5,140250,19
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,156.5,5,95826,4,77.2,19,102843,5
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,100.1,15,101356,6,112.1,11,102296,4
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,100.9,14,121644,12,101.5,16,120706,14
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,112.5,12,135500,18,103.8,15,136800,17
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,119.8,11,130967,16,107.1,14,142530,21
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,,,,,121.4,8,111062,9
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,163.5,4,135388,17,171.4,4,139314,18
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,85.4,19,83753,1,108.7,13,77118,1
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,61.2,20,90533,2,60.9,21,92725,2
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,109.8,13,101385,7,118.4,10,103815,7
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,149.4,6,106854,8,120.3,9,108512,8
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,136.3,7,109486,9,124.5,6,113108,12
K. CHARTER,,,CHARTER Average,109.4,,83116,,90.6,,81720,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,55.9,49,77325,28,36.2,79,65851,10
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,162.3,15,95000,46,159.1,8,100000,66
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,220,10,83000,35,880,1,130000,76
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,198,11,155247,66,64,56,161845,80
K. CHARTER,BERGEN,7890,Teaneck Community CS,127.5,22,66375,14,127.5,19,66375,11
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,96,31,79850,30,96,30,83500,42
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,70.9,42,52500,7,53.3,66,58000,5
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,60,45,97500,49,,,,
K. CHARTER,CAMDEM,6067,Kingdom CS of Leadership,,,44500,4,44.8,73,44500,2
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,120,25,72000,23,120,24,73000,20
K. CHARTER,CAMDEN,6063,Camden Community Charter School,,,,,75,45,90000,51
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,195,12,90000,42,239,3,90000,51
K. CHARTER,CAMDEN,6086,Hope Community CS,,,,,132,15,89000,50
K. CHARTER,CAMDEN,6088,City Invincible CS,,,,,74.6,48,68000,12
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,126,23,112000,60,149.3,12,94000,60
K. CHARTER,CAMDEN,6215,Camden's Promise CS,83.6,36,73200,26,153,10,79200,31
K. CHARTER,CAMDEN,6232,Environment Community CS,147.1,18,27000,1,42.8,76,71499,16
K. CHARTER,CAMDEN,6240,Freedom Academy CS,,,,,233,4,85000,44
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,87.4,34,72828,25,76.5,44,68386,14
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,130,21,85000,39,126.4,20,87550,48
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,125.6,24,64250,13,,,,
K. CHARTER,CUMBERLAND,6069,Millville Public Charter School,,,70000,18,180,7,80000,32
K. CHARTER,CUMBERLAND,6089,Compass Academy CS,,,,,114,26,145411,79
K. CHARTER,ESSEX,6020,Pride Academy Charter School,44,55,80154,32,37.7,77,74984,25
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,120,25,68000,17,90,38,81500,40
K. CHARTER,ESSEX,6029,Newark Educators Charter School,100,29,110000,56,95,33,115500,72
K. CHARTER,ESSEX,6037,Newark Legacy CS,,,,,49.5,67,97500,65
K. CHARTER,ESSEX,6038,Visions Academy CS,,,,,65.9,51,72500,18
K. CHARTER,ESSEX,6053,Great Oaks Charter School,,,61500,11,23.3,80,68000,12
K. CHARTER,ESSEX,6057,People's Preparatory Charter School,,,95400,48,95,33,100170,68
K. CHARTER,ESSEX,6058,Roseville Community CS,,,95000,46,64.3,54,92451,55
K. CHARTER,ESSEX,6059,Newark Prep,750,1,110000,56,75,45,85000,44
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,,,,,,
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,,,,60,59,62500,7
K. CHARTER,ESSEX,6094,Phillips Academy Charter School,,,,,62,58,85000,44
K. CHARTER,ESSEX,6320,Discovery CS,,,,,37.5,78,80000,32
K. CHARTER,ESSEX,6410,East Orange Community CS,194.5,13,83000,35,140.3,13,83130,41
K. CHARTER,ESSEX,6665,Gray CS,158,16,137500,65,106.7,28,80000,32
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,78,38,119950,64,88.8,40,120000,74
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,100,29,97632,50,108.6,27,93086,59
K. CHARTER,ESSEX,7280,Greater Newark CS,43.8,56,98913,52,56.5,63,95980,62
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,71,41,85932,41,65.4,52,90000,51
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,133.8,20,70000,18,90.5,37,75000,26
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,298,5,107500,55,72,49,80500,37
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,287.5,7,112750,62,150,11,80726,38
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,77.3,39,99500,53,54,65,105352,69
K. CHARTER,ESSEX,8065,University Heights CS,56,48,118000,63,88,41,124750,75
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,58.5,47,43482,3,45.9,71,47652,3
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,,,,123,23,96454,63
K. CHARTER,HUDSON,6064,Dr Lena Edwards Academic CS,,,90000,42,130.3,17,130000,76
K. CHARTER,HUDSON,6068,M E T S Charter School,,,54000,8,95.8,31,54000,4
K. CHARTER,HUDSON,6082,Beloved Community Charter School,120,25,80000,31,119.5,25,83500,42
K. CHARTER,HUDSON,6093,Jersey City Global CS,,,,,158,9,80000,32
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,144,19,101000,54,125.2,21,72000,17
K. CHARTER,HUDSON,6720,Hoboken CS,53.8,50,74300,27,54.6,64,75300,27
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,297,6,112059,61,198,6,95699,61
K. CHARTER,HUDSON,6915,Jersey City Golden Door,70.4,43,82106,33,95.8,31,97000,64
K. CHARTER,HUDSON,7115,Learning Community CS,256.5,8,94940,45,216,5,92500,56
K. CHARTER,HUDSON,7830,Soaring Heights CS,231,9,110735,58,,,,
K. CHARTER,HUDSON,8060,University Academy CS,78.2,37,78416,29,64.6,53,73687,21
K. CHARTER,MERCER,6017,Foundation Academy CS,61.6,44,66530,15,78,43,118000,73
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,,,,,,,,
K. CHARTER,MERCER,6810,International CS of Trenton,60,45,98535,51,45,72,72633,19
K. CHARTER,MERCER,7500,Pace CS of Hamilton,120,25,94050,44,75,45,85000,44
K. CHARTER,MERCER,7540,Princeton CS,77,40,111000,59,128.9,18,115000,71
K. CHARTER,MERCER,8140,Village CS,359,3,160000,67,60,59,93000,58
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,,,99.3,29,92500,56
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,,,,,131.5,16,100000,66
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,350,4,40000,2,95,33,78162,30
K. CHARTER,MONMOUTH,6010,Academy Charter High School,47.2,54,85000,39,58.9,62,81079,39
K. CHARTER,MONMOUTH,6740,Hope Academy CS,22.8,58,70306,22,43.1,75,76000,28
K. CHARTER,MONMOUTH,7720,The Red Bank CS,89.5,33,72234,24,90,38,74088,23
K. CHARTER,MORRIS,8050,Unity CS,157.5,17,47019,6,47.6,69,73879,22
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,192.7,14,82400,34,135,14,105936,70
K. CHARTER,PASSAIC,6079,John P Holland Charter School,,,45000,5,124.7,22,138000,78
K. CHARTER,PASSAIC,6080,Passaic Arts and Science CS,,,60000,10,,,,
K. CHARTER,PASSAIC,6096,Paterson Arts and Science CS,,,,,,,,
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,,,,,48,68,64621,9
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,534,2,83747,37,261,2,74602,24
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,42.3,57,55550,9,44,74,62475,6
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,52.5,53,70000,18,63,57,68475,15
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,52.9,52,70024,21,47.4,70,77748,29
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,,,,,60,59,80250,36
K. CHARTER,UNION,6217,Central Jersey Arts CS,,,,,64.2,55,62500,7
K. CHARTER,UNION,7600,Queen City Academy CS,84,35,84000,38,83.7,42,92000,54
K. CHARTER,UNION,8010,Union County TEAMS CS,90.9,32,66599,16,68.6,50,88995,49
K. CHARTER,WARREN,7727,Ridge and Valley CS,53,51,63860,12,94.6,36,42613,1
