GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,-177132,1840382,1663250,450484
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,1939635,470121,2409756,502380
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,3594780,-649722,2945058,150845
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,3326901,768226,4095127,-85268
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,7127411,2410558,9537969,2215814
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,1711785,391679,2103464,26230
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,3430586,585116,4015702,-712249
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,8353959,4050429,12404388,85733
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,538510,-25091,513419,257973
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,638688,347855,986543,881589
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,781794,369797,1151591,-108440
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,3090267,642257,3732524,543940
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,2259735,-273627,1986108,-492546
K. CHARTER,ATLANTIC,6612,Galloway Community CS,468107,115389,583496,-285841
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,183567,39411,222978,453201
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,1795078,-404702,1390376,-254024
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,2583750,117437,2701187,-47414
K. CHARTER,BERGEN,7890,Teaneck Community CS,164995,248682,413677,377775
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,137575,108138,245713,84715
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,231547,5869,237416,193268
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,0,0,0,191457
K. CHARTER,CAMDEM,6067,Kingdom CS of Leadership,0,54554,54554,-63702
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,520792,-45465,475327,218390
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,0,0,0,345592
K. CHARTER,CAMDEN,6088,City Invincible CS,0,0,0,652060
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,1516730,430841,1947571,144374
K. CHARTER,CAMDEN,6215,Camden's Promise CS,525512,1071859,1597371,-210629
K. CHARTER,CAMDEN,6232,Environment Community CS,3953216,1037771,4990987,786326
K. CHARTER,CAMDEN,6240,Freedom Academy CS,408021,454771,862792,-346079
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,1432945,516106,1949051,88357
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,2177945,-914314,1263631,443639
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,188114,151777,339891,-9091
K. CHARTER,CUMBERLAND,6069,Millville Public Charter School,0,41611,41611,-678
K. CHARTER,ESSEX,6020,Pride Academy Charter School,1658677,-558038,1100639,25860
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,722069,215326,937395,653380
K. CHARTER,ESSEX,6029,Newark Educators Charter School,218434,-67254,151180,-19723
K. CHARTER,ESSEX,6037,Newark Legacy CS,285671,114343,400014,430723
K. CHARTER,ESSEX,6038,Visions Academy CS,429701,816695,1246396,464391
K. CHARTER,ESSEX,6053,Great Oaks Charter School,0,503406,503406,529810
K. CHARTER,ESSEX,6057,People's Preparatory Charter School,0,281349,281349,724345
K. CHARTER,ESSEX,6058,Roseville Community CS,0,266850,266850,483186
K. CHARTER,ESSEX,6059,Newark Prep,0,0,0,173315
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,0,0,0,147037
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,0,0,0,157000
K. CHARTER,ESSEX,6320,Discovery CS,197245,11270,208515,-102523
K. CHARTER,ESSEX,6410,East Orange Community CS,698385,79263,777648,-74380
K. CHARTER,ESSEX,6665,Gray CS,334359,155650,490009,-174317
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,1926947,418876,2545823,905636
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,654180,-265798,388382,416300
K. CHARTER,ESSEX,7280,Greater Newark CS,1094813,249853,1344666,96234
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,3648320,-2130221,1518099,1190432
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,3148080,617477,3765557,798416
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,2355554,1893230,4248784,2682753
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,311684,159842,471526,42652
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,3081382,665034,3746416,-375551
K. CHARTER,ESSEX,8065,University Heights CS,412186,815149,1227335,180835
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,100032,83149,183181,43913
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,37337,6360,43697,68617
K. CHARTER,HUDSON,6064,Dr Lena Edwards Academic CS,0,816394,816394,68370
K. CHARTER,HUDSON,6068,M E T S Charter School,0,714407,714407,-474976
K. CHARTER,HUDSON,6082,Beloved Community Charter School,0,0,0,277855
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,75498,183187,258685,111846
K. CHARTER,HUDSON,6720,Hoboken CS,259492,119283,378775,120954
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,584767,207927,792694,198699
K. CHARTER,HUDSON,6915,Jersey City Golden Door,586847,-180000,406847,19681
K. CHARTER,HUDSON,7115,Learning Community CS,517260,8004,525265,76973
K. CHARTER,HUDSON,7830,Soaring Heights CS,573944,181950,755894,106027
K. CHARTER,HUDSON,8060,University Academy CS,1603227,150980,1754207,354585
K. CHARTER,MERCER,6017,Foundation Academy CS,980279,376696,1356975,-483511
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,1520677,182919,1703596,-463195
K. CHARTER,MERCER,6810,International CS of Trenton,202660,-156952,52308,38775
K. CHARTER,MERCER,7500,Pace CS of Hamilton,508960,99090,608050,-109316
K. CHARTER,MERCER,7540,Princeton CS,151389,290126,441514,29777
K. CHARTER,MERCER,8140,Village CS,1345362,118864,1464226,299188
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,128593,553842,682435,406196
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,115562,-70424,45138,128686
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,596263,56632,652895,19263
K. CHARTER,MONMOUTH,6010,Academy Charter High School,209207,-3042,97904,212303
K. CHARTER,MONMOUTH,6740,Hope Academy CS,460529,96100,556629,167791
K. CHARTER,MONMOUTH,7720,The Red Bank CS,167493,106191,273684,45890
K. CHARTER,MORRIS,8050,Unity CS,167643,166999,334642,-93336
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,2192940,-180234,2012706,272158
K. CHARTER,PASSAIC,6079,John P Holland Charter School,0,285657,285657,391794
K. CHARTER,PASSAIC,6080,Passaic Arts and Science CS,0,882917,882917,921053
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,1143471,282231,1425702,251907
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,2409087,-342488,2066599,939692
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,407997,692339,1118337,183589
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,0,0,0,754230
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,238827,144652,383479,48424
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,306747,353040,659841,151833
K. CHARTER,UNION,6217,Central Jersey Arts CS,-253210,470332,241233,65063
K. CHARTER,UNION,7600,Queen City Academy CS,827672,299325,1126997,-225673
K. CHARTER,UNION,8010,Union County TEAMS CS,367135,438155,805290,250337
K. CHARTER,WARREN,7727,Ridge and Valley CS,177408,-51931,125477,10218
