GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31,ABBOTT
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,11732,20,11379,9,12653,16,7298,7355,7329,
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,10548,2,11103,5,11361,3,5982,5943,6033,
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,10995,8,11397,10,12235,9,9027,8880,8855,
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,12096,27,12017,18,12959,23,13115,13271,13279,
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,14733,80,14779,75,14682,57,5314,5391,5592,1
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,11866,23,12689,32,13430,31,3863,3770,3921,
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,12078,25,12599,27,13115,27,10124,9983,10066,
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,15333,86,14529,71,15458,68,4373,4440,4470,1
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,13910,66,14714,73,15888,79,3935,3811,3787,
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,13154,48,13691,49,14723,58,3937,3904,3797,
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,11783,21,12171,21,12954,21,4052,4110,4151,
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,13035,45,13895,57,14462,51,4140,4069,4110,
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,14750,81,15104,78,15883,78,4927,4996,5190,
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,13559,61,13928,59,15133,62,4735,4625,4610,
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,14238,73,14418,69,15310,66,7253,7135,7280,
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,13374,56,13885,56,14403,49,5210,5038,4991,
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,13167,49,13785,53,14904,60,4019,3882,3784,
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,11503,15,12063,19,12685,17,9784,9559,9590,
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,11149,10,11747,13,13014,25,9398,9149,8839,
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,12293,31,12753,35,12955,22,4598,4523,4583,
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,12790,43,12651,29,12517,12,5281,5399,5555,
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,11016,9,11369,8,11626,5,16787,16556,16588,
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,10746,4,11763,14,11412,4,10935,10918,11161,
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,14891,82,16532,93,16944,89,13101,13579,14283,1
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,14598,78,15487,83,16323,83,24591,24453,25352,1
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,14058,70,14687,72,15370,67,8560,8482,8531,
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,14364,76,14798,76,16076,80,3797,3685,3648,
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,12345,33,12622,28,13897,39,5678,5688,5624,
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,12611,40,13260,41,14439,50,8706,8619,8512,
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,13113,46,13717,52,14080,44,7767,7640,7656,
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,12771,42,13247,40,13624,36,7354,7196,7213,
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,12082,26,12785,36,13907,40,5043,4881,4866,
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,15583,89,15898,86,17094,91,3736,3610,3490,
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,12574,37,13394,43,13514,34,3906,3898,3914,
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,17143,95,17247,95,17444,95,23278,24057,24694,1
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,13325,55,13948,60,15478,69,5926,5982,5987,
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,16243,93,16091,90,16539,85,6461,6786,7071,1
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,13202,52,13845,54,14591,54,3784,3700,3718,
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,11515,16,11920,17,12791,19,5478,5475,5490,
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,13845,63,13711,51,14291,47,4060,4114,4136,
G. K-12 / 3501 +,UNION,5290,UNION TWP,11830,22,12475,26,13501,33,7509,7493,7469,
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,12133,28,12662,30,13087,26,6272,6286,6265,
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,15986,91,16275,92,16436,84,3551,3481,3645,1
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,13531,,14077,,14586,,,,,
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,14391,,15245,,15749,,,,,
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,14303,,14538,,15592,,,,,
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,15095,,15263,,16380,,,,,
H. 7-12 / 9-12,,,5. State average - All operating types,13733,,14166,,14781,,,,,
H. 7-12 / 9-12,,,6. State median - All operating types,13198,,13714,,14080,,,,,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,13088,11,13865,13,14476,13,3649,3607,3650,
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,14249,19,15539,26,16143,25,1466,1397,1463,
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,17937,45,17564,43,18225,42,485,493,539,
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,15091,25,15623,28,16570,29,1337,1327,1335,
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,16721,39,16938,39,16730,30,2482,2453,2666,
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,16883,40,17228,41,19277,43,2065,2053,2041,
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,16186,37,16842,37,17773,39,2263,2215,2320,
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,13910,18,14716,19,14838,18,1667,1651,1738,
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,15501,34,15673,29,16942,34,7183,7027,7057,
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,12467,8,12809,8,13637,8,1953,1981,2029,
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,11247,3,11518,4,13700,9,1938,2021,1910,
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,12216,7,12408,6,13635,7,4007,3941,3996,
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,12882,10,13345,10,14747,17,2077,2066,2068,
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,14670,21,14886,21,15390,19,941,901,927,
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,14874,23,15780,32,16118,24,1528,1462,1483,
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,12532,9,13355,11,13227,6,1239,1219,1260,
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,16193,38,16730,36,17013,36,1611,1618,1685,
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,10170,2,10827,2,11360,2,2468,2443,2495,
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,15218,30,15885,33,16871,33,880,879,918,
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,9923,1,9828,1,10737,1,2261,2342,2421,
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,11984,5,12545,7,12652,4,1713,1753,1930,
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,15095,26,14905,22,16335,26,943,961,934,
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,15401,32,14626,18,17569,38,2898,3036,2948,
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,13710,17,14761,20,18068,41,2853,2833,2748,
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,19179,46,18376,45,19558,44,369,403,411,
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,11997,6,12105,5,13119,5,11064,11247,11425,
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,17926,44,18339,44,20380,47,364,349,352,
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,19377,47,19024,46,19602,45,979,991,1002,
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,17859,43,16857,38,17116,37,1149,1176,1244,
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,15181,28,15263,24,16562,28,909,895,912,
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,17272,42,17549,42,18020,40,645,636,648,
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,15473,33,15714,30,15883,21,1482,1531,1598,
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,16182,36,16950,40,16796,32,2734,2712,2976,
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,13641,15,13996,15,14561,15,2729,2765,2819,
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,13411,14,14295,17,14220,12,1953,1895,1963,
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,15116,27,16503,35,16954,35,1705,1605,1626,
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,15238,31,15773,31,15984,22,2972,2978,2970,
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,15181,28,15441,25,16768,31,1112,1132,1111,
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,11683,4,11517,3,12434,3,874,946,983,
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,13156,12,13083,9,13807,10,1350,1396,1432,
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,15016,24,14085,16,14517,14,2064,2137,2215,
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,17087,41,19345,47,19684,46,1099,1011,1028,
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,14872,22,15929,34,16096,23,1109,1074,1122,
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,14609,20,15095,23,14617,16,802,777,824,
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,15857,35,15616,27,16380,27,708,691,682,
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,13256,13,13399,12,13962,11,995,994,988,
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,13671,16,13949,14,15513,20,1880,1849,1857,
I. CSSD,,,1. State average -  Operating Type CSSD,48411,,51218,,57252,,,,,
I. CSSD,,,2. State median - Operating Type CSSD,46368,,48192,,51506,,,,,
I. CSSD,,,5. State average - All operating types,13733,,14166,,14781,,,,,
I. CSSD,,,6. State median - All operating types,13198,,13714,,14080,,,,,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,44190,3,45662,4,47742,4,438,434,440,
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,70862,8,74307,8,79209,8,695,667,647,
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,44768,4,50721,5,60381,6,935,775,615,
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,48746,6,52869,6,55270,5,235,218,210,
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,34137,2,36832,2,41648,2,730,738,695,
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,53374,7,56137,7,60689,7,640,618,636,
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,28259,1,26251,1,43828,3,161,191,143,
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,47967,5,37252,3,35748,1,31,43,42,
J. VOC,,,1. State average - Operating Type VOC,17273,,16035,,17296,,,,,
J. VOC,,,2. State median - Operating Type VOC,16659,,16474,,16575,,,,,
J. VOC,,,5. State average - All operating types,13733,,14166,,14781,,,,,
J. VOC,,,6. State median - All operating types,13198,,13714,,14080,,,,,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,11018,3,11393,4,13359,4,1022,1116,1211,
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,25310,19,25449,21,27205,21,2126,2105,2124,
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,16176,9,14888,7,15760,7,1987,2065,2105,
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,17538,13,17892,15,19740,15,2068,2104,2176,
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,18466,16,18822,18,20043,17,688,680,692,
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,13790,7,15665,8,16575,11,460,429,478,
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,17078,12,16817,12,17583,13,2064,2108,2200,
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,13773,6,7183,1,13434,5,1246,2550,1425,
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,28080,21,16474,11,15890,8,1258,2257,2420,
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,8111,1,8436,2,21096,19,444,411,200,
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,20512,18,22461,19,20295,18,430,444,553,
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,17916,14,18072,16,19799,16,2002,2046,1941,
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,16486,10,17325,14,16304,10,2164,2139,2532,
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,16659,11,16415,10,17415,12,943,947,941,
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,12392,5,13031,6,12408,3,1662,1666,1770,
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,18689,17,18205,17,19434,14,3237,3244,3287,
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,9549,2,9228,3,10477,1,711,743,737,
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,25791,20,23047,20,21307,20,500,541,641,
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,17944,15,17012,13,16014,9,652,709,782,
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,11844,4,11925,5,11723,2,1541,1556,1732,
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,15651,8,15939,9,14078,6,443,438,537,
K. CHARTER,,,1. State average-Operating Type CHARTER,12815,,13192,,11312,,,,,
K. CHARTER,,,2. State median-Operating Type CHARTER,12727,,13022,,11437,,,,,
K. CHARTER,,,5. State average - All operating types,13733,,14166,,14781,,,,,
K. CHARTER,,,6. State median - All operating types,13198,,13714,,14080,,,,,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,15499,71,14118,59,10052,29,164,194,210,
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,14568,62,13832,51,11974,59,310,304,350,
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,12727,37,12358,32,8942,16,594,652,880,
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,15201,69,15966,77,17627,86,186,180,192,
K. CHARTER,BERGEN,7890,Teaneck Community CS,13878,55,13967,56,13288,74,306,306,306,
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,9012,4,9638,5,8090,8,138,142,144,
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,9746,10,9138,4,8039,7,139,149,160,
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,,,11712,24,10602,36,,118,150,
K. CHARTER,CAMDEM,6067,Kingdom CS of Leadership,9941,11,12201,30,9043,18,118,145,179,
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,13807,53,12723,36,10639,37,210,240,240,
K. CHARTER,CAMDEN,6063,Camden Community Charter School,,,,,19589,87,,,150,
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,,,11799,25,10739,39,,192,239,
K. CHARTER,CAMDEN,6086,Hope Community CS,,,,,7844,6,,,132,
K. CHARTER,CAMDEN,6088,City Invincible CS,,,11208,18,10158,31,,258,373,
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,14657,63,14923,65,11961,58,408,418,448,
K. CHARTER,CAMDEN,6215,Camden's Promise CS,15189,68,15032,66,14137,82,433,434,459,
K. CHARTER,CAMDEN,6232,Environment Community CS,8678,3,10182,10,12436,69,206,209,227,
K. CHARTER,CAMDEN,6240,Freedom Academy CS,12110,33,16070,78,12028,62,245,217,233,
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,12094,32,13464,47,9613,24,537,528,612,
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,12855,40,11887,26,10239,33,847,1183,1264,
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,8601,2,9120,3,7787,4,189,223,264,
K. CHARTER,CUMBERLAND,6069,Millville Public Charter School,9063,6,9814,6,7826,5,98,134,180,
K. CHARTER,CUMBERLAND,6089,Compass Academy CS,,,,,6902,1,,,114,
K. CHARTER,ESSEX,6020,Pride Academy Charter School,14902,64,15170,70,14521,84,239,263,264,
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,11771,25,11286,19,9603,23,264,354,360,
K. CHARTER,ESSEX,6029,Newark Educators Charter School,14987,65,15948,76,12895,72,279,274,285,
K. CHARTER,ESSEX,6037,Newark Legacy CS,13746,52,12548,33,11193,42,175,239,297,
K. CHARTER,ESSEX,6038,Visions Academy CS,13048,43,14831,64,13723,77,266,337,461,
K. CHARTER,ESSEX,6053,Great Oaks Charter School,10580,16,13070,42,13743,79,127,197,261,
K. CHARTER,ESSEX,6057,People's Preparatory Charter School,12295,34,13910,54,14634,85,95,189,285,
K. CHARTER,ESSEX,6058,Roseville Community CS,11799,26,12165,29,11611,49,106,191,257,
K. CHARTER,ESSEX,6059,Newark Prep,,,17667,81,12114,64,,150,300,
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,15131,69,13362,75,,61,143,
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,,13782,48,9949,26,,80,240,
K. CHARTER,ESSEX,6094,Phillips Academy Charter School,,,,,10094,30,,,372,
K. CHARTER,ESSEX,6320,Discovery CS,15032,66,16157,79,14460,83,75,75,75,
K. CHARTER,ESSEX,6410,East Orange Community CS,13703,51,14015,57,11820,56,490,492,498,
K. CHARTER,ESSEX,6665,Gray CS,14304,60,15130,68,11941,57,277,274,320,
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,14536,61,13962,55,12351,68,457,453,444,
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,14261,59,14800,63,9424,21,629,618,760,
K. CHARTER,ESSEX,7280,Greater Newark CS,13547,48,14603,62,11737,52,166,178,226,
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,11988,30,11145,17,11980,60,456,447,458,
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,13613,50,14384,60,13575,76,1684,2198,2671,
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,15069,67,15906,75,13001,73,1489,1779,2233,
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,13851,54,14081,58,11437,44,550,573,600,
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,12728,38,15878,74,13732,78,442,464,486,
K. CHARTER,ESSEX,8065,University Heights CS,11760,24,14547,61,12145,65,287,335,528,
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,9607,8,9918,8,8382,14,198,237,280,
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,10774,18,10955,14,8264,11,175,208,246,
K. CHARTER,HUDSON,6064,Dr Lena Edwards Academic CS,9368,7,11935,27,9996,27,349,387,391,
K. CHARTER,HUDSON,6068,M E T S Charter School,9042,5,11626,22,9052,19,316,396,479,
K. CHARTER,HUDSON,6082,Beloved Community Charter School,,,9921,9,10209,32,,349,478,
K. CHARTER,HUDSON,6093,Jersey City Global CS,,,,,8346,13,,,158,
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,13594,49,13782,48,11516,46,288,288,288,
K. CHARTER,HUDSON,6720,Hoboken CS,15742,72,15420,71,13864,81,269,274,273,
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,10726,17,11601,21,8524,15,579,572,594,
K. CHARTER,HUDSON,6915,Jersey City Golden Door,11219,22,11532,20,9742,25,480,483,479,
K. CHARTER,HUDSON,7115,Learning Community CS,10490,14,10569,12,7523,3,484,513,540,
K. CHARTER,HUDSON,7830,Soaring Heights CS,10127,13,10514,11,10000,28,223,227,231,
K. CHARTER,HUDSON,8060,University Academy CS,12670,36,12850,39,11149,41,417,411,420,
K. CHARTER,MERCER,6017,Foundation Academy CS,13140,45,16208,80,11558,47,303,341,546,
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,13977,57,15065,67,12038,63,294,295,375,
K. CHARTER,MERCER,6810,International CS of Trenton,15479,70,13430,45,11815,55,89,90,90,
K. CHARTER,MERCER,7500,Pace CS of Hamilton,11515,23,13022,41,9536,22,115,117,150,
K. CHARTER,MERCER,7540,Princeton CS,13339,46,13892,53,12316,67,344,344,348,
K. CHARTER,MERCER,8140,Village CS,14154,58,13232,44,11647,50,358,356,360,
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,9653,9,10915,13,9036,17,199,297,397,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,11885,28,10985,15,10401,34,148,192,263,
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,12459,35,12776,38,10596,35,329,355,380,
K. CHARTER,MONMOUTH,6010,Academy Charter High School,15975,73,15520,73,12543,71,187,200,212,
K. CHARTER,MONMOUTH,6740,Hope Academy CS,13956,56,13788,50,11748,53,200,206,207,
K. CHARTER,MONMOUTH,7720,The Red Bank CS,13124,44,13879,52,12534,70,174,177,180,
K. CHARTER,MORRIS,8050,Unity CS,11926,29,13433,46,10959,40,179,183,200,
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,12919,42,12711,35,11774,54,474,583,675,
K. CHARTER,PASSAIC,6079,John P Holland Charter School,10881,19,11943,28,13854,80,169,187,187,
K. CHARTER,PASSAIC,6080,Passaic Arts and Science CS,10119,12,9815,7,9372,20,358,416,480,
K. CHARTER,PASSAIC,6096,Paterson Arts and Science CS,,,,,8149,9,,,360,
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,7620,1,7805,2,8315,12,116,117,120,
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,13521,47,12766,37,12009,61,1038,1043,1044,
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,11210,21,12944,40,11573,48,313,296,297,
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,,,7139,1,7484,2,,210,252,
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,10545,15,11047,16,11340,43,200,225,225,
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,12778,39,15468,72,8230,10,163,184,240,
K. CHARTER,UNION,6217,Central Jersey Arts CS,12892,41,13197,43,12220,66,373,376,385,
K. CHARTER,UNION,7600,Queen City Academy CS,12018,31,12295,31,11734,51,245,250,251,
K. CHARTER,UNION,8010,Union County TEAMS CS,11861,27,12646,34,11479,45,277,306,343,
K. CHARTER,WARREN,7727,Ridge and Valley CS,11040,20,11668,23,10715,38,122,122,123,
