GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,14,7,0.001,14,6,0.001,15,4,0.001
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,24,36,0.002,51,84,0.004,30,49,0.002
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,26,45,0.002,19,19,0.001,14,3,0.001
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,23,30,0.002,30,51,0.002,27,42,0.002
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,32,60,0.003,35,62,0.003,34,61,0.003
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,60,86,0.004,12,3,0.001,27,42,0.002
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,16,13,0.001,19,19,0.001,25,28,0.002
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,42,73,0.003,33,59,0.002,34,61,0.002
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,24,36,0.002,23,33,0.002,36,68,0.003
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,64,91,0.005,73,93,0.005,73,93,0.005
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,26,45,0.002,32,57,0.002,29,46,0.002
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,62,88,0.005,52,85,0.004,41,76,0.003
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,34,65,0.002,31,54,0.002,28,45,0.002
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,34,65,0.003,40,69,0.003,40,75,0.003
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,19,22,0.001,43,73,0.003,26,33,0.002
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,23,30,0.002,18,15,0.002,19,17,0.001
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,29,55,0.003,27,45,0.002,32,57,0.002
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,48,80,0.004,45,76,0.004,36,68,0.003
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,126,103,0.010,138,103,0.011,81,99,0.006
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,18,16,0.002,18,15,0.002,15,4,0.001
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,18,16,0.002,22,28,0.002,35,65,0.003
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,14,7,0.001,15,8,0.001,10,1,0.001
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,52,84,0.004,56,89,0.004,62,88,0.004
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,46,79,0.003,48,80,0.003,44,82,0.003
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,50,83,0.003,45,76,0.003,26,33,0.002
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,16,13,0.001,17,12,0.001,18,14,0.001
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,43,75,0.003,33,59,0.002,38,72,0.003
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,33,62,0.002,54,88,0.004,39,73,0.003
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,12,2,0.001,16,10,0.001,18,14,0.001
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,33,62,0.003,45,76,0.004,33,60,0.002
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,12,2,0.001,24,37,0.002,15,4,0.001
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,23,30,0.002,21,26,0.002,30,49,0.002
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,97,101,0.006,114,102,0.007,84,101,0.005
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,22,27,0.002,23,33,0.002,46,83,0.003
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,85,96,0.005,82,95,0.005,78,96,0.005
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,15,10,0.001,17,12,0.001,27,42,0.002
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,12,2,0.001,13,4,0.001,15,4,0.001
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,61,87,0.004,40,69,0.003,41,76,0.003
G. K-12 / 3501 +,UNION,5290,UNION TWP,26,45,0.002,25,41,0.002,26,33,0.002
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,18,16,0.001,21,26,0.002,21,20,0.002
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,96,99,0.006,47,79,0.003,82,100,0.005
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,39,,,43,,,30,,
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,28,,,27,,,31,,
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,48,,,41,,,46,,
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,38,,,39,,,41,,
H. 7-12 / 9-12,,,5. State average - All operating types,38,,,40,,,38,,
H. 7-12 / 9-12,,,6. State median - All operating types,33,,,32,,,34,,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,28,19,0.002,28,18,0.002,27,13,0.002
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,26,16,0.002,18,10,0.001,34,19,0.002
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,171,47,0.010,85,42,0.005,74,42,0.004
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,57,34,0.004,73,40,0.005,56,37,0.003
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,34,25,0.002,39,26,0.002,38,23,0.002
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,31,21,0.002,34,23,0.002,37,21,0.002
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,83,41,0.005,61,37,0.004,86,44,0.005
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,27,18,0.002,29,19,0.002,36,20,0.002
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,73,39,0.005,30,20,0.002,71,40,0.004
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,22,12,0.002,31,22,0.002,25,12,0.002
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,25,15,0.002,26,17,0.002,39,25,0.003
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,38,26,0.003,34,23,0.003,47,32,0.003
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,83,41,0.006,36,25,0.003,79,43,0.005
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,21,10,0.001,20,13,0.001,29,15,0.002
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,17,8,0.001,24,15,0.001,20,10,0.001
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,57,34,0.005,64,39,0.005,56,37,0.004
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,38,26,0.002,22,14,0.001,42,29,0.002
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,31,21,0.003,12,7,0.001,6,2,0.001
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,11,5,0.001,3,2,0.000,18,8,0.001
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,28,19,0.003,43,28,0.004,21,11,0.002
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,22,12,0.002,13,8,0.001,13,3,0.001
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,51,32,0.003,43,28,0.003,54,36,0.003
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,26,16,0.002,24,15,0.002,39,25,0.002
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,46,31,0.003,82,41,0.006,91,45,0.005
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,168,46,0.009,235,47,0.013,122,46,0.006
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,67,36,0.006,53,35,0.004,44,31,0.003
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,112,44,0.006,165,45,0.009,141,47,0.007
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,38,26,0.002,50,34,0.003,30,16,0.002
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,77,40,0.004,94,44,0.006,32,18,0.002
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,16,6,0.001,46,31,0.003,47,32,0.003
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,33,24,0.002,61,37,0.003,31,17,0.002
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,22,12,0.001,46,31,0.003,47,32,0.003
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,6,2,0.000,11,4,0.001,13,3,0.001
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,16,6,0.001,17,9,0.001,27,13,0.002
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,148,45,0.011,210,46,0.015,70,39,0.005
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,52,33,0.003,45,30,0.003,37,21,0.002
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,8,3,0.001,10,3,0.001,15,5,0.001
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,32,23,0.002,18,10,0.001,41,27,0.002
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,100,43,0.009,40,27,0.003,71,40,0.006
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,1,1,0.000,2,1,0.000,2,1,0.000
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,43,29,0.003,49,33,0.003,43,30,0.003
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,71,38,0.004,89,43,0.005,49,35,0.002
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,8,3,0.001,11,4,0.001,18,8,0.001
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,19,9,0.001,11,4,0.001,15,5,0.001
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,45,30,0.003,30,20,0.002,15,5,0.001
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,70,37,0.005,60,36,0.004,41,27,0.003
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,21,10,0.002,19,12,0.001,38,23,0.002
I. CSSD,,,1. State average -  Operating Type CSSD,81,,,111,,,115,,
I. CSSD,,,2. State median - Operating Type CSSD,87,,,76,,,73,,
I. CSSD,,,5. State average - All operating types,38,,,40,,,38,,
I. CSSD,,,6. State median - All operating types,33,,,32,,,34,,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,47,2,0.001,48,2,0.001,68,3,0.001
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,171,8,0.002,300,7,0.004,278,8,0.004
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,20,1,0.000,25,1,0.000,49,1,0.001
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,66,4,0.001,65,3,0.001,76,6,0.001
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,64,3,0.002,74,4,0.002,72,4,0.002
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,112,7,0.002,103,6,0.002,120,7,0.002
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,108,6,0.004,78,5,0.003,73,5,0.002
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,107,5,0.002,509,8,0.014,60,2,0.002
J. VOC,,,1. State average - Operating Type VOC,47,,,70,,,61,,
J. VOC,,,2. State median - Operating Type VOC,54,,,50,,,41,,
J. VOC,,,5. State average - All operating types,38,,,40,,,38,,
J. VOC,,,6. State median - All operating types,33,,,32,,,34,,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,11,3,0.001,17,5,0.002,25,4,0.002
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,90,18,0.004,74,14,0.003,141,19,0.005
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,26,6,0.002,60,12,0.004,29,7,0.002
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,39,9,0.002,20,7,0.001,28,5,0.001
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,64,14,0.003,117,19,0.006,41,11,0.002
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,68,15,0.005,71,13,0.005,87,16,0.005
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,85,17,0.005,432,21,0.026,227,20,0.013
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,27,7,0.002,10,2,0.001,21,2,0.002
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,73,16,0.003,50,11,0.003,43,12,0.003
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,42,10,0.005,74,14,0.009,275,21,0.013
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,100,19,0.005,97,17,0.004,90,17,0.004
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,25,5,0.001,35,8,0.002,23,3,0.001
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,22,4,0.001,11,3,0.001,28,5,0.002
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,54,11,0.003,88,16,0.005,49,13,0.003
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,29,8,0.002,41,9,0.003,40,10,0.003
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,55,12,0.003,45,10,0.002,49,13,0.003
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,9,1,0.001,5,1,0.001,20,1,0.002
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,110,21,0.004,146,20,0.006,119,18,0.006
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,60,13,0.003,18,6,0.001,38,9,0.002
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,9,1,0.001,16,4,0.001,35,8,0.003
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,109,20,0.007,107,18,0.007,73,15,0.005
