CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
CAMDEN,6024,CAMDEN'S PRIDE CHARTER SCHOOL,3489107,210,16615,49,3696709,240,15403,36,O. CHARTER,OCHARTER
CAMDEN,6083,KNOWLEDGE A TO Z ACADEMY CHARTER SCHOOL,,,,,2548164,191.9,13279,18,O. CHARTER,OCHARTER
CAMDEN,6088,CITY INVINCIBLE CHARTER SCHOOL,,,,,3613845,258.1,14002,26,O. CHARTER,OCHARTER
CAMDEN,6212,CAMDEN ACADEMY CHARTER HIGH SCHOOL,7184235,408.2,17600,59,8193298,418.1,19597,78,O. CHARTER,OCHARTER
CAMDEN,6215,CAMDEN'S PROMISE CHARTER SCHOOL,8404987,433,19411,66,9482066,434.3,21833,81,O. CHARTER,OCHARTER
CAMDEN,6232,ENVIRONMENT COMMUNITY OPPORTUNITY CHARTE,2606139,206.4,12627,13,2679498,208.5,12851,13,O. CHARTER,OCHARTER
CAMDEN,6240,FREEDOM ACADEMY CHARTER SCHOOL,3764163,244.7,15383,33,4105592,217.2,18902,73,O. CHARTER,OCHARTER
CAMDEN,6325,D.U.E. SEASON CHARTER SCHOOL,8479106,536.6,15802,37,9165873,528,17360,56,O. CHARTER,OCHARTER
CAMDEN,7109,LEAP ACADEMY UNIVERSITY HIGH CHARTER SCH,16755131,847,19782,68,20143544,1182.6,17033,52,O. CHARTER,OCHARTER
CAPE MAY,170,AVALON BORO,4732010,113.6,41639,71,4649908,106.2,43775,71,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,710,CAPE MAY CITY,3573883,143.8,24845,58,3869689,134.5,28761,58,A. K-6|K-6,AK-6K-6
CAPE MAY,715,CAPE MAY CO SPECIAL SERV,13072278,235.3,55548,6,13297088,218.2,60948,6,P. CSSD,PCSSD
CAPE MAY,720,CAPE MAY CO VOCATIONAL,17173717,687.8,24970,17,17199863,680.2,25287,19,Q. COUNTY VOC,QCOUNTYVOC
CAPE MAY,1080,DENNIS TWP,17222300,858,20072,54,17787115,782.4,22733,59,"J. K-12|K-8,401-750",JK-12K-8401-750
CAPE MAY,2820,LOWER CAPE MAY REGIONAL,31749525,1584,20044,26,33121058,1523.5,21740,29,"F. G7-12|7-12,9-12",FG7-127-129-12
CAPE MAY,2840,LOWER TWP,29460108,1855,15881,21,31006423,1831.6,16929,25,A. K-6|K-6,AK-6K-6
CAPE MAY,3130,MIDDLE TWP,46520856,2780.5,16731,26,48614577,2700.7,18001,34,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,3680,NORTH WILDWOOD CITY,8957957,358.7,24975,64,9049411,362.1,24991,64,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,3780,OCEAN CITY,41773353,2076.8,20114,63,44279437,2080.3,21285,62,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,5060,STONE HARBOR BORO,3439105,112,30706,70,3506631,105.3,33301,70,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5340,UPPER TWP,34001923,2172.1,15654,26,36003480,2103.7,17115,40,"K. K-12|K-8,751+",KK-12K-8751plus
CAPE MAY,5610,WEST CAPE MAY BORO,1275031,61.1,20876,54,1364655,65.8,20750,50,A. K-6|K-6,AK-6K-6
CAPE MAY,5790,WILDWOOD CITY,21858182,822.6,26571,49,21387760,896.3,23862,47,"L. K-12|K-12,0-1800",LK-12K-120-1800
CAPE MAY,5800,WILDWOOD CREST BORO,7735395,294.3,26286,66,7227938,282.4,25598,66,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5840,WOODBINE BORO,6131086,280.6,21849,60,6406752,286.6,22358,54,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,540,BRIDGETON CITY,99370395,5814.7,17090,42,109772936,5908.9,18577,51,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,950,COMMERCIAL TWP,14975155,893.5,16760,26,15482004,834.2,18559,34,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,8223602,460,17879,6,8634654,428.8,20138,7,Q. COUNTY VOC,QCOUNTYVOC
CUMBERLAND,997,CUMBERLAND REGIONAL,24705079,1278.8,19319,21,26056892,1273.3,20464,24,"G. G9-12|7-12,9-12",GG9-127-129-12
CUMBERLAND,1020,DEERFIELD TWP,6006361,369.1,16271,17,6352806,361.3,17582,22,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,1120,DOWNE TWP,3675413,204.7,17958,37,3663189,205.9,17789,31,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,1460,FAIRFIELD TWP,10675100,613.1,17411,33,10916088,501,21789,55,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,1820,GREENWICH TWP,1367778,79.2,17281,28,1340042,74,18105,35,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,2270,HOPEWELL TWP,8389608,521.6,16084,17,8053866,514.4,15656,8,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,2570,LAWRENCE TWP,9950864,585.9,16983,28,9986869,629.5,15864,10,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,3050,MAURICE RIVER TWP,8039490,553.9,14514,5,8554217,569.7,15016,3,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,3230,MILLVILLE CITY,113113083,6322.8,17890,57,115511332,6287.3,18372,47,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,5070,STOW CREEK TWP,2074932,120.2,17263,26,2009595,120.2,16720,15,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,5300,UPPER DEERFIELD TWP,15290149,866.3,17650,69,16036971,910.3,17617,49,"E. K-8|K-8,751+",EK-8K-8751plus
CUMBERLAND,5390,VINELAND CITY,211361788,11710.6,18049,59,217422267,10990.3,19783,71,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,6028,VINELAND PUBLIC CHARTER SCHOOL,1875923,188.9,9931,3,2405962,222.6,10808,5,O. CHARTER,OCHARTER
CUMBERLAND,6069,MILLVILLE PUBLIC CHARTER SCHOOL,992812,97.9,10141,5,1655734,133.9,12365,10,O. CHARTER,OCHARTER
ESSEX,250,BELLEVILLE TOWN,66228219,4731.9,13996,3,71814242,4727.6,15190,4,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,410,BLOOMFIELD TWP,97491376,6211.5,15695,21,98419002,6210.1,15848,12,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,660,CALDWELL-WEST CALDWELL,43695589,2601.9,16794,31,44049320,2640.8,16680,20,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,760,CEDAR GROVE TWP,27562944,1200.6,22958,47,28753930,1675,17166,16,"L. K-12|K-12,0-1800",LK-12K-120-1800
ESSEX,1210,EAST ORANGE,256008422,10862.1,23569,100,269540250,10767.7,25032,100,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,1390,ESSEX CO VOC-TECH,48161496,2063.8,23336,15,49599758,2108,23530,12,Q. COUNTY VOC,QCOUNTYVOC
ESSEX,1400,ESSEX FELLS BORO,4483120,204.4,21931,55,4794364,210.6,22766,53,A. K-6|K-6,AK-6K-6
ESSEX,1465,FAIRFIELD TWP,11575499,695.5,16644,27,12019458,697.1,17241,28,A. K-6|K-6,AK-6K-6
ESSEX,1750,GLEN RIDGE BORO,29607405,1648.5,17961,50,31640408,1980.2,15979,10,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,2330,IRVINGTON TOWNSHIP,173662705,7692.8,22575,94,171895511,7660.3,22440,91,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,2730,LIVINGSTON TWP,108802305,5855,18583,70,113886455,5923.9,19225,65,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3190,MILLBURN TWP,88192889,4933.8,17875,56,92786644,4994.2,18579,52,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3310,MONTCLAIR TOWN,121587526,6711.5,18116,61,126858428,6746,18805,60,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3570,NEWARK CITY,1002577367,43322.4,23142,98,1036080694,42670.2,24281,99,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3630,NORTH CALDWELL BORO,12707587,681.5,18647,44,13351365,724.3,18433,34,A. K-6|K-6,AK-6K-6
ESSEX,3750,NUTLEY TOWN,65162155,4005.5,16268,31,66198118,4079.8,16226,20,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3880,CITY OF ORANGE TWP,114175799,5394.8,21164,91,114722856,5510.1,20821,84,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,4530,ROSELAND BORO,8867427,498.9,17773,38,9214656,490.9,18771,37,A. K-6|K-6,AK-6K-6
ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,120439380,6651.7,18106,60,126022619,6755.3,18655,56,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,5370,VERONA BORO,34590872,2244.7,15410,12,35880857,2212.2,16219,12,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,5630,WEST ESSEX REGIONAL,37834062,1640.1,23068,41,37880696,1649.7,22962,35,"F. G7-12|7-12,9-12",FG7-127-129-12
ESSEX,5680,WEST ORANGE TOWN,145133529,6894.3,21051,90,154635315,6929.1,22317,89,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,6020,PRIDE ACADEMY CHARTER SCHOOL,4801693,239.2,20074,70,4861256,262.7,18505,69,O. CHARTER,OCHARTER
ESSEX,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,3648318,264.4,13798,23,4633724,353.6,13104,16,O. CHARTER,OCHARTER
ESSEX,6029,NEWARK EDUCATORS CHARTER SCHOOL,4896998,278.7,17571,58,5289708,273.8,19320,77,O. CHARTER,OCHARTER
ESSEX,6037,NEWARK LEGACY CHARTER SCHOOL,2913839,174.9,16660,50,3552710,238.7,14884,31,O. CHARTER,OCHARTER
ESSEX,6038,VISIONS ACADEMY CHARTER HIGH SCHOOL,4063762,266.3,15260,30,5656514,337.2,16775,49,O. CHARTER,OCHARTER
ESSEX,6053,GREAT OAKS CHARTER SCHOOL,1949938,127.1,15342,32,3163588,196.5,16100,43,O. CHARTER,OCHARTER
ESSEX,6057,PEOPLE'S PREPARATORY CHARTER SCHOOL,2211345,94.6,23376,73,3285650,188.8,17403,59,O. CHARTER,OCHARTER
ESSEX,6058,ROSEVILLE COMMUNITY CHARTER SCHOOL,1715523,106.1,16169,41,2871178,191.1,15024,33,O. CHARTER,OCHARTER
ESSEX,6059,NEWARK PREP CHARTER SCHOOL,,,,,2761605,150,18411,68,O. CHARTER,OCHARTER
ESSEX,6090,THE PAULO FREIRE CHARTER SCHOOL FOR LIBE,,,,,1035904,60.7,17066,53,O. CHARTER,OCHARTER
ESSEX,6091,MERIT PREPARATORY CHARTER SCHOOL OF NEWA,,,,,1217602,80,15220,34,O. CHARTER,OCHARTER
ESSEX,6320,DISCOVERY CHARTER SCHOOL,1337408,74.8,17880,61,1434716,75,19130,75,O. CHARTER,OCHARTER
ESSEX,6410,EAST ORANGE COMMUNITY CHARTER SCHOOL,8341890,489.9,17028,54,8223308,491.6,16728,48,O. CHARTER,OCHARTER
ESSEX,6665,GRAY CHARTER SCHOOL,4755642,277.2,17156,56,4810123,274.1,17549,62,O. CHARTER,OCHARTER
ESSEX,7100,LADY LIBERTY ACADEMY CHARTER SCHOOL,8383151,456.9,18348,62,7987768,452.9,17637,63,O. CHARTER,OCHARTER
ESSEX,7210,MARION P. THOMAS CHARTER SCHOOL,10664938,628.6,16966,53,11137099,618.4,18010,65,O. CHARTER,OCHARTER
ESSEX,7280,GREATER NEWARK CHARTER SCHOOL,2703390,165.7,16315,46,3089732,177.6,17397,58,O. CHARTER,OCHARTER
ESSEX,7290,NEW HORIZONS COMMUNITY CHARTER SCHOOL,10181236,456.4,22308,72,7281241,447,16289,45,O. CHARTER,OCHARTER
ESSEX,7320,NORTH STAR ACADEMY CHARTER SCHOOL OF NEW,30998597,1683.5,18413,63,41397610,2198.2,18833,72,O. CHARTER,OCHARTER
ESSEX,7325,TEAM ACADEMY CHARTER SCHOOL,29490005,1489.4,19800,69,37638313,1779.1,21156,80,O. CHARTER,OCHARTER
ESSEX,7730,ROBERT TREAT ACADEMY CHARTER SCHOOL,8783961,550.4,15959,39,9420860,572.8,16447,46,O. CHARTER,OCHARTER
ESSEX,7735,MARIA L. VARISCO-ROGERS CHARTER SCHOOL,6912418,442,15639,36,8630780,464,18601,70,O. CHARTER,OCHARTER
ESSEX,8065,UNIVERSITY HEIGHTS CHARTER SCHOOL,4307976,286.6,15031,29,5720457,334.8,17086,55,O. CHARTER,OCHARTER
GLOUCESTER,860,CLAYTON BORO,22448723,1503,14936,6,23833705,1406,16951,15,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,870,CLEARVIEW REGIONAL,36454727,2515.3,14493,2,39655371,2484.8,15959,2,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1100,DEPTFORD TWP,67401695,4428.9,15218,13,67746259,4400.4,15396,6,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,1180,EAST GREENWICH TWP,13794045,1119.7,12319,1,15134751,1202.6,12585,1,A. K-6|K-6,AK-6K-6
GLOUCESTER,1330,ELK TWP,5890117,399,14763,11,6197990,370.7,16721,24,A. K-6|K-6,AK-6K-6
GLOUCESTER,1590,FRANKLIN TWP,19879137,1405.2,14147,9,23470927,1431,16401,19,A. K-6|K-6,AK-6K-6
GLOUCESTER,1715,GATEWAY REGIONAL,19605927,909.9,21548,34,21407400,906,23628,40,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1730,GLASSBORO,40277706,2278.5,17677,45,42172164,2239.4,18832,50,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,34527103,730.2,47287,2,36546942,738.1,49515,3,P. CSSD,PCSSD
GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,24060994,1246.5,19303,7,25818333,2550.5,10123,1,Q. COUNTY VOC,QCOUNTYVOC
GLOUCESTER,1830,GREENWICH TWP,12267496,618,19849,51,11861362,620.7,19111,39,"J. K-12|K-8,401-750",JK-12K-8401-750
GLOUCESTER,2070,HARRISON TWP,20738292,1491.3,13906,5,21362861,1454.9,14684,4,A. K-6|K-6,AK-6K-6
GLOUCESTER,2440,KINGSWAY REGIONAL,32695503,2287.3,14294,1,36161183,2375.1,15225,1,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,2750,LOGAN TWP,18782160,1198,15679,29,19460553,1136.3,17127,41,"K. K-12|K-8,751+",KK-12K-8751plus
GLOUCESTER,2990,MANTUA TWP,21701459,1402.8,15470,19,21745616,1335.1,16287,17,A. K-6|K-6,AK-6K-6
GLOUCESTER,3280,MONROE TWP,88982033,6082.3,14630,8,94733779,6055.6,15644,10,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,3490,NATIONAL PARK BORO,4432387,273.1,16231,24,4637008,262.2,17685,29,A. K-6|K-6,AK-6K-6
GLOUCESTER,4020,PAULSBORO BORO,23097121,1247.6,18514,34,23580966,1204.3,19580,35,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4140,PITMAN BORO,25496818,1558,16365,17,26611815,1540.6,17273,18,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4880,SOUTH HARRISON TWP,5075742,372.3,13633,4,5693874,365.6,15574,10,A. K-6|K-6,AK-6K-6
GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,30646925,1750.5,17507,8,33289541,1795.6,18540,8,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,5120,SWEDESBORO-WOOLWICH,24190797,1737.4,13924,6,25999516,1766.7,14717,5,A. K-6|K-6,AK-6K-6
GLOUCESTER,5500,WASHINGTON TWP,141680194,8235.6,17203,45,147017092,7954.6,18482,49,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,5590,WENONAH BORO,3276134,247.1,13256,2,3522047,244.2,14424,3,A. K-6|K-6,AK-6K-6
GLOUCESTER,5620,WEST DEPTFORD TWP,46966100,3097.4,15163,6,48087414,3063.9,15695,9,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,5740,WESTVILLE BORO,5683445,356.3,15952,23,5718102,352.7,16213,16,A. K-6|K-6,AK-6K-6
GLOUCESTER,5860,WOODBURY CITY,29078750,1533.6,18961,37,30028238,1544.8,19438,33,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,5870,WOODBURY HEIGHTS BORO,3468254,227.7,15230,15,3734440,232.1,16087,15,A. K-6|K-6,AK-6K-6
HUDSON,220,BAYONNE CITY,134256707,9286.2,14458,4,143764558,9369.4,15344,5,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,1200,EAST NEWARK BORO,5575242,351.2,15874,12,5017204,382.7,13110,1,"I. K-12|K-8,0-400",IK-12K-80-400
HUDSON,1850,GUTTENBERG TOWN,16359179,1364.4,11990,1,17064004,1321.3,12914,1,"K. K-12|K-8,751+",KK-12K-8751plus
HUDSON,2060,HARRISON TOWN,49042581,2386,20554,64,53578550,2428.6,22061,64,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,2210,HOBOKEN CITY,59077482,3010.8,19622,59,60610053,2388.9,25371,67,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,2295,HUDSON COUNTY VOCATIONAL,49666982,1257.7,39490,21,52195419,2257,23126,11,Q. COUNTY VOC,QCOUNTYVOC
HUDSON,2390,JERSEY CITY,660881888,29688.6,22260,93,680134496,29224.2,23273,95,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,2410,KEARNY TOWN,88825555,5975.5,14865,9,90580100,6097.9,14854,3,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,3610,NORTH BERGEN TWP,119871035,8196.5,14625,7,125759406,8150.2,15430,7,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,4730,SECAUCUS TOWN,37672541,2157.1,17464,40,38847102,2133.4,18209,38,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,5240,UNION CITY,247856021,12484.5,19853,82,263131525,12807.2,20546,82,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,5580,WEEHAWKEN TWP,23944894,1282.4,18672,35,25538928,1303.1,19598,36,"L. K-12|K-12,0-1800",LK-12K-120-1800
HUDSON,5670,WEST NEW YORK TOWN,153657057,8554.8,17962,58,155079232,8801.2,17620,40,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,2208869,198.2,11145,8,2831852,236.7,11964,8,O. CHARTER,OCHARTER
HUDSON,6036,HOBOKEN DUAL LANGUAGE CHARTER SCHOOL,2249144,174.7,12874,14,2675759,208,12864,14,O. CHARTER,OCHARTER
HUDSON,6064,DR. LENA EDWARDS ACADEMIC CHARTER SCHOOL,3770448,349.1,10800,7,5264591,386.9,13607,21,O. CHARTER,OCHARTER
HUDSON,6068,METS CHARTER SCHOOL,3099080,315.8,9813,2,5093731,395.7,12873,15,O. CHARTER,OCHARTER
HUDSON,6082,BELOVED COMMUNITY CHARTER SCHOOL,,,,,4058713,348.8,11636,6,O. CHARTER,OCHARTER
HUDSON,6420,ELYSIAN CHARTER SCHOOL OF HOBOKEN,4428644,287.7,15393,34,4639863,287.6,16133,44,O. CHARTER,OCHARTER
HUDSON,6720,HOBOKEN CHARTER SCHOOL,4664483,269,17340,57,4787106,274.1,17465,60,O. CHARTER,OCHARTER
HUDSON,6910,JERSEY CITY COMMUNITY CHARTER SCHOOL,7847517,579.5,13542,18,7940876,571.7,13890,24,O. CHARTER,OCHARTER
HUDSON,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,6719360,480.1,13996,24,6717414,483.4,13896,25,O. CHARTER,OCHARTER
HUDSON,7115,LEARNING COMMUNITY CHARTER SCHOOL,6539068,484.3,13502,17,6776353,512.5,13222,17,O. CHARTER,OCHARTER
HUDSON,7830,SOARING HEIGHTS IN JERSEY CITY CHARTER S,2716319,223.1,12175,11,2852605,226.5,12594,12,O. CHARTER,OCHARTER
HUDSON,8060,UNIVERSITY ACADEMY CHARTER SCHOOL,6369322,416.8,15281,31,6421437,411.4,15609,40,O. CHARTER,OCHARTER
HUNTERDON,20,ALEXANDRIA TWP,10917394,562.6,19405,50,11322953,559.8,20225,48,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,370,BETHLEHEM TWP,9567412,503.3,19009,45,9997950,465.1,21495,53,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,430,BLOOMSBURY BORO,2866506,206,13918,4,3147202,196.1,16048,7,"I. K-12|K-8,0-400",IK-12K-80-400
HUNTERDON,670,CALIFON BORO,2623835,147.7,17765,35,2724137,148.9,18297,37,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,910,CLINTON TOWN - GLEN GARDNER,8568248,496.1,17270,27,9077673,480.1,18909,40,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,920,CLINTON TWP,30174460,1574.4,19165,79,31545687,1636.6,19276,73,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1040,DELAWARE TWP,9376884,427.4,21941,63,9507771,414.7,22924,61,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,1050,DELAWARE VALLEY REGIONAL,18993956,968.4,19614,22,19390168,979.8,19791,17,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,1160,EAST AMWELL TWP,8231429,448.2,18364,42,8364713,430.6,19425,44,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,1510,FLEMINGTON-RARITAN REG,59454013,3557.9,16711,51,62828217,3523.5,17831,53,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1600,FRANKLIN TWP,6354999,302,21043,58,6843821,289.8,23615,61,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1680,FRENCHTOWN BORO,2901507,158,18367,39,2902348,145.6,19928,43,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1970,HAMPTON BORO,3275830,112.1,29227,68,3368983,108.1,31153,69,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2140,HIGH BRIDGE BORO,7978997,389.7,20474,52,8211802,356.9,23010,58,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2220,HOLLAND TWP,11514845,649.9,17718,36,11521555,624.3,18455,32,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,2300,HUNTERDON CENTRAL REG,61326187,2942.6,20841,31,63146137,3076.8,20523,26,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,2308,HUNTERDON CO VOCATIONAL,4509939,443.6,10166,1,4498425,411,10945,2,Q. COUNTY VOC,QCOUNTYVOC
HUNTERDON,2450,KINGWOOD TWP,7906964,413.7,19112,45,7336821,409.7,17908,32,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2530,LAMBERTVILLE CITY,3545203,208.3,17022,33,3796119,232.5,16330,18,A. K-6|K-6,AK-6K-6
HUNTERDON,2590,LEBANON BORO,2677792,112.1,23889,57,2576774,108,23859,54,B. K-8|K-6,BK-8K-6
HUNTERDON,2600,LEBANON TWP,13375361,734.9,18201,39,13200055,710,18590,35,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,3180,MILFORD BORO,2235232,124,18026,38,2387967,116,20590,47,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,53458566,2900.1,18434,15,58503767,2873.3,20361,22,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,4350,READINGTON TWP,33272415,1966.2,16922,55,34735955,1852.1,18755,69,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,11030808,375.2,29397,47,11381889,413.3,27536,46,"F. G7-12|7-12,9-12",FG7-127-129-12
HUNTERDON,5050,STOCKTON BORO,928428,47.3,19610,50,919268,51.9,17703,30,A. K-6|K-6,AK-6K-6
HUNTERDON,5180,TEWKSBURY TWP,13588684,710.8,19118,47,13583468,695.6,19529,45,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,5270,UNION TWP,10247983,533.5,19209,49,10324816,454.4,22721,58,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,5600,WEST AMWELL TWP,4439099,248.3,17875,41,4514961,234.5,19251,43,A. K-6|K-6,AK-6K-6
MERCER,1245,EAST WINDSOR REGIONAL,86240848,5075.7,16991,41,90633008,5160.3,17564,38,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1430,EWING TWP,70167850,3744.7,18738,74,75472225,3719.7,20290,74,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1950,HAMILTON TWP,191875279,12546.4,15293,16,199696558,12287.7,16252,21,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2280,HOPEWELL VALLEY REGIONAL,79884156,3854,20727,88,84799747,3774,22469,92,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2580,LAWRENCE TWP,74628602,4051.1,18422,66,75607907,4070.2,18576,50,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,3103,MERCER CO SPECIAL SERVICE,40912797,640,63930,7,42051644,618,68040,7,P. CSSD,PCSSD
MERCER,3105,MERCER COUNTY VOCATIONAL,11157885,430.3,25932,18,11184667,443.7,25210,18,Q. COUNTY VOC,QCOUNTYVOC
MERCER,4255,PRINCETON REGIONAL,80234053,3430.8,23386,67,82216002,3454,23803,66,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MERCER,5210,TRENTON CITY,284744839,13967.9,20386,87,307024313,14512.4,21156,86,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,5510,ROBBINSVILLE TWP,42442705,2886,14706,3,43524691,2907.7,14969,4,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MERCER,5715,W WINDSOR-PLAINSBORO REG,165486351,9755.6,16963,40,167724155,9683.5,17321,33,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,6017,FOUNDATION ACADEMY CHARTER SCHOOL,4817811,303.5,15874,38,6559736,340.5,19265,76,O. CHARTER,OCHARTER
MERCER,6025,PAUL ROBESON CHARTER SCHOOL FOR THE HUMA,4781018,293.9,16267,45,5834772,294.8,19792,79,O. CHARTER,OCHARTER
MERCER,6810,INTERNATIONAL CHARTER SCHOOL OF TRENTON,1744057,89.4,19508,67,1508325,89.8,16796,50,O. CHARTER,OCHARTER
MERCER,7500,PACE CHARTER SCHOOL OF HAMILTON,1584211,115,13776,22,1797050,117.2,15333,35,O. CHARTER,OCHARTER
MERCER,7540,PRINCETON CHARTER SCHOOL,5574360,343.7,16219,44,5875178,344.1,17074,54,O. CHARTER,OCHARTER
MERCER,8140,VILLAGE CHARTER SCHOOL,5975840,357.9,16697,51,5886902,355.7,16550,47,O. CHARTER,OCHARTER
MIDDLESEX,750,CARTERET BORO,57436217,3849,14922,10,63721607,3970.2,16050,17,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,970,CRANBURY TWP,17935342,848,21151,59,17719883,810.4,21866,56,"J. K-12|K-8,401-750",JK-12K-8401-750
