GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,10.5,97,63239,65,11.9,88,67968,76
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,11.4,86,57270,33,12.5,67,61572,48
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,12.7,45,66770,81,12.8,57,71415,87
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,12.2,60,59959,53,12.9,54,64448,60
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,13.8,6,59765,51,13.7,18,61238,46
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,12.1,63,65220,75,12.1,80,66136,68
G. K-12 / 3501 +,UNION,5290,UNION TWP,12.9,35,63689,66,12.4,73,65337,63
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,13.6,11,64738,73,14,14,67672,75
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,11.5,83,61113,59,11.8,91,66021,66
H. 7-12 / 9-12,,,7-12 Average,12.1,,59773,,12.5,,61670,
H. 7-12 / 9-12,,,9-12 Average,12.8,,65322,,13.4,,67400,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,13.4,8,53600,5,14.3,8,52600,2
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,12,29,63800,28,12.9,20,78500,42
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,10.8,40,88009,47,13.8,12,88861,47
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,11.2,36,67323,35,12,33,71274,38
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,12.2,25,79796,44,12.6,26,88134,46
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,12.9,12,83199,46,13.1,18,86735,45
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,11.2,36,60894,21,11.4,39,61114,16
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,13.1,10,73488,42,14.1,10,77723,41
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,12,29,64278,31,12.6,26,64089,24
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,11.4,35,56258,9,12.7,24,56676,8
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,15.5,1,56409,10,16.8,1,60832,14
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,14.8,3,54560,7,15.9,3,56338,7
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,14,5,61796,22,15.2,4,66260,28
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,13.2,9,54100,6,13.2,17,58600,11
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,11.1,38,64217,30,11.7,36,65066,26
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,14.2,4,58571,15,14.5,6,67371,31
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,11.8,31,71241,39,11.3,40,69024,33
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,13.7,6,54700,8,14.4,7,55250,5
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,10.2,45,57686,13,10.6,43,59366,12
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,13.6,7,48941,1,14.2,9,50578,1
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,12.9,12,69625,37,13.9,11,70710,36
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,12.9,12,57210,12,14.9,5,62190,23
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,12.3,23,62719,25,12.5,29,61914,22
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,12.2,25,62545,24,12.4,30,60325,13
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,8,47,59895,19,8.7,47,61052,15
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,15,2,72145,41,16.1,2,76245,40
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,10.7,41,50960,2,10,45,57415,9
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,10.3,43,56813,11,10.2,44,54800,4
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,10.3,43,60000,20,10.9,42,61850,21
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,12.2,25,59677,18,11.8,34,57910,10
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,11.7,32,58500,14,12.7,24,61650,18
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,11.5,34,62982,26,11.5,38,61509,17
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,11.6,33,72140,40,11.8,34,71443,39
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,12.6,18,64775,33,13.5,15,64665,25
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,12.6,18,58900,17,12.6,26,61700,19
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,9.6,46,52830,4,9.9,46,55380,6
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,13.1,10,64412,32,13.4,16,66412,29
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,12.6,18,76650,43,13.7,14,71250,37
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,12.1,28,61863,23,12.9,20,67400,32
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,12.7,17,58595,16,12.3,31,61842,20
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,12.4,21,63609,27,12.8,23,65624,27
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,10.5,42,67270,34,11.6,37,78714,43
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,11,39,67785,36,11.3,40,70290,35
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,12.4,21,71100,38,13,19,69600,34
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,12.8,15,79975,45,12.9,20,83925,44
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,12.3,23,52235,3,12.1,32,53770,3
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,12.8,15,63983,29,13.8,12,66685,30
I. CSSD,,,CSSD Average,5.6,,66395,,5.4,,69283,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,6.4,3,67764,4,6.3,2,69304,4
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,4,8,68980,5,3.8,7,72170,5
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,6.6,1,72707,7,6.6,1,77983,7
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,5.7,5,71246,6,5.5,5,74001,6
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,6.6,1,47967,1,5.7,4,53347,2
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,5.9,4,77350,8,5.9,3,80639,8
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,4.8,6,50184,2,5.3,6,47832,1
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,4.6,7,58995,3,3.7,8,59033,3
J. VOC,,,VOCATIONAL Average,12.9,,61110,,13.3,,63335,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,12.1,16,47199,2,12.6,13,47156,1
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,10,20,69243,19,10.3,21,71729,20
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,13.9,8,57165,11,13.1,12,59891,11
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,14.7,6,56535,9,14.2,8,65451,13
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,10.6,19,54212,4,10.6,20,59470,9
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,25,2,66455,16,25.9,2,70987,18
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,12.2,15,71150,20,12.4,14,66050,15
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,13.7,9,51965,3,14.6,7,58624,8
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,15.6,5,67278,18,19.7,4,71304,19
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,25.9,1,55363,6,26,1,58190,7
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,23.1,3,57090,10,19.8,3,57820,6
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,12.6,14,67070,17,13.3,11,66245,16
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,10.8,18,60720,13,11.6,17,62900,12
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,12.7,12,62384,15,14.9,6,66614,17
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,14.5,7,57802,12,14,9,56896,5
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,11.2,17,71898,21,11.7,16,77373,21
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,16.1,4,47050,1,16.4,5,48241,2
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,12.7,12,56233,8,10.7,18,59875,10
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,9.2,21,61835,14,10.7,18,66015,14
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,13.4,10,54317,5,13.8,10,56027,4
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,13.2,11,55573,7,12.3,15,52053,3
K. CHARTER,,,CHARTER Average,11.8,,47899,,11.9,,49000,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,9.1,57,45006,23,8.9,66,48213,42
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,10.4,42,46080,30,10.5,53,47571,36
K. CHARTER,ATLANTIC,7420,Oceanside CS,10.5,40,49819,46,11.8,35,51987,56
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,10.9,37,43817,20,10.5,53,45227,21
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,13.5,15,45100,24,12.5,30,46300,27
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,10,50,55527,59,10.3,55,59386,68
K. CHARTER,BERGEN,7890,Teaneck Community CS,11.3,32,53480,56,11.8,35,55860,63
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,10.4,42,36000,2,13.1,26,36500,2
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,,,,,21.2,2,36000,1
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,12.7,22,40000,6,8.8,67,41000,7
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,18.2,3,43619,19,15.8,8,43000,17
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,10.3,45,47000,34,11.7,37,48000,39
K. CHARTER,CAMDEN,6215,Camden's Promise CS,8.9,58,46000,29,10,59,49000,45
K. CHARTER,CAMDEN,6232,Environment Community CS,9.2,56,41715,15,9.4,63,47727,38
K. CHARTER,CAMDEN,6240,Freedom Academy CS,11.6,30,54730,57,12.1,33,57279,65
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,9.4,54,44890,22,8.3,69,47358,35
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,13,19,44600,21,13.8,20,46519,28
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,14.9,12,41000,12,13.4,22,42000,13
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,12.1,26,40000,6,15.9,7,41200,9
K. CHARTER,ESSEX,6020,Pride Academy Charter School,9.6,52,45100,24,9.2,65,46204,26
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,14.8,13,40000,6,15.7,9,41120,8
K. CHARTER,ESSEX,6037,Newark Legacy CS,,,,,13.3,23,50000,52
K. CHARTER,ESSEX,6038,Visions Academy CS,,,,,13.6,21,50000,52
K. CHARTER,ESSEX,6320,Discovery CS,17.2,5,32500,1,15,14,55000,62
K. CHARTER,ESSEX,6410,East Orange Community CS,15.3,9,49747,45,15.2,11,49724,51
K. CHARTER,ESSEX,6665,Gray CS,12.2,24,55000,58,11.7,37,56000,64
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,9.4,54,45963,28,9.8,60,46974,31
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,17.1,6,51868,53,15.4,10,50000,52
K. CHARTER,ESSEX,7280,Greater Newark CS,12.2,24,57866,61,12.8,27,60131,69
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,15.1,11,51613,52,14.4,16,52825,58
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,11.7,28,60000,62,10.3,55,59000,67
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,19.8,1,67126,64,15.1,13,64234,71
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,13.5,15,53000,55,13.3,23,52000,57
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,11.3,32,40000,6,11.4,39,42780,16
K. CHARTER,ESSEX,8065,University Heights CS,8.6,61,50000,48,10.7,50,53000,59
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,17.1,6,40300,10,17.8,4,41361,11
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,,,,22,1,44500,18
K. CHARTER,HUDSON,6235,Liberty Academy CS,8.9,58,45895,27,10.2,57,45088,20
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,12.4,23,70492,65,12.3,31,72629,72
K. CHARTER,HUDSON,6720,Hoboken CS,8.6,61,42648,16,8.2,70,40833,6
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,17.7,4,60507,63,19.2,3,60507,70
K. CHARTER,HUDSON,6915,Jersey City Golden Door,13.3,17,48427,39,14.3,17,48000,39
K. CHARTER,HUDSON,7115,Learning Community CS,15.4,8,49871,47,0,72,49321,49
K. CHARTER,HUDSON,7820,Schomburg CS,10.4,42,47150,35,11,45,46526,29
K. CHARTER,HUDSON,7830,Soaring Heights CS,13.9,14,51023,50,14.7,15,51023,55
K. CHARTER,HUDSON,8060,University Academy CS,11.2,34,48920,42,12.3,31,49394,50
K. CHARTER,MERCER,6017,Foundation Academy CS,18.8,2,51350,51,14.3,17,53500,60
K. CHARTER,MERCER,6023,Capital Prep Charter School,,,52000,54,17.2,5,54000,61
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,8.8,60,43395,18,10.1,58,41927,12
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,11.8,27,50489,49,11.3,41,48690,44
K. CHARTER,MERCER,6810,International CS of Trenton,7.9,64,40556,11,8,71,42478,14
K. CHARTER,MERCER,7500,Pace CS of Hamilton,10.5,40,38992,5,10.9,46,39577,5
K. CHARTER,MERCER,7540,Princeton CS,10.9,37,56270,60,10.9,46,57788,66
K. CHARTER,MERCER,7901,Trenton Community CS,11.1,35,47627,37,11.2,43,46902,30
K. CHARTER,MERCER,8140,Village CS,11,36,45603,26,10.8,48,47353,34
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,,,16.7,6,45250,22
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,,,,,10.8,48,45000,19
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,12.9,20,49384,44,12,34,49219,47
K. CHARTER,MONMOUTH,6010,Academy Charter High School,10.2,47,46750,33,10.7,50,47000,32
K. CHARTER,MONMOUTH,6740,Hope Academy CS,10.1,48,46460,31,9.8,60,45870,24
K. CHARTER,MONMOUTH,7720,The Red Bank CS,9.5,53,47790,38,9.4,63,47048,33
K. CHARTER,MORRIS,8050,Unity CS,10.7,39,49183,43,10.7,50,46000,25
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,15.2,10,47570,36,15.2,11,49193,46
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,11.7,28,36614,3,13.3,23,37573,4
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,13.2,18,48500,40,12.8,27,49250,48
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,10.1,48,48677,41,11.2,43,48677,43
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,8.6,61,46709,32,11.4,39,47643,37
K. CHARTER,UNION,6033,The Barack Obama Green Charter High Scho,,,,,14.1,19,48000,39
K. CHARTER,UNION,6217,Central Jersey Arts CS,11.5,31,41300,13,11.3,41,41300,10
K. CHARTER,UNION,7600,Queen City Academy CS,9.7,51,41422,14,9.8,60,42665,15
K. CHARTER,UNION,8010,Union County TEAMS CS,12.9,20,43211,17,12.7,29,45841,23
K. CHARTER,WARREN,7727,Ridge and Valley CS,10.3,45,38147,4,8.8,67,37244,3
