CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,enroll,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
17,4730,30655357,16976730,15748589,557948,670193,4187496,3778068,3685561,2818991,3828864,2153843,459105,1168386,0,2227,SECAUCUS TOWN,HUDSON,F. K-12 / 1801 - 3500,3,DE,,1,HUDSON
17,5240,171727171,88074317,82952688,4265309,856320,34687866,30815044,14624994,10988213,29465571,18480357,0,978134,1037015,10464,UNION CITY,HUDSON,G. K-12 / 3501 +,3,A,1,1,HUDSON
17,5580,16693435,9847512,8930188,456761,460563,2350848,2188275,2172048,1773910,1616963,885531,0,535558,0,1224,WEEHAWKEN TWP,HUDSON,E. K-12 / 0 - 1800,3,CD,,1,HUDSON
17,5670,96847583,57702877,56337330,1302044,63503,17312042,16143855,9357339,7829919,9687143,4693871,0,780683,180180,6712,WEST NEW YORK TOWN,HUDSON,G. K-12 / 3501 +,3,A,1,1,HUDSON
19,20,8159312,5022262,4725998,207964,88300,1293160,1191540,957672,834158,828939,353025,3000,53864,0,577,ALEXANDRIA TWP,HUNTERDON,C. K-8 / 401 - 750,2,GH,,1,HUNTERDON
19,370,8088500,4787171,4424787,199784,162600,1204654,1135947,980445,705583,987546,82386,0,108788,0,563,BETHLEHEM TWP,HUNTERDON,C. K-8 / 401 - 750,2,I,,1,HUNTERDON
19,430,1969260,1198845,1106545,49250,43050,262765,170971,235811,141699,263944,101566,0,7895,0,135,BLOOMSBURY BORO,HUNTERDON,B. K-8 / 0 - 400,2,GH,,1,HUNTERDON
19,670,2055068,1395050,1336545,46130,12375,249866,205023,185787,114887,200612,87212,0,23753,0,164,CALIFON BORO,HUNTERDON,B. K-8 / 0 - 400,2,I,,1,HUNTERDON
19,910,6683781,4089738,3883600,120750,85388,1210873,1123473,728560,627750,561814,0,0,92795,0,495,CLINTON TOWN,HUNTERDON,C. K-8 / 401 - 750,2,I,,1,HUNTERDON
19,920,20979111,12344266,11597165,238031,509070,3410493,3119339,2515836,2069893,2663780,1116373,10000,0,22793,1672,CLINTON TWP,HUNTERDON,D. K-8 / 751 +,2,I,,1,HUNTERDON
19,1040,7164640,4322866,4190866,116500,15500,1156344,926594,813499,658049,694587,238506,0,132550,0,479,DELAWARE TWP,HUNTERDON,C. K-8 / 401 - 750,2,GH,,1,HUNTERDON
19,1050,13873794,7285415,6718716,278206,288493,2339515,2122711,1555806,1237181,1461670,728675,0,1231387,0,1036,DELAWARE VALLEY REGIONAL,HUNTERDON,H. 7-12 / 9-12,5,GH,,1,HUNTERDON
19,1160,6483536,4027468,3784926,136990,105552,925800,808534,733388,613993,681979,355179,13000,101901,11940,501,EAST AMWELL TWP,HUNTERDON,C. K-8 / 401 - 750,2,I,,1,HUNTERDON
19,1510,44262622,27755619,26592724,1032531,130364,5761765,5239628,5114671,4256065,5099329,974668,0,205813,244976,3654,FLEMINGTON-RARITAN REG,HUNTERDON,D. K-8 / 751 +,2,I,,1,HUNTERDON
19,1600,4399475,2681816,2588016,71000,22800,591434,534407,612553,470755,508743,0,0,4929,0,360,FRANKLIN TWP,HUNTERDON,B. K-8 / 0 - 400,2,I,,1,HUNTERDON
19,1680,2249376,1329954,1245881,51778,32295,422191,350476,208217,177735,259805,107427,2500,26709,10408,156,FRENCHTOWN BORO,HUNTERDON,B. K-8 / 0 - 400,2,FG,,1,HUNTERDON
19,1970,2516831,1649697,1619272,22425,8000,332623,296573,229341,184341,279670,149670,7000,18500,0,160,HAMPTON BORO,HUNTERDON,B. K-8 / 0 - 400,2,DE,,1,HUNTERDON
19,2140,6199628,3631722,3460451,100873,70398,1303339,1145691,575276,461066,647340,290979,0,41948,0,402,HIGH BRIDGE BORO,HUNTERDON,B. K-8 / 0 - 400,2,GH,,1,HUNTERDON
19,2220,9128744,5902263,5738778,128630,34855,1149179,1105897,1026078,884878,977637,504850,0,73588,0,625,HOLLAND TWP,HUNTERDON,C. K-8 / 401 - 750,2,FG,,1,HUNTERDON
19,2300,49242330,26335063,24556843,1233815,544405,9139962,8625827,4134123,3330853,6724088,3179208,0,2347265,369450,2949,HUNTERDON CENTRAL REG,HUNTERDON,H. 7-12 / 9-12,5,I,,1,HUNTERDON
19,2308,4053814,2032053,1711722,183806,136525,454595,351815,856877,708906,781931,173501,0,25545,0,433,HUNTERDON CO VOCATIONAL,HUNTERDON,J. VOC,8,,,1,HUNTERDON
19,2450,5906179,3533686,3289214,202412,42060,847673,710716,761124,651024,707534,312174,0,51322,0,444,KINGWOOD TWP,HUNTERDON,C. K-8 / 401 - 750,2,FG,,1,HUNTERDON
19,2530,2850541,1754041,1703501,31500,19040,519835,314341,273694,223316,301178,107526,0,1793,7000,167,LAMBERTVILLE CITY,HUNTERDON,A. K-6,1,GH,,1,HUNTERDON
19,2590,1881354,1031353,912298,73937,45118,483829,358723,154176,75155,205602,75432,0,6393,3000,90,LEBANON BORO,HUNTERDON,A. K-6,1,I,,1,HUNTERDON
19,2600,12084031,7278375,7016077,218317,43981,2133989,1834895,1333215,1057869,1263395,648858,0,75057,0,767,LEBANON TWP,HUNTERDON,D. K-8 / 751 +,2,I,,1,HUNTERDON
19,3180,1708417,957493,853062,32743,71688,378332,208002,157111,50849,190291,83843,8000,17190,0,108,MILFORD BORO,HUNTERDON,B. K-8 / 0 - 400,2,FG,,1,HUNTERDON
19,3660,46250707,24174710,22705052,1068213,401445,7036142,6369460,4794641,3298687,7436612,3886642,0,2805418,29800,2851,N HUNT/VOORHEES REGIONAL,HUNTERDON,H. 7-12 / 9-12,5,I,,1,HUNTERDON
19,4350,26709246,16128702,15410327,612775,105600,4316606,3902633,2991339,2395378,2707488,731563,0,319221,0,2022,READINGTON TWP,HUNTERDON,D. K-8 / 751 +,2,I,,1,HUNTERDON
19,4890,7090836,3956800,3707815,102270,146715,1292722,860567,563946,412841,845614,362482,0,402718,0,345,SOUTH HUNTERDON REGIONAL,HUNTERDON,H. 7-12 / 9-12,4,GH,,1,HUNTERDON
19,5050,595501,385710,366000,9605,10105,57625,52065,52580,5876,86680,54007,0,0,0,38,STOCKTON BORO,HUNTERDON,A. K-6,1,FG,,1,HUNTERDON
19,5180,11017996,6686243,6435107,205356,45780,1599354,1334856,1285642,1065571,1169060,556606,0,163344,24669,763,TEWKSBURY TWP,HUNTERDON,C. K-8 / 401 - 750,2,J,,1,HUNTERDON
19,5270,7779437,4560378,4308148,175859,76371,1057379,780412,887522,639591,1188689,339609,0,85469,0,509,UNION TWP,HUNTERDON,C. K-8 / 401 - 750,2,GH,,1,HUNTERDON
19,5600,3604582,2213174,2132754,51065,29355,617328,414020,465683,350200,308397,131901,0,0,4000,276,WEST AMWELL TWP,HUNTERDON,A. K-6,1,GH,,1,HUNTERDON
21,1245,64021210,38312221,36783897,1222218,306106,9336186,8271344,5539540,4666331,8873365,5067874,0,1240837,0,5067,EAST WINDSOR REGIONAL,MERCER,G. K-12 / 3501 +,3,GH,,1,MERCER
21,1430,51996647,30908857,28602806,487165,1816886,7079757,6666159,4961877,4481960,5762218,2923745,0,1174137,10000,3707,EWING TWP,MERCER,G. K-12 / 3501 +,3,DE,,1,MERCER
21,1950,146779850,89173924,85858870,2657579,657475,20561119,19180649,13449918,12102133,19235305,11740967,0,2027692,440575,12757,HAMILTON TWP,MERCER,G. K-12 / 3501 +,3,FG,,1,MERCER
21,2280,59450947,36903022,34614004,1242511,1046507,8647675,7927731,5174610,4161699,7188428,3378233,0,1145665,61237,3884,HOPEWELL VALLEY REGIONAL,MERCER,G. K-12 / 3501 +,3,I,,1,MERCER
21,2580,57741666,32606490,30946177,1487423,172890,11133036,10203730,5270372,4704880,7254066,4232981,0,1224425,0,3934,LAWRENCE TWP,MERCER,G. K-12 / 3501 +,3,GH,,1,MERCER
21,3103,38106464,21772726,21444606,239336,88784,9456341,9291591,3600833,2964777,3229033,1406016,0,0,79400,644,MERCER CO SPECIAL SERVICE,MERCER,I. CSSD,7,,,1,MERCER
21,3105,9845259,4376927,3800347,419850,156730,1435268,1259918,1874215,1512634,1986778,886043,0,0,55125,645,MERCER COUNTY VOCATIONAL,MERCER,J. VOC,8,,,1,MERCER
21,4255,57421115,33913509,32354489,908736,650284,10296459,9210255,4855985,4214296,6700334,3819298,0,1451134,17150,3349,PRINCETON REGIONAL,MERCER,G. K-12 / 3501 +,3,I,,1,MERCER
21,5210,175737210,100235754,97019009,2543575,673170,28801301,26870545,17143149,13815552,25925266,12570467,0,951242,100000,10815,TRENTON CITY,MERCER,G. K-12 / 3501 +,3,A,1,1,MERCER
21,5510,28687111,17364802,16799498,419474,145830,3646800,3041686,3077980,2545741,3219796,512103,0,1297635,0,2861,ROBBINSVILLE TWP,MERCER,F. K-12 / 1801 - 3500,3,I,,1,MERCER
21,5715,126265428,77700903,75420068,1841782,439053,17744116,16256957,13447969,10066907,14013438,7424140,0,2951571,61361,9798,W WINDSOR-PLAINSBORO REG,MERCER,G. K-12 / 3501 +,3,J,,1,MERCER
23,750,42573117,26366747,25525365,370253,471129,5250861,4676714,5316661,4075395,5068027,2569899,0,331905,0,3869,CARTERET BORO,MIDDLESEX,G. K-12 / 3501 +,3,B,,1,MIDDLESEX
23,970,9835999,6010124,5519584,363540,127000,1351030,1156930,974007,815307,1325091,477945,0,161014,0,592,CRANBURY TWP,MIDDLESEX,C. K-8 / 401 - 750,2,J,,1,MIDDLESEX
23,1140,12040508,6941398,6680928,247220,13250,1649638,1354664,1708125,1484883,1353676,253144,0,384971,0,1141,DUNELLEN BORO,MIDDLESEX,E. K-12 / 0 - 1800,3,FG,,1,MIDDLESEX
23,1170,110306657,66137756,62954515,1515235,1668006,17850114,15966586,11674970,10218707,13123418,4698938,0,1183353,39229,8630,EAST BRUNSWICK TWP,MIDDLESEX,G. K-12 / 3501 +,3,I,,1,MIDDLESEX
23,1290,168809684,113551884,106929184,1648000,4974700,22243191,18637898,12787110,9977887,18096138,11956288,0,1866856,350000,14440,EDISON TWP,MIDDLESEX,G. K-12 / 3501 +,3,GH,,1,MIDDLESEX
23,2150,21040378,11725632,11028977,327645,369010,3701445,3399969,2524745,1981653,2446804,198745,0,638765,0,1475,HIGHLAND PARK BORO,MIDDLESEX,E. K-12 / 0 - 1800,3,GH,,1,MIDDLESEX
23,2370,6265214,4335446,4188411,118035,29000,551121,388775,789051,605737,581580,227045,0,8016,0,680,JAMESBURG BORO,MIDDLESEX,C. K-8 / 401 - 750,2,DE,,1,MIDDLESEX
23,3120,26509276,16379039,15670789,478250,230000,3849770,3429790,2536252,2027001,3032348,1600566,0,642230,0,2090,METUCHEN BORO,MIDDLESEX,F. K-12 / 1801 - 3500,3,I,,1,MIDDLESEX
23,3140,26275613,15501233,14908048,463425,129760,4085244,3633417,3121768,2506118,2849118,1463878,0,683234,48900,2119,MIDDLESEX BORO,MIDDLESEX,F. K-12 / 1801 - 3500,3,FG,,1,MIDDLESEX
23,3150,37181983,17736391,16082117,1019032,635242,4774344,4552544,6058539,4958444,7658090,3251676,10000,532775,0,2255,MIDDLESEX CO VOCATIONAL,MIDDLESEX,J. VOC,8,,,1,MIDDLESEX
23,3220,7194654,4177997,3860883,193109,124005,1172348,991827,812383,648486,948342,525504,0,50825,10000,660,MILLTOWN BORO,MIDDLESEX,C. K-8 / 401 - 750,2,FG,,1,MIDDLESEX
23,3290,78071311,47624525,42703459,2479391,2441675,10561441,9753428,8186881,6847055,8640362,5093603,0,1979816,41877,5862,MONROE TWP,MIDDLESEX,G. K-12 / 3501 +,3,FG,,1,MIDDLESEX
23,3530,119048215,70850133,66439793,1547740,2862600,18932389,14808635,12146012,10247532,15930047,8156916,0,851473,730000,7330,NEW BRUNSWICK CITY,MIDDLESEX,G. K-12 / 3501 +,3,A,1,1,MIDDLESEX
23,3620,68060458,42065948,40495985,1130058,439905,9284703,8601705,6544828,5596015,9021294,5178019,0,951017,198550,5993,NORTH BRUNSWICK TWP,MIDDLESEX,G. K-12 / 3501 +,3,FG,,1,MIDDLESEX
23,3845,114381359,70317145,68365023,1751362,200760,14247298,13119181,11445301,9532879,15947405,3955727,0,1513942,184400,9503,OLD BRIDGE TWP,MIDDLESEX,G. K-12 / 3501 +,3,FG,,1,MIDDLESEX
23,4090,152799406,97808610,93940822,3367270,500518,22954193,18573421,11745438,9681907,16164819,8938804,0,1246382,738519,10309,PERTH AMBOY CITY,MIDDLESEX,G. K-12 / 3501 +,3,A,1,1,MIDDLESEX
23,4130,86614785,52885501,51603174,925770,356557,12744116,11120835,8397987,6277905,10963418,5905514,0,1376406,34800,7221,PISCATAWAY TWP,MIDDLESEX,G. K-12 / 3501 +,3,GH,,1,MIDDLESEX
23,4660,63513804,39656516,38103193,881540,671783,9097755,7356100,6575652,5072637,6436092,3627600,200542,1191328,15912,6011,SAYREVILLE BORO,MIDDLESEX,G. K-12 / 3501 +,3,DE,,1,MIDDLESEX
23,4830,12780062,7819780,7499165,227388,93227,1371259,1274255,1688926,1397480,1471617,713797,0,382842,0,1157,SOUTH AMBOY CITY,MIDDLESEX,E. K-12 / 0 - 1800,3,CD,,1,MIDDLESEX
23,4860,104224681,63187608,61547107,1141901,498600,11813329,10865133,11569422,10044921,15381625,7505521,0,1613299,180000,9022,SOUTH BRUNSWICK TWP,MIDDLESEX,G. K-12 / 3501 +,3,I,,1,MIDDLESEX
23,4910,45393867,29253726,28520633,503083,230010,5710050,4882233,5066767,4058855,4016303,359505,0,1033039,0,3739,SOUTH PLAINFIELD BORO,MIDDLESEX,G. K-12 / 3501 +,3,FG,,1,MIDDLESEX
23,4920,22643079,13287413,12811942,353900,121571,3208063,2691756,2669760,2358805,2842605,741045,10000,625238,0,2347,SOUTH RIVER BORO,MIDDLESEX,F. K-12 / 1801 - 3500,3,CD,,1,MIDDLESEX
23,4970,21596356,12815298,12314540,473391,27367,3034405,2428521,2158550,1662789,2850562,1693433,20000,583713,198352,1809,SPOTSWOOD BORO,MIDDLESEX,F. K-12 / 1801 - 3500,3,DE,,1,MIDDLESEX
23,5850,153015434,96847506,95386704,1291512,169290,19387322,17971830,19063088,15660763,13667305,2261928,0,2307863,425500,13159,WOODBRIDGE TWP,MIDDLESEX,G. K-12 / 3501 +,3,DE,,1,MIDDLESEX
25,100,51689456,27821770,25742116,1689316,390338,11042564,9816166,4066410,3314307,6789604,3893794,120274,1130715,140120,2340,ASBURY PARK CITY,MONMOUTH,F. K-12 / 1801 - 3500,3,A,1,1,MONMOUTH
25,130,4339949,2839755,2700773,114794,24188,557808,390228,524320,401076,401114,188612,0,16952,25000,308,ATLANTIC HIGHLANDS BORO,MONMOUTH,A. K-6,1,GH,,1,MONMOUTH
25,180,2223534,1207153,1112425,57478,37250,446515,405514,293346,258302,219024,84774,17291,39428,10000,171,AVON BORO,MONMOUTH,B. K-8 / 0 - 400,2,I,,1,MONMOUTH
25,270,7049413,4597807,4386007,149600,62200,825779,744843,840980,683105,673924,14359,0,106209,0,555,BELMAR BORO,MONMOUTH,C. K-8 / 401 - 750,2,CD,,1,MONMOUTH
25,500,4583435,2916346,2766276,106300,43770,622479,598799,474561,372171,493774,219675,5000,68761,9000,276,BRADLEY BEACH BORO,MONMOUTH,B. K-8 / 0 - 400,2,CD,,1,MONMOUTH
25,560,6736716,4091541,3883030,166511,42000,948130,709630,816937,644037,842395,415402,37714,0,0,684,BRIELLE BORO,MONMOUTH,C. K-8 / 401 - 750,2,GH,,1,MONMOUTH
25,945,18520621,10911413,10340777,412756,157880,2912761,2631965,2125509,1933043,2279378,1054931,0,76644,34325,1227,COLTS NECK TWP,MONMOUTH,D. K-8 / 751 +,2,I,,1,MONMOUTH
25,1000,2339781,1325353,1252603,55250,17500,374138,304503,183911,172911,418751,61904,0,37629,0,109,DEAL BORO,MONMOUTH,B. K-8 / 0 - 400,2,,,1,MONMOUTH
25,1260,16684644,10302763,9719767,449648,133348,2388509,2128641,1870350,1501005,1973476,180193,0,92716,48000,1073,EATONTOWN BORO,MONMOUTH,D. K-8 / 751 +,2,FG,,1,MONMOUTH
25,1440,11803396,7378156,7081751,211905,84500,1549775,1348595,1226472,1008977,1575686,638498,0,73308,0,1032,FAIR HAVEN BORO,MONMOUTH,D. K-8 / 751 +,2,I,,1,MONMOUTH
25,1490,2307772,1272559,1235559,37000,0,473437,292241,269899,218599,238508,94508,0,8000,0,156,FARMINGDALE BORO,MONMOUTH,B. K-8 / 0 - 400,2,DE,,1,MONMOUTH
25,1640,16378997,9525438,9033255,364292,127891,2782015,2222623,2216479,1694171,1710587,845564,0,108597,6500,1416,FREEHOLD BORO,MONMOUTH,D. K-8 / 751 +,2,B,,1,MONMOUTH
25,1650,137795018,81510848,79037116,1832087,641645,16503078,15420747,13536325,11167148,18350973,9113711,0,6033468,125000,11623,FREEHOLD REGIONAL,MONMOUTH,H. 7-12 / 9-12,5,GH,,1,MONMOUTH
25,1660,55851363,32983875,31901550,989475,92850,8085861,7650935,5583203,4550969,7032453,3278454,0,335338,29000,4379,FREEHOLD TWP,MONMOUTH,D. K-8 / 751 +,2,GH,,1,MONMOUTH
25,2105,41314453,25149339,24059883,802942,286514,4807733,4309128,4799889,4237749,5453540,2981271,0,1060394,0,3252,HAZLET TWP,MONMOUTH,F. K-12 / 1801 - 3500,3,DE,,1,MONMOUTH
25,2120,7091381,3797189,3651393,60207,85589,1424392,1221929,567808,391310,809732,67736,0,479038,0,424,HENRY HUDSON REGIONAL,MONMOUTH,H. 7-12 / 9-12,4,DE,,1,MONMOUTH
25,2160,3425688,1822815,1685697,62528,74590,831424,588643,306971,241361,452710,185032,0,11525,0,181,HIGHLANDS BORO,MONMOUTH,A. K-6,1,CD,,1,MONMOUTH
25,2230,46602705,25005961,23831593,914366,260002,8471501,7862016,4031868,3311401,7948011,4102552,0,957886,15248,3284,HOLMDEL TWP,MONMOUTH,F. K-12 / 1801 - 3500,3,I,,1,MONMOUTH
25,2290,82902709,50893808,49438906,1183529,271373,11571913,11288219,8738358,7330798,10700788,5217815,0,8550,3494326,6761,HOWELL TWP,MONMOUTH,D. K-8 / 751 +,2,FG,,1,MONMOUTH
25,2400,32839369,19605924,18939441,425351,241132,6322294,5278110,3062020,2418720,3032220,149766,0,801078,25500,1760,KEANSBURG BORO,MONMOUTH,E. K-12 / 0 - 1800,3,A,1,1,MONMOUTH
25,2430,15782623,9613072,9168427,403445,41200,2094611,1987164,1897570,1585091,1705633,984111,0,471737,0,1172,KEYPORT BORO,MONMOUTH,E. K-12 / 0 - 1800,3,CD,,1,MONMOUTH
25,2720,10513305,6085046,5846403,217230,21413,1672744,1519556,1325085,1106673,1311520,540940,0,110845,140400,796,LITTLE SILVER BORO,MONMOUTH,D. K-8 / 751 +,2,J,,1,MONMOUTH
25,2770,78496960,47921912,46665619,840316,415977,11723958,10388558,7240556,6200654,9949333,5504811,0,1462259,6500,5081,LONG BRANCH CITY,MONMOUTH,G. K-12 / 3501 +,3,B,1,1,MONMOUTH
25,2920,61491529,36803116,35413365,1044541,345210,7850218,7523374,6429538,4840691,9161207,4859858,0,419647,155586,5310,MANALAPAN-ENGLISHTOWN REG,MONMOUTH,D. K-8 / 751 +,2,GH,,1,MONMOUTH
25,2930,21065733,11551276,10883186,537740,130350,3370972,3032452,2701908,2341718,2503423,1107708,0,938154,33755,1738,MANASQUAN BORO,MONMOUTH,E. K-12 / 0 - 1800,3,GH,,1,MONMOUTH
25,3030,69258805,43072202,42170898,806947,94357,9634605,9043585,7294491,6194103,7743256,2901238,0,489292,30248,5818,MARLBORO TWP,MONMOUTH,D. K-8 / 751 +,2,I,,1,MONMOUTH
25,3040,47083545,29883159,28998340,667393,217426,4900586,4405321,5175540,4370257,5614402,2857221,0,1113462,17442,3807,MATAWAN-ABERDEEN REGIONAL,MONMOUTH,G. K-12 / 3501 +,3,FG,,1,MONMOUTH
25,3160,122951752,79006334,76333511,2127103,545720,14931258,13448733,11989033,10877534,15048655,9185687,0,1938170,248801,10291,MIDDLETOWN TWP,MONMOUTH,G. K-12 / 3501 +,3,GH,,1,MONMOUTH
25,3200,19070033,10019460,9687412,268248,63800,2321481,2053652,2241341,1763066,2332746,1075596,0,167663,0,1566,MILLSTONE TWP,MONMOUTH,D. K-8 / 751 +,2,I,,1,MONMOUTH
25,3250,3925822,2400330,2198688,106492,95150,447770,367220,551957,458456,450093,158845,0,62272,0,318,MONMOUTH BEACH BORO,MONMOUTH,B. K-8 / 0 - 400,2,I,,1,MONMOUTH
25,3260,39468265,23485450,21167323,1443271,874856,4017111,3728801,5040691,4398841,6739999,2672586,75000,0,0,2451,MONMOUTH CO VOCATIONAL,MONMOUTH,J. VOC,8,,,1,MONMOUTH
25,3270,20199980,10607004,10163021,346488,97495,3605254,3370626,1832329,1567581,2732166,1338065,0,1225613,0,1103,MONMOUTH REGIONAL,MONMOUTH,H. 7-12 / 9-12,5,GH,,1,MONMOUTH
25,3500,4687258,2952154,2714511,173643,64000,572129,321229,609994,475444,475951,218251,0,76029,50000,409,NEPTUNE CITY,MONMOUTH,B. K-8 / 0 - 400,2,CD,,1,MONMOUTH
25,3510,63688290,36860898,35506644,741404,612850,8594805,7708812,6642453,5519565,9939479,3501290,0,1600199,20000,4485,NEPTUNE TWP,MONMOUTH,G. K-12 / 3501 +,3,CD,1,1,MONMOUTH
25,3810,56727929,33595227,32214873,1137348,243006,7565276,6991374,5795848,4553246,7538686,3595436,0,1580213,0,4050,OCEAN TWP,MONMOUTH,G. K-12 / 3501 +,3,FG,,1,MONMOUTH
25,3830,8608280,5293164,5134414,114750,44000,1249421,1145621,1150094,913079,753247,288747,0,155866,0,664,OCEANPORT BORO,MONMOUTH,C. K-8 / 401 - 750,2,GH,,1,MONMOUTH
25,4360,13054560,7460725,6967125,379634,113966,2699302,2126046,1305921,1026136,1563510,723066,0,0,0,952,RED BANK BORO,MONMOUTH,D. K-8 / 751 +,2,CD,,1,MONMOUTH
25,4365,20853658,12147992,11309723,660896,177373,3424451,3179848,1960436,1644382,2098973,756773,0,1066188,68000,1145,RED BANK REGIONAL,MONMOUTH,H. 7-12 / 9-12,5,FG,,1,MONMOUTH
25,4520,1434616,927961,867261,31550,29150,120235,102665,149412,88887,215000,0,21000,1008,0,86,ROOSEVELT BORO,MONMOUTH,A. K-6,1,GH,,1,MONMOUTH
25,4570,11919360,7323428,7004990,245700,72738,1791614,1587864,1526711,1218192,1202727,575172,0,74881,7450,993,RUMSON BORO,MONMOUTH,D. K-8 / 751 +,2,J,,1,MONMOUTH
25,4580,14388511,8161027,7736041,342039,82947,2612686,2365480,1374920,1112366,1557822,477981,0,681832,0,929,RUMSON-FAIR HAVEN REG,MONMOUTH,H. 7-12 / 9-12,5,J,,1,MONMOUTH
25,4690,3161631,1824975,1708997,89487,26491,550545,470205,322727,269600,375558,76926,0,87782,0,185,SEA GIRT BORO,MONMOUTH,B. K-8 / 0 - 400,2,I,,1,MONMOUTH
25,4760,11200027,5825070,5496449,230100,98521,1680287,1510067,1195071,881843,1518234,57756,10000,888231,238709,688,SHORE REGIONAL,MONMOUTH,H. 7-12 / 9-12,5,GH,,1,MONMOUTH
25,4770,6538810,3902965,3639564,173806,89595,965043,832818,876219,686509,710248,327048,15335,0,0,515,SHREWSBURY BORO,MONMOUTH,C. K-8 / 401 - 750,2,I,,1,MONMOUTH
25,4980,4859009,2335662,2164696,128700,42266,1254844,1043928,453256,362515,753500,392656,0,61487,8800,261,SPRING LAKE BORO,MONMOUTH,B. K-8 / 0 - 400,2,I,,1,MONMOUTH
25,4990,4098984,2294485,2193691,64005,36789,738110,627425,509554,409309,482510,168185,0,74324,0,333,SPRING LAKE HEIGHTS BORO,MONMOUTH,B. K-8 / 0 - 400,2,FG,,1,MONMOUTH
25,5185,20888204,12072110,11410981,502819,158310,3946557,3708643,2495615,1943508,2211460,140285,0,162462,30000,1586,TINTON FALLS,MONMOUTH,D. K-8 / 751 +,2,GH,,1,MONMOUTH
25,5230,9850114,5687359,5418280,234079,35000,1478388,1286388,1056737,856737,1355972,704178,0,82671,0,884,UNION BEACH,MONMOUTH,D. K-8 / 751 +,2,CD,,1,MONMOUTH
25,5310,29701247,16819037,15783911,537510,497616,4951161,4449165,3035855,2512809,3895232,2016662,0,872219,37856,2331,UPPER FREEHOLD REGIONAL,MONMOUTH,F. K-12 / 1801 - 3500,3,GH,,1,MONMOUTH
25,5420,53258223,29838769,28706159,911587,221023,6058980,5594434,6893642,5448441,7982501,4065019,0,1089092,0,4246,WALL TWP,MONMOUTH,G. K-12 / 3501 +,3,GH,,1,MONMOUTH
25,5640,8223348,4681874,4390553,227096,64225,1167770,963770,1037346,932313,1152773,450579,0,131068,0,621,WEST LONG BRANCH BORO,MONMOUTH,C. K-8 / 401 - 750,2,FG,,1,MONMOUTH
27,450,19941235,10831276,10484688,127293,219295,3780966,2850452,2168040,1735790,2440854,1329458,0,720099,0,1224,BOONTON TOWN,MORRIS,E. K-12 / 0 - 1800,3,FG,,1,MORRIS
27,460,6429910,3983873,3884858,92945,6070,659578,531753,941662,731731,728448,348052,0,86034,26561,540,BOONTON TWP,MORRIS,C. K-8 / 401 - 750,2,I,,1,MORRIS
27,630,16947194,9334946,8989836,261297,83813,2577926,2151768,2090983,1711579,2328896,1263074,4869,609575,12042,1139,BUTLER BORO,MORRIS,E. K-12 / 0 - 1800,3,DE,,1,MORRIS
27,785,47184328,27189040,25317393,1719177,152470,6502977,5654383,5843647,5039228,6528034,2756909,0,1100300,0,4094,SCH DIST OF THE CHATHAMS,MORRIS,G. K-12 / 3501 +,3,J,,1,MORRIS
27,820,18265293,10824315,10308536,280099,235680,2400813,1921935,2098845,1681753,2149904,940012,0,129445,7000,1359,CHESTER TWP,MORRIS,D. K-8 / 751 +,2,J,,1,MORRIS
27,1090,22465535,13936249,13022118,358605,555526,3878017,3463034,2290034,1926686,1976514,1038918,0,161756,0,1934,DENVILLE TWP,MORRIS,D. K-8 / 751 +,2,I,,1,MORRIS
27,1110,32400810,19277969,18797756,303346,176867,3833322,3449951,4120851,3702172,4047725,2142098,0,1007746,185000,2987,DOVER TOWN,MORRIS,F. K-12 / 1801 - 3500,3,A,,1,MORRIS
27,1190,15348783,9722569,9223775,382751,116043,1939118,1573452,1880763,1492141,1579126,965559,0,173100,0,1096,EAST HANOVER TWP,MORRIS,D. K-8 / 751 +,2,GH,,1,MORRIS
27,1530,14047839,7547423,7108023,265545,173855,2625728,2298971,1772591,1533556,1794065,956245,0,184683,26500,1049,FLORHAM PARK BORO,MORRIS,D. K-8 / 751 +,2,I,,1,MORRIS
27,1990,25018482,13259104,12515549,503977,239578,3666200,3312875,2594425,2172505,3446675,1621771,0,1794671,7080,1460,HANOVER PARK REGIONAL,MORRIS,H. 7-12 / 9-12,5,GH,,1,MORRIS
27,2000,20987892,11734235,11169130,442459,122646,3666252,3185107,2441448,2062669,2886064,1587258,0,103065,14000,1502,HANOVER TWP,MORRIS,D. K-8 / 751 +,2,I,,1,MORRIS
27,2010,6002347,3010449,2842650,37586,130213,988518,816375,514783,373288,909999,214613,0,172041,0,322,HARDING TOWNSHIP,MORRIS,B. K-8 / 0 - 400,2,J,,1,MORRIS
27,2380,45626057,26211634,24893178,857084,461372,7394601,6866977,5142634,4307492,5829298,3283338,0,737759,0,3566,JEFFERSON TWP,MORRIS,G. K-12 / 3501 +,3,GH,,1,MORRIS
27,2460,28403640,17034556,16285221,524484,224851,4206784,3870394,2875799,2534408,3276184,1645484,0,930814,0,2209,KINNELON BORO,MORRIS,F. K-12 / 1801 - 3500,3,I,,1,MORRIS
27,2650,9952658,6122642,5906211,152410,64021,1221553,1023112,1435038,1146456,1110245,559477,0,23499,0,886,LINCOLN PARK BORO,MORRIS,D. K-8 / 751 +,2,FG,,1,MORRIS
