CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
MIDDLESEX,3530,NEW BRUNSWICK CITY,168824399,8087.8,20874,93,177463175,8420.2,21076,94,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,3620,NORTH BRUNSWICK TWP,92425912,5784.4,15978,41,95748312,5916.9,16182,34,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,3845,OLD BRIDGE TWP,148536146,9725.3,15273,26,151173147,9600.5,15746,27,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4090,PERTH AMBOY CITY,180451659,10038,17977,76,191261084,10386.7,18414,74,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4130,PISCATAWAY TWP,111634450,7148.1,15617,34,112835441,6756.2,16701,45,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4660,SAYREVILLE BORO,83119253,5921.4,14037,4,87843235,6020.8,14590,4,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4830,SOUTH AMBOY CITY,17291421,1122,15412,14,17762412,1185.5,14983,4,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,4860,SOUTH BRUNSWICK TWP,140497383,9076.7,15479,31,144075139,9038.3,15941,31,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4910,SOUTH PLAINFIELD BORO,55469980,3753.9,14777,17,61398837,3783.9,16226,36,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4920,SOUTH RIVER BORO,29083487,2291,12694,2,31347583,2306.2,13593,2,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,4970,SPOTSWOOD,27204962,1774.3,15333,22,28100921,1829.3,15362,11,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,5850,WOODBRIDGE TWP,200625683,13348.8,15029,22,203187706,13279.7,15301,16,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,6635,GREATER BRUNSWICK CHARTER SCHOOL,3513578,262.1,13405,22,4287921,289.1,14831,32,O. CHARTER,OCHARTER
MONMOUTH,100,ASBURY PARK CITY,82065266,2845,28845,69,80717899,2706.9,29819,69,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,130,ATLANTIC HIGHLANDS BORO,5381513,294.7,18263,44,5629934,296.2,19007,47,A. K-6|K-6,AK-6K-6
MONMOUTH,180,AVON BORO,4026695,193.4,20822,56,3893121,202.1,19262,42,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,270,BELMAR BORO,11988837,692.7,17308,47,12334062,713.1,17296,37,"J. K-12|K-8,401-750",JK-12K-8401-750
MONMOUTH,500,BRADLEY BEACH BORO,7320367,356.1,20556,53,7102225,352.7,20140,51,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,560,BRIELLE BORO,12776462,922.9,13844,4,13372614,967.4,13824,4,"J. K-12|K-8,401-750",JK-12K-8401-750
MONMOUTH,945,COLTS NECK TWP,24899540,1377.9,18070,78,26154116,1332.5,19628,83,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1000,DEAL BORO,2471474,112,22057,61,2606159,102.4,25442,65,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,1260,EATONTOWN BORO,23490963,1168.1,20111,87,22832587,1104.3,20676,87,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1440,FAIR HAVEN BORO,13374820,983.3,13601,9,13954562,1010.7,13807,7,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1490,FARMINGDALE BORO,2442720,146.7,16655,31,2493746,151.6,16446,25,"C. K-8|K-8,0-400",CK-8K-80-400
MONMOUTH,1640,FREEHOLD BORO,20955647,1423.5,14721,30,21766561,1371.1,15875,43,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1650,FREEHOLD REGIONAL,177629548,11728.1,15146,4,188083185,11745.8,16013,4,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,1660,FREEHOLD TWP,69987951,4563.6,15336,42,72476333,4536.6,15976,46,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2105,HAZLET TWP,50050076,3293.5,15197,19,50498190,3393.1,14882,6,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,2120,HENRY HUDSON REGIONAL,9786978,439.2,22282,42,10315586,438.2,23542,43,"F. G7-12|7-12,9-12",FG7-127-129-12
MONMOUTH,2160,HIGHLANDS BORO,4228009,169.4,24956,58,4095061,178.7,22914,58,A. K-6|K-6,AK-6K-6
MONMOUTH,2230,HOLMDEL TWP,58186701,3384.3,17193,52,59148425,3333.8,17742,49,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,2290,HOWELL TWP,115970837,6925.4,16746,67,121217616,6796.9,17834,73,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2400,KEANSBURG BORO,44269761,1899.5,23306,44,41666498,1787.7,23307,44,"L. K-12|K-12,0-1800",LK-12K-120-1800
MONMOUTH,2430,KEYPORT BORO,18684654,1153.9,16193,23,19520112,1181,16528,22,"L. K-12|K-12,0-1800",LK-12K-120-1800
MONMOUTH,2720,LITTLE SILVER BORO,12739241,806.3,15799,51,12867387,806.4,15957,45,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2770,LONG BRANCH CITY,106453991,5063.7,21023,94,105921648,5314.7,19930,87,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,79113168,5499,14387,23,81849273,5429,15076,25,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2930,MANASQUAN BORO,25757831,1720.2,14974,8,26249825,1706.6,15381,9,"L. K-12|K-12,0-1800",LK-12K-120-1800
MONMOUTH,3030,MARLBORO TWP,85282169,6076,14036,12,89485199,5983.1,14956,19,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,66994461,3819.2,17542,72,67067383,3881,17281,58,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3160,MIDDLETOWN TWP,160636177,10167.4,15799,37,166720147,10461.4,15937,29,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3200,MILLSTONE TWP,37613313,2291.5,16414,60,36999076,2269.3,16304,53,"K. K-12|K-8,751+",KK-12K-8751plus
MONMOUTH,3250,MONMOUTH BEACH BORO,4423800,323.6,13672,6,4938499,321.4,15366,11,"C. K-8|K-8,0-400",CK-8K-80-400
MONMOUTH,3260,MONMOUTH CO VOCATIONAL,46680735,2464.8,18939,9,48086415,2172,22139,12,Q. COUNTY VOC,QCOUNTYVOC
MONMOUTH,3270,MONMOUTH REGIONAL,26446439,1201.6,22010,40,27152267,1174,23129,41,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,3500,NEPTUNE CITY,8253199,569,14506,14,8363420,569.7,14680,8,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,3510,NEPTUNE TWP,99261496,4679,21214,96,99992354,4636.2,21568,96,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3810,OCEAN TWP,71760878,4246,16901,56,73938915,4174.8,17711,62,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3830,OCEANPORT BORO,9960909,708.6,14057,7,11551078,676,17088,33,"D. K-8|K-8,401-750",DK-8K-8401-750
MONMOUTH,4360,RED BANK BORO,17330013,934.1,18553,81,19858524,996.2,19934,84,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,4365,RED BANK REGIONAL,26588824,1142.5,23272,44,26598517,1118.7,23776,44,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,4520,ROOSEVELT BORO,2527766,163.2,15485,29,2578093,145.2,17754,41,H. K-12|K-6,HK-12K-6
MONMOUTH,4570,RUMSON BORO,14324179,1009.9,14184,15,15049180,978,15388,30,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,4580,RUMSON-FAIR HAVEN REG,18480287,972.7,18999,24,19040762,986.1,19310,23,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,4690,SEA GIRT BORO,4626816,240.4,19244,48,4764518,231.4,20587,53,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,4760,SHORE REGIONAL,15621593,729.4,21416,39,16001852,698.1,22921,40,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,4770,SHREWSBURY BORO,7911918,505.5,15651,28,8389672,509.1,16478,29,"D. K-8|K-8,401-750",DK-8K-8401-750
MONMOUTH,4980,SPRING LAKE BORO,7794261,350.4,22241,62,7131694,343,20793,55,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,8281736,523.9,15809,22,8424597,511,16485,26,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,5185,TINTON FALLS,26902140,1618.7,16620,65,26752732,1592.4,16800,60,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,5230,UNION BEACH,16032134,1113.1,14403,24,16792497,1089.3,15416,31,"K. K-12|K-8,751+",KK-12K-8751plus
MONMOUTH,5310,UPPER FREEHOLD REGIONAL,38690458,2345.2,16498,39,40379490,2351.5,17172,41,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,5420,WALL TWP,68276943,4337.8,15740,35,69207397,4268.5,16213,35,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,5640,WEST LONG BRANCH BORO,11194247,655.1,17088,45,10894985,619.4,17591,40,"D. K-8|K-8,401-750",DK-8K-8401-750
MONMOUTH,6010,ACADEMY CHARTER HIGH SCHOOL,3794627,191.5,19817,59,3439374,184,18691,61,O. CHARTER,OCHARTER
MONMOUTH,6740,HOPE ACADEMY CHARTER SCHOOL,2308441,134.7,17141,55,2942547,177.8,16546,49,O. CHARTER,OCHARTER
MONMOUTH,7720,RED BANK CHARTER SCHOOL,2790019,161,17329,56,2752579,173,15911,40,O. CHARTER,OCHARTER
MORRIS,450,BOONTON TOWN,24875061,1239.6,20067,42,26646302,1265.8,21050,41,"L. K-12|K-12,0-1800",LK-12K-120-1800
MORRIS,460,BOONTON TWP,12407189,801.6,15477,24,12687622,812.5,15615,15,"J. K-12|K-8,401-750",JK-12K-8401-750
MORRIS,630,BUTLER BORO,21220404,1192.5,17795,37,22052649,1204.3,18312,37,"L. K-12|K-12,0-1800",LK-12K-120-1800
MORRIS,785,SCH DIST OF THE CHATHAMS,57917738,3750.3,15443,30,58529633,3948,14825,8,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,820,CHESTER TWP,24096586,1463.3,16468,62,24909518,1393.8,17872,74,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1090,DENVILLE TWP,28885633,1921.4,15034,34,28881506,1930.1,14964,20,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1110,DOVER TOWN,44953940,2949.4,15242,20,46927267,2981.7,15738,18,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,1190,EAST HANOVER TWP,19754673,1168.3,16909,69,20214389,1152.6,17538,71,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1530,FLORHAM PARK BORO,17344529,1038,16709,66,18278730,1046,17475,69,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1990,HANOVER PARK REGIONAL,31254119,1469.9,21263,38,33146818,1475.2,22469,39,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,2000,HANOVER TWP,24017391,1580.8,15193,39,24509903,1554.4,15768,41,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,2010,HARDING TOWNSHIP,9907188,433.8,22840,64,10469295,429,24404,64,"I. K-12|K-8,0-400",IK-12K-80-400
MORRIS,2380,JEFFERSON TWP,57939017,3644.9,15896,40,60447289,3614.6,16723,47,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,2460,KINNELON BORO,38468017,2250.8,17091,49,39225308,2226.8,17615,47,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,2650,LINCOLN PARK BORO,20178508,1215.7,16598,64,20429835,1196.4,17075,66,"K. K-12|K-8,751+",KK-12K-8751plus
MORRIS,2870,MADISON BORO,42753480,2307.9,18525,62,41651815,2304.8,18072,55,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,3090,MENDHAM BORO,10852729,671.6,16161,33,11214363,678.5,16528,30,"D. K-8|K-8,401-750",DK-8K-8401-750
MORRIS,3100,MENDHAM TWP,17729818,922.8,19214,84,18398449,906.9,20288,85,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,3240,MINE HILL TWP,8755998,578.1,15147,22,9007280,588.3,15310,20,H. K-12|K-6,HK-12K-6
MORRIS,3340,MONTVILLE TWP,70149720,4277.1,16401,50,71634773,4299.1,16663,44,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,3365,MORRIS COUNTY VOCATIONAL,16475362,715.2,23037,14,17447196,734.9,23741,14,Q. COUNTY VOC,QCOUNTYVOC
MORRIS,3370,MORRIS HILLS REGIONAL,61960956,2806.6,22077,41,63669955,2834.9,22459,38,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,3380,MORRIS PLAINS BORO,15134728,876.5,17267,46,15740088,875,17989,46,"J. K-12|K-8,401-750",JK-12K-8401-750
MORRIS,3385,MORRIS SCHOOL DISTRICT,97858373,4855.6,20154,89,101071453,4894,20652,92,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,3410,MOUNT ARLINGTON BORO,10394637,591.2,17581,35,10399042,576.1,18051,35,"I. K-12|K-8,0-400",IK-12K-80-400
MORRIS,3450,MOUNT OLIVE TWP,82785139,4965.8,16671,55,84408850,4952.7,17043,51,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,3460,MOUNTAIN LAKES BORO,37208214,1650.9,22538,43,38399569,1667.6,23027,43,"L. K-12|K-12,0-1800",LK-12K-120-1800
MORRIS,3520,NETCONG BORO,4336700,299.9,14460,13,4529815,284.5,15924,15,"C. K-8|K-8,0-400",CK-8K-80-400
MORRIS,3950,PARSIPPANY-TROY HILLS TWP,132031250,7283.7,18127,80,135721708,7405.4,18327,70,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,4000,LONG HILL TWP,16682389,1028.4,16222,56,16824207,1033.4,16280,52,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,4080,PEQUANNOCK TWP,36241910,2448.6,14801,11,38242647,2392.2,15986,22,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,4330,RANDOLPH TWP,83277221,5568,14957,20,87427339,5481,15951,32,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,4440,RIVERDALE BORO,7059086,414.3,17040,32,7046472,418.9,16823,31,"I. K-12|K-8,0-400",IK-12K-80-400
MORRIS,4480,ROCKAWAY BORO,8257881,672.7,12276,1,8337221,671,12426,1,"D. K-8|K-8,401-750",DK-8K-8401-750
MORRIS,4490,ROCKAWAY TWP,50002093,2731.8,18303,79,50787718,2639.2,19244,81,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,4560,ROXBURY TWP,72914668,4464.9,16331,49,73015411,4350.3,16784,48,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,5520,WASHINGTON TWP,46039613,2851.2,16147,54,46385614,2759,16812,61,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,5660,WEST MORRIS REGIONAL,49256648,2682.5,18362,19,51317001,2734.5,18766,17,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,5770,WHARTON BORO,12955180,841.8,15390,44,13180525,853.1,15450,33,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,8050,UNITY CHARTER SCHOOL,1626796,104.4,15584,41,1650232,103.3,15979,41,O. CHARTER,OCHARTER
OCEAN,185,BARNEGAT TWP,59135074,3341.5,17697,58,59209453,3299.3,17946,52,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,210,BAY HEAD BORO,3146945,145.9,21574,60,3291376,153.1,21505,58,"I. K-12|K-8,0-400",IK-12K-80-400
OCEAN,230,BEACH HAVEN BORO,1531072,73.2,20905,54,1541941,68.2,22595,57,A. K-6|K-6,AK-6K-6
OCEAN,320,BERKELEY TWP,31982688,1993.7,16042,35,33220098,2030.8,16358,29,A. K-6|K-6,AK-6K-6
OCEAN,530,BRICK TWP,146771842,10522.6,13948,3,155332252,10012.5,15514,20,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,770,CENTRAL REGIONAL,35242591,2057.8,17126,13,36545704,1971.3,18539,14,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,1150,EAGLESWOOD TWP,2776388,142.4,19498,50,2853929,151.8,18800,46,A. K-6|K-6,AK-6K-6
OCEAN,2350,ISLAND HEIGHTS BORO,2094564,108.2,19350,49,2292220,118.4,19359,50,A. K-6|K-6,AK-6K-6
OCEAN,2360,JACKSON TWP,141469368,9799.9,14436,14,143460863,9729.4,14745,6,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2480,LACEY TWP,69173653,4796.1,14423,13,71800956,4761.5,15079,12,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2500,LAKEHURST BORO,8867510,612,14490,11,9014443,590.8,15258,10,"J. K-12|K-8,401-750",JK-12K-8401-750
OCEAN,2520,LAKEWOOD TWP,119874541,5826.2,20575,91,130213267,5565.9,23395,104,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2550,LAVALLETTE BORO,3892470,203.6,19115,47,4026617,207.1,19444,44,"I. K-12|K-8,0-400",IK-12K-80-400
OCEAN,2690,LITTLE EGG HARBOR TWP,28514860,1833.3,15554,30,29732389,1861.1,15976,26,A. K-6|K-6,AK-6K-6
OCEAN,2760,LONG BEACH ISLAND,6612795,254.5,25982,60,6992681,229.3,30493,61,A. K-6|K-6,AK-6K-6
OCEAN,2940,MANCHESTER TWP,52233688,3273.5,15957,32,54116228,3285.7,16470,29,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,3790,OCEAN COUNTY VOCATIONAL,23626626,1507.1,15677,4,25491221,1604,15893,5,Q. COUNTY VOC,QCOUNTYVOC
OCEAN,3800,OCEAN GATE BORO,2795341,163.6,17092,37,2972382,146.4,20302,52,A. K-6|K-6,AK-6K-6
OCEAN,3820,OCEAN TWP,19220924,1022.1,18806,46,19108200,974.5,19608,51,H. K-12|K-6,HK-12K-6
OCEAN,4105,PINELANDS REGIONAL,33661974,1827.7,18418,21,35966134,1798.7,19996,28,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,4190,PLUMSTED TWP,27620851,1826,15126,9,27416653,1737.2,15782,13,"L. K-12|K-12,0-1800",LK-12K-120-1800
OCEAN,4210,POINT PLEASANT BORO,38756174,3138,12351,1,40976947,3064.2,13373,1,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,4220,POINT PLEASANT BEACH,15075365,882.7,17079,35,15577279,895.9,17388,30,"L. K-12|K-12,0-1800",LK-12K-120-1800
OCEAN,4710,SEASIDE HEIGHTS BORO,3912707,205.9,19002,48,4242385,228.3,18580,44,A. K-6|K-6,AK-6K-6
OCEAN,4950,SOUTHERN REGIONAL,55265467,3025.7,18266,18,58330234,3005.9,19405,25,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,5020,STAFFORD TWP,38643439,2501,15451,28,40706702,2452.1,16601,31,A. K-6|K-6,AK-6K-6
OCEAN,5190,TOMS RIVER REGIONAL,221151483,17275.7,12801,1,233901127,17203.1,13596,2,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,5220,TUCKERTON BORO,4519831,257,17589,41,4803272,288.6,16646,32,A. K-6|K-6,AK-6K-6
PASSAIC,420,BLOOMINGDALE BORO,16219051,954,17000,43,17150647,955.4,17951,43,"J. K-12|K-8,401-750",JK-12K-8401-750
PASSAIC,900,CLIFTON CITY,158238525,10589.2,14943,19,162810421,10868.8,14980,11,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,1920,HALEDON BORO,13572240,1045.5,12981,5,13818288,1061.2,13022,4,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,2100,HAWTHORNE BORO,36655258,2495.3,14690,9,37965260,2499.5,15189,8,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
PASSAIC,2510,LAKELAND REGIONAL,22848460,1197.7,19077,26,22424929,1187.9,18878,20,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,2700,LITTLE FALLS TWP,13513590,921.3,14668,27,13936626,938.7,14847,18,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,3640,NORTH HALEDON BORO,10523081,703,14969,16,10981628,722.8,15194,8,"D. K-8|K-8,401-750",DK-8K-8401-750
PASSAIC,3970,PASSAIC CITY,256143494,13693.2,18706,83,268926677,14112.6,19056,80,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,3980,PASSAIC CO MANCHESTER REG,16663466,819.2,20341,34,16593214,828.6,20026,29,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,3990,PASSAIC VALLEY REGIONAL,23263855,1275,18247,17,23949913,1304.1,18366,13,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,71956462,3058.5,23527,16,78045025,3150.7,24770,16,Q. COUNTY VOC,QCOUNTYVOC
PASSAIC,4010,PATERSON CITY,545063807,27361.5,19921,88,562786169,27820.9,20229,89,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,4230,POMPTON LAKES BORO,29737969,1792.7,16589,31,30820256,1772.9,17384,29,"L. K-12|K-12,0-1800",LK-12K-120-1800
PASSAIC,4270,PROSPECT PARK BORO,11368262,891.6,12751,3,11988249,879.4,13632,6,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,4400,RINGWOOD BORO,21596007,1382.4,15622,48,22050899,1329.9,16581,56,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5200,TOTOWA BORO,14443598,1010.1,14300,20,15753753,1027.5,15331,29,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5440,WANAQUE BORO,17257433,968.8,17814,76,17379747,930.2,18684,78,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5570,WAYNE TWP,142760372,8819.4,16187,46,147738518,8900.7,16599,43,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,5650,WEST MILFORD TWP,71124583,4206.1,16910,57,71933708,4101,17540,60,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,5690,WOODLAND PARK,14953185,1047.7,14273,19,15707004,1101.5,14260,10,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,6021,COMMUNITY CHARTER SCHOOL OF PATERSON,4168231,353.1,11805,7,6136893,486.8,12606,10,O. CHARTER,OCHARTER
PASSAIC,6230,CLASSICAL ACADEMY CHARTER SCHOOL OF CLIF,983022,109,9019,1,916218,109.3,8383,1,O. CHARTER,OCHARTER
PASSAIC,7503,PATERSON CHARTER SCHOOL FOR SCIENCE AND,7226942,603,11985,8,8066447,619,13031,13,O. CHARTER,OCHARTER
SALEM,60,ALLOWAY TWP,8208906,638.7,12853,2,8334281,643.8,12946,2,"J. K-12|K-8,401-750",JK-12K-8401-750
SALEM,1350,ELSINBORO TWP,1963302,139.7,14050,10,2096461,128.2,16357,23,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,2800,LOWER ALLOWAYS CREEK,4459016,280.2,15913,26,4510816,262.8,17166,33,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,2950,MANNINGTON TWP,3549675,223.7,15865,23,3688349,231.3,15948,16,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,3860,OLDMANS TWP,5159190,267.5,19288,49,5065756,249.7,20290,52,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,4070,PENNS GRV-CARNEY'S PT REG,37232841,2512.6,14818,12,40424251,2498.8,16178,23,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SALEM,4075,PENNSVILLE,30479282,1934.6,15755,26,30594115,1856.2,16482,30,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SALEM,4150,PITTSGROVE TWP,27500263,1820.7,15105,17,28413809,1808.9,15708,17,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SALEM,4280,QUINTON TWP,6082787,458.3,13273,3,6804545,425,16012,21,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,4630,SALEM CITY,27884438,1449.2,19241,40,29108647,1327,21936,42,"L. K-12|K-12,0-1800",LK-12K-120-1800
SALEM,4635,SALEM CO SPECIAL SERVICE,3885152,118.8,32717,1,5080631,139.7,36371,1,P. CSSD,PCSSD
SALEM,4640,SALEM COUNTY VOCATIONAL,8915922,673.9,13230,2,8885671,666.4,13334,3,Q. COUNTY VOC,QCOUNTYVOC
SALEM,5320,UPPER PITTSGROVE TWP,7704568,561.4,13724,7,7904162,559.6,14126,3,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,5910,WOODSTOWN-PILESGROVE REG,23222208,1749.6,13273,1,23652270,1687.9,14013,1,"L. K-12|K-12,0-1800",LK-12K-120-1800
SOMERSET,240,BEDMINSTER TWP,17175339,843.5,20362,60,17595664,814.5,21603,60,"J. K-12|K-8,401-750",JK-12K-8401-750
SOMERSET,350,BERNARDS TWP,91079220,5661.1,16088,43,91333164,5730.9,15937,29,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,490,BOUND BROOK BORO,24670529,1547.2,15945,21,26246236,1542.8,17012,26,"L. K-12|K-12,0-1800",LK-12K-120-1800
SOMERSET,510,BRANCHBURG TWP,45274881,2608.6,17356,75,45719224,2594,17625,72,"K. K-12|K-8,751+",KK-12K-8751plus
SOMERSET,555,BRIDGEWATER-RARITAN REG,145409547,9217.4,15776,36,152061795,9188.8,16549,41,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,1610,FRANKLIN TWP,142665942,7832.9,18214,81,147712992,7970.6,18532,76,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,1810,GREEN BROOK TWP,23224981,1367.8,16980,71,23997241,1393.2,17224,68,"K. K-12|K-8,751+",KK-12K-8751plus
SOMERSET,2170,HILLSBOROUGH TWP,113960060,7629.8,14936,18,116546989,7534.9,15468,18,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,3000,MANVILLE BORO,18683363,1309.4,14269,6,20131123,1320.7,15242,7,"L. K-12|K-12,0-1800",LK-12K-120-1800
SOMERSET,3320,MONTGOMERY TWP,80457404,5351,15036,23,82393177,5258.3,15669,24,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,3670,NORTH PLAINFIELD BORO,58081436,3283,17691,57,60390433,3369.4,17923,50,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SOMERSET,4810,SOMERSET CO VOCATIONAL,18656240,802.9,23236,15,17850247,493.9,36143,20,Q. COUNTY VOC,QCOUNTYVOC
SOMERSET,4815,SOMERSET HILLS REGIONAL,39438728,2156.5,18289,61,40613287,2109.1,19257,61,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SOMERSET,4820,SOMERVILLE BORO,39882373,2403.4,16594,40,41005672,2372.1,17287,42,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SOMERSET,4850,SOUTH BOUND BROOK,9824071,559.7,17552,49,10284085,564.1,18232,50,"J. K-12|K-8,401-750",JK-12K-8401-750
