GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,196.9,24,120037,58,192.4,38,120037,53
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,190.2,34,107376,31,168.6,60,111218,41
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,162.9,65,113868,47,186.8,44,117746,50
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,173.8,54,123134,67,146.4,78,126450,68
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,171.6,57,118000,51,168.1,61,122366,59
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,177,48,118937,55,192.8,37,120965,55
D. K-8 / 751 +,MORRIS,3100,MENDHAM TWP,149.5,76,122319,64,142.8,79,125312,65
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,204.8,19,120000,57,185.8,45,109000,31
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,191.5,30,127218,73,196.5,32,133900,78
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,195.7,25,122613,66,221.3,16,119009,51
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,191.2,31,98605,13,167.8,63,107174,27
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,350,1,104638,23,341.7,1,107777,29
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,187.4,40,111968,42,185.6,46,120537,54
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,220.8,9,118752,54,214.8,19,121044,56
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,188.6,37,111160,38,183.4,50,105797,24
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,144.7,78,120954,61,140.6,80,126699,69
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,190.8,32,128300,76,312.7,3,132709,77
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,155,75,122388,65,158.7,70,128978,71
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,169.5,59,130000,78,229.9,10,139329,81
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,193.8,29,116201,50,246.5,7,125533,66
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,201.5,21,127746,75,199,26,129672,74
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,180.3,46,93500,7,205.2,22,95680,6
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,190.1,35,105475,26,183.6,49,109574,36
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,171.5,58,122031,62,183.2,51,122031,57
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,207.7,14,90009,3,226,13,85746,2
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,194.8,28,85000,1,225.8,14,83738,1
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,198.1,23,93150,6,194.7,36,95945,7
E. K-12 / 0 - 1800,,,K-12 Average,160.9,,117895,,175.1,,119489,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,142.1,17,100118,5,157.2,13,105074,12
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,175.2,2,131293,39,174.1,6,138831,43
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,118.5,33,133706,42,125.2,31,139723,44
E. K-12 / 0 - 1800,BERGEN,2080,HASBROUCK HEIGHTS BORO,155.7,9,112750,18,198.1,1,117007,23
E. K-12 / 0 - 1800,BERGEN,2620,LEONIA BORO,129.6,26,124324,33,129.3,28,120324,26
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,141.3,18,129032,35,150.8,16,122375,31
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,129.9,25,137391,45,115.7,37,103000,8
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,125.6,28,104579,11,131,27,104579,11
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,117.5,35,117861,28,112,41,125033,33
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,156.5,7,122999,32,191.3,3,115621,22
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,165.7,3,135590,43,149.6,17,128476,37
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,103.1,41,112929,19,113.3,39,114817,20
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,177.8,1,114007,20,177.3,5,109375,16
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,162.9,5,127251,34,161.3,9,129478,39
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,107.1,39,108875,14,124.8,32,100565,4
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,152.7,11,104015,10,153.9,14,104015,9
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,155.9,8,122025,30,151.6,15,127025,36
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,128,27,103352,9,121.3,34,108468,15
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,108,38,98744,3,160,11,93217,1
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,104.4,40,102480,8,121.5,33,101610,5
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,139.4,19,132510,41,187.4,4,120000,25
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,148,12,100977,6,133.8,25,101817,6
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,118.3,34,110078,15,112.1,40,110078,17
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,119.1,32,110104,16,141,21,115157,21
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,136.8,22,102107,7,132.7,26,106420,13
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,121.2,31,129612,36,126,29,131132,41
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,142.6,15,115156,21,160.4,10,111005,18
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,134.1,24,129773,37,140,23,128887,38
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,144.4,14,116774,27,143.4,19,121340,28
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,83.8,43,105190,12,106.7,42,107176,14
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,117.2,36,96070,2,114,38,97901,3
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,144.6,13,116225,25,143.2,20,121444,29
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,100,42,116324,26,103.8,43,117477,24
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,142.3,16,119728,29,140.6,22,126027,35
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,80.7,44,132140,40,88.7,44,138086,42
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,162.8,6,108300,13,157.5,12,112632,19
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,122.4,29,130063,38,125.3,30,130063,40
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,116.7,37,137119,44,117.4,35,141818,45
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,77.7,45,86726,1,69.2,45,93498,2
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,135.2,23,110881,17,134,24,104563,10
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,137.5,21,115868,23,191.5,2,121456,30
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,163,4,115809,22,162.3,8,124457,32
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,155.6,10,116070,24,168.1,7,120563,27
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,138.5,20,122224,31,148.3,18,125891,34
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,121.5,30,100000,4,116.8,36,102500,7
F. K-12 / 1801 - 350,,,K-12 Average,160.9,,117895,,175.1,,119489,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,124.3,57,107375,16,145.5,52,101792,10
F. K-12 / 1801 - 3500,BERGEN,300,BERGENFIELD BORO,162.7,24,147758,69,157.3,41,120450,38
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,209.5,2,136379,62,213.9,3,146379,68
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,175.1,12,127616,54,162,33,137622,63
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,162.3,25,117404,34,159.3,37,118780,27
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,142,47,123537,44,161.8,35,128859,58
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,177.3,10,133725,59,162.6,32,132105,61
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,179.7,9,127850,55,182.4,16,130850,59
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,143.7,44,118724,36,155.6,45,127706,53
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,175.1,12,134134,60,168.6,24,128500,57
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,171,18,120062,40,188.5,12,124800,49
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,191.2,5,135640,61,189.7,11,141314,65
F. K-12 / 1801 - 3500,BERGEN,4370,RIDGEFIELD BORO,121,61,98976,9,158,39,119839,31
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,123.9,58,119041,38,127.6,61,120541,39
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,142.6,46,128665,56,151.2,48,128456,56
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,118.5,62,124400,48,124.2,65,123900,45
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,137.8,50,91750,4,129.5,59,90500,2
F. K-12 / 1801 - 3500,BURLINGTON,600,BURLINGTON CITY,135,52,112780,26,145.2,53,119862,32
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,158.4,31,114663,29,157.1,42,119075,29
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,157.1,33,99655,10,164.2,28,98172,6
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,159.1,30,112443,23,164.2,28,116882,25
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,106.7,64,116205,32,111.1,67,121413,41
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,161.8,26,105380,12,157.8,40,120175,34
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,143.8,43,106720,13,163.5,30,112732,19
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,163.3,21,111780,22,181.8,17,119065,28
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,112.5,63,89177,2,124.8,63,101018,8
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,128.1,54,107255,15,133.6,57,112160,18
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,180.9,8,96390,8,217.3,2,108529,12
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,174.8,14,125105,49,170.4,21,121494,42
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,188.5,7,123953,47,183.7,14,127977,54
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,173.5,16,139816,66,210.9,4,144468,67
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,142.9,45,125718,51,131,58,120219,35
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,159.3,29,120969,41,203.1,6,110295,14
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,210.9,1,109800,21,205.4,5,110750,15
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,105.7,65,141189,68,109.8,68,151012,69
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,102.8,66,137086,64,140.2,56,124731,48
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,151,38,138204,65,182.9,15,143411,66
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,195.5,3,112474,24,253.5,1,114419,22
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,127.1,55,112698,25,150.4,49,111845,17
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,163,23,108284,18,161.5,36,114923,23
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,155.6,36,105313,11,197.7,7,113907,21
F. K-12 / 1801 - 3500,MIDDLESEX,4970,SPOTSWOOD BORO,151.4,37,109750,20,164.7,26,109500,13
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,67.7,69,115820,31,90.4,69,120100,33
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,157.5,32,125471,50,155.2,46,119390,30
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,172.8,17,123597,45,178.4,18,122347,43
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,174,15,117436,35,168.9,23,120420,36
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,144.1,42,108994,19,128.6,60,111834,16
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,139.4,49,117354,33,159.3,37,128403,55
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,148.7,40,131000,57,165.5,25,131000,60
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,168.8,19,132096,58,193.3,8,136151,62
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,194.9,4,94288,6,191.2,10,94288,5
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,176.9,11,122242,43,176,19,126994,52
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,168.7,20,119982,39,187.2,13,124377,47
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,190.6,6,121818,42,192.2,9,124877,50
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,141.8,48,94446,7,156,44,101124,9
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,126.1,56,91225,3,126.4,62,85330,1
F. K-12 / 1801 - 3500,SALEM,4150,PITTSGROVE TWP,102.4,67,84036,1,114.7,66,91742,3
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,160,27,136731,63,169.8,22,140948,64
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,159.8,28,140265,67,156.7,43,123090,44
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,155.8,35,113842,28,171.9,20,115497,24
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,146.4,41,123805,46,140.9,55,120621,40
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,149.2,39,126028,52,148.1,51,126028,51
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,156.1,34,119000,37,162,33,99500,7
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,101,68,107245,14,124.8,63,118482,26
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,163.1,22,126215,53,163.1,31,124230,46
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,135.9,51,93956,5,164.4,27,93956,4
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,123.6,59,107375,16,152,47,107850,11
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,130.2,53,115379,30,148.9,50,113820,20
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,122.8,60,113788,27,141.2,54,120435,37
G. K-12 / 3501 +,,,K-12 Average,160.9,,117895,,175.1,,119489,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,146.5,92,125200,73,152.3,92,125100,67
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,208.3,22,94790,2,210.3,37,96703,1
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,183.1,47,100364,5,198.8,46,100664,3
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,118.9,103,107368,14,122.1,104,113009,22
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,189.5,42,140765,106,203.7,40,134795,95
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,160.2,80,120885,53,193.1,58,129403,75
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,149.4,89,132933,98,185.8,69,138300,101
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,126.7,100,137181,105,146.7,96,142884,105
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,175.6,58,130390,92,180.7,74,132976,90
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,207.2,24,134449,101,229.2,21,141487,102
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,160.6,79,135045,103,182,73,132397,88
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,122.8,102,131473,97,150.1,94,137519,99
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,181.9,49,104943,11,194.5,53,113556,24
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,171.8,67,115763,37,164.9,83,117940,38
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,138.9,96,118545,42,146.1,98,118545,42
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,127.5,99,94252,1,134.1,102,100209,2
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,104.2,105,98074,3,93.6,106,103935,9
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,236.3,5,127229,84,263.8,4,133233,93
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,198.4,33,98392,4,223.8,26,101124,4
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,203.8,27,108075,16,213.2,35,108150,12
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,125.1,101,100400,6,152.2,93,110222,16
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,148.2,91,114000,30,149.7,95,117500,37
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,172.5,65,109150,18,199.4,45,101294,5
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,182.1,48,126829,80,254.6,9,144128,106
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,167.1,72,117387,39,186.5,66,116043,30
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,168.6,71,133039,100,184.8,70,121964,57
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,172.8,64,111830,22,171.1,79,117250,35
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,173.3,63,121875,56,182.6,71,120801,53
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,171.9,66,130916,95,196.7,51,137322,98
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,178,53,124404,69,218.2,31,123687,63
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,79.5,106,105409,12,95.8,105,103694,8
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,217.9,10,119012,45,214.3,33,120021,50
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,136.6,97,101878,9,138,101,104604,10
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,174.9,59,126564,79,169.7,80,126564,71
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,174.5,60,122940,58,186.4,67,131716,87
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,195.7,39,100636,7,219.4,30,102064,7
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,245.5,2,119461,49,266.8,3,117071,33
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,175.8,57,122460,57,187.8,64,125367,70
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,210.7,20,126916,81,232.6,17,123211,61
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,149.4,89,129294,89,163.4,84,129016,74
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,196.7,36,127116,82,203.2,42,130283,81
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,176.1,56,123925,66,201.9,43,121900,56
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,141.3,94,131314,96,157.9,89,134064,94
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,117.8,104,124514,70,133.2,103,131477,85
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,174.1,61,125400,75,187.8,64,130000,78
G. K-12 / 3501 +,MERCER,1430,EWING TWP,161.2,78,125650,77,195.9,52,131200,83
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,202.5,28,110787,21,219.9,28,112243,19
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,156.5,83,124996,71,152.9,91,128539,73
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,145.5,93,129644,90,158.8,87,129644,76
G. K-12 / 3501 +,MERCER,4255,PRINCETON REGIONAL,140.5,95,136888,104,141.2,100,142338,104
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,161.4,77,109764,19,197.3,49,119936,49
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,217.8,11,127728,87,257.6,6,131707,86
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,174.1,61,125593,76,179.9,75,125009,66
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,194.2,40,112597,26,207.6,38,114288,26
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,245.3,3,119185,47,308.4,1,120509,51
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,213.6,16,123365,65,258.4,5,116340,31
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,160,81,114803,31,194.1,55,115919,28
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,177.9,54,117934,40,168.8,81,114350,27
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,221.2,9,121836,55,229.1,22,136192,96
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,199.5,31,120890,54,256.6,7,125185,68
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,206.3,25,112213,24,237.9,11,113847,25
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,223.8,8,120250,51,233.4,15,122335,58
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,166.6,73,101190,8,197.6,48,106125,11
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,187.2,45,106490,13,205.8,39,111345,17
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,196.7,36,119625,50,214.8,32,121260,54
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,189.2,43,110495,20,190.2,60,108889,13
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,181.3,50,128545,88,200,44,133103,91
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,214.4,14,116502,38,237.1,12,120757,52
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,153.9,86,123197,61,172.3,78,124572,65
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,153.3,87,114925,34,162.3,85,112815,21
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,184.6,46,133021,99,194.1,55,136958,97
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,154.8,85,123235,63,158,88,123235,62
G. K-12 / 3501 +,MORRIS,2380,JEFFERSON TWP,155.2,84,119241,48,161.2,86,119241,45
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,178.8,51,130774,94,211.5,36,137995,100
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,177.9,54,127238,85,188.1,63,123878,64
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,212.5,19,130681,93,203.5,41,118065,39
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,213.9,15,112603,27,227.7,24,118414,41
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,236,6,124200,68,229.9,19,127156,72
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,178.3,52,111919,23,188.9,61,116381,32
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,216.3,13,115123,36,231.8,18,119791,48
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,245.6,1,125383,74,256.6,7,130135,79
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,199.6,30,104049,10,198.3,47,102026,6
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,205.3,26,114898,32,219.7,29,117433,36
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,228,7,118400,41,229.5,20,118200,40
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,201.1,29,113328,28,233.7,14,117091,34
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,162,76,119163,46,232.8,16,119431,47
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,159.9,82,108105,17,143.4,99,109730,15
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,196.7,36,123230,62,197.1,50,131200,83
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,150.3,88,126425,78,165.8,82,122405,59
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,190.4,41,115091,35,194.4,54,119136,44
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,213.4,18,127137,83,228,23,133228,92
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,198.8,32,123281,64,182.6,71,111793,18
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,210.1,21,118906,43,243.1,10,121672,55
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,207.6,23,123087,60,213.9,34,115992,29
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,217.6,12,120688,52,227.6,25,119280,46
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,188.5,44,113592,29,173.4,77,118660,43
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,171.7,68,125000,72,188.7,62,132842,89
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,197.7,34,107594,15,307.4,2,109213,14
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,168.8,69,123031,59,186.4,67,125192,69
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,168.8,69,124150,67,178.2,76,130200,80
