GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,1597083,752104,2349187,-947486
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,684607,59562,744169,435765
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,1528610,498877,2027487,554545
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,1160410,-75346,1085064,115157
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,1508971,753604,2262575,579148
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,1360949,-332611,1028338,744399
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,2050202,948798,2999000,-1185740
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,1935625,-74223,1861402,631136
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,1903162,-269174,1633988,-195433
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,3385504,-1031504,2354000,-33420
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,1848417,205511,2053928,-319245
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,413416,282042,695458,123607
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,1928532,500634,2429166,71210
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,356718,126823,484045,196140
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,4719873,591593,5311466,182019
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,1253804,750593,2004397,198110
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,1089262,-73798,1015464,305012
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,1611357,-301841,1309516,-160175
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,1596983,-129206,1467777,-131769
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,2139458,550013,2689471,-124359
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,3511346,-1631149,1880197,811217
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,665627,-23294,642333,137532
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,1942249,200165,2142414,207976
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,2706188,-184948,2521240,-576600
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,1423926,-270069,1153857,355299
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,3145858,-192263,2953595,-829578
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,1047011,1133550,2180561,260574
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,1190169,224079,1414248,31603
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,643534,285833,929367,73721
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,488850,225389,714239,249726
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,2162164,1310038,3472202,-1741597
F. K-12 / 1801 - 3500,BERGEN,300,BERGENFIELD BORO,4240970,2210734,6451704,406339
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,2402831,533330,2936161,85726
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,1213304,403967,1617271,1408495
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,157606,118883,276489,-267762
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,8057381,1759083,9816464,1138661
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,3256145,585656,3841801,384670
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,6277943,597259,6875202,-807689
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,523704,204450,728154,76604
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,6435075,532860,6967935,-731471
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,2190088,-445838,1744250,532999
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,2584600,824882,3409482,1167135
F. K-12 / 1801 - 3500,BERGEN,4370,RIDGEFIELD BORO,3328272,-671282,2656990,-71375
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,2972709,-427652,2545057,-64582
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,1467284,-43704,1423580,744323
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,2963515,1162990,4126505,583666
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,2927102,-770585,2156517,-483250
F. K-12 / 1801 - 3500,BURLINGTON,600,BURLINGTON CITY,1140007,762484,1902491,36979
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,3605070,600842,4205912,-926422
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,9229839,53721,9283560,-3397773
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,2322222,1416264,3738486,-1821173
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,3075892,-222536,2853356,1036460
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,5377249,2961877,8339126,903748
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,2174316,-244538,1930323,-1044383
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,917186,282747,1199933,-71894
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,2291929,2027497,4319426,-1033061
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,1452646,417802,1870448,-1183
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,3438022,-11654,3426368,-467757
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,5946429,-88812,5857617,-559304
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,2864789,-22027,2842762,395629
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,2107779,500728,2608507,-214098
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,781629,277734,1059363,207791
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,1613752,1005836,2619588,-776890
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,5645534,-267066,5378468,-2501692
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,3426055,606123,4032178,-2095713
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,3733588,-34188,3699400,698140
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,2531624,-69105,2462519,-652535
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,2498819,-487712,2011107,-14308
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,2950574,-783910,2166664,-458419
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,1461729,544651,2006380,-21147
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,1506681,1269178,2775859,-721940
F. K-12 / 1801 - 3500,MIDDLESEX,4970,SPOTSWOOD BORO,2626905,-74955,2551950,92238
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,3856024,-417652,2744762,771102
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,3863630,326734,4190364,350962
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,2119003,1064397,3183400,1280792
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,1555447,705910,2261357,-455626
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,5746573,106569,5853142,117772
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,1033536,-510668,522868,76202
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,2121483,-940481,1181002,-257707
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,4262399,1429028,5691427,-212276
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,2291684,749091,3040775,-848211
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,1580771,-355973,1224798,-414533
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,3481875,1372115,4853990,-271494
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,263019,19674,282693,734318
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,3072678,1665859,4738537,-602070
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,1494844,159368,1654212,655690
F. K-12 / 1801 - 3500,SALEM,4150,PITTSGROVE TWP,1757985,-216963,1541022,-767897
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,6464910,610678,7075588,-2858549
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,5264877,-17738,5247139,-549117
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,6672250,1263424,7935674,-1153521
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,1074338,-56569,1017769,267542
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,4407835,-100585,4307250,-1933852
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,3357780,-994089,2363691,-734003
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,2345839,603099,2948938,667931
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,2938701,-247936,2690765,-413884
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,4570068,4615674,9185742,-2203630
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,1780788,423690,2204278,-179438
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,2399059,526332,2925391,334307
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,4376355,127735,4504090,-703006
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,22503409,-241934,22261475,807392
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,13191861,213007,13404868,-3638229
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,1010544,3292996,4303540,2023214
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,9588282,1097578,10376044,1084227
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,5263183,-582284,4680899,-628032
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,4451790,977805,5429595,-3454690
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,1193849,1866958,3060807,-276742
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,9949418,51292,10000710,-2822527
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,2767336,3065534,5832870,798340
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,6855212,-778680,6076532,605301
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,9442430,110100,9552530,-3073542
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,2658661,912065,3570726,33060
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,7891460,2606707,10498167,-3854062
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,7485282,-31407,7453875,-2058367
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,12277751,1913721,14191472,669141
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,6542541,-1863384,4679157,-1425846
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,15541460,15314296,30855756,343211
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,17165503,1417748,18583251,-5192032
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,17005710,7191944,24197654,-7746212
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,2111753,3597692,5709445,378244
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,3515922,-926336,2589586,2166604
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,4036579,1156541,5193120,879059
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,18002229,7852835,25855064,-6481459
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,1525286,615586,2140872,-469012
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,880554,1959258,2839812,1600927
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,18580669,16193740,34774408,-10441114
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,6142219,901237,7115946,1691336
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,3997829,978291,4976120,-1298195
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,10099805,588420,12210256,-525566
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,5990611,1089564,7080175,-107112
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,61906748,217848,63976975,-23602774
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,2210120,-1224346,985774,1301924
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,960868,-251789,709079,1288042
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,9431266,3373896,12805162,-2616199
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,3166567,2488139,5654706,209966
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,4446075,3816327,8262402,-2671389
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,2939323,563844,3503167,3339867
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,7212709,3610037,10787746,124592
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,603652,1602131,2205783,7078462
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,38060031,-2137637,35922394,-5186774
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,9290246,5114347,14404593,-5039932
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,2125581,7213225,9338806,-476730
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,59791251,10228344,70019595,-22479857
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,5576087,-224557,5351530,-1704508
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,4672540,-1037460,3635080,738532
G. K-12 / 3501 +,MERCER,1430,EWING TWP,6575911,-64759,6511152,-2323662
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,14944062,4943035,19887097,-1072659
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,6961652,-1614588,5347064,1007715
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,9460121,534879,9995000,435938
G. K-12 / 3501 +,MERCER,4255,PRINCETON REGIONAL,9903838,788765,10692603,-2952895
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,81796,-2017493,-1935697,5419796
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,20467270,2812300,23279570,-2623694
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,1626439,547752,2174191,1070923
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,15835282,-655757,15179525,-4004183
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,2369576,256863,2626439,705172
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,14978741,-960860,14017881,-1918809
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,7226143,6539874,13766017,2533498
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,9404693,164140,9568833,-3877789
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,9732168,1261336,10993504,-240783
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,24278622,3906164,28184786,-5400732
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,7418622,-1434575,5984047,-657436
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,2998491,1918526,4917017,1899356
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,13172332,2357181,15529513,-1893421
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,7207085,1380825,8587910,-4937243
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,8050232,-1550674,6499558,2772756
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,8081850,1318441,9400291,-2938144
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,3140558,1140289,4280847,338452
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,10892034,130506,11022540,-1496547
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,6585699,1074655,7660354,-358715
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,7076043,-132292,6943751,-2170823
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,2974225,-974697,1999528,1684767
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,1701495,1340594,3042089,2412297
G. K-12 / 3501 +,MORRIS,2380,JEFFERSON TWP,2133173,935010,3068183,220884
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,4400150,899556,5299706,-260137
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,14996137,2643298,17639435,-772499
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,1760454,1279735,3040189,4005597
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,13096968,-1414406,11682562,-596622
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,1430466,-332984,1097482,390051
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,4135065,-796019,3339046,1236904
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,7502629,3324147,10826776,-3285798
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,12278983,-955269,11323714,-890018
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,3357471,679744,4037215,-1069297
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,-1404527,3376210,1894040,3855373
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,19927276,-1346359,18580917,-5995049
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,2476556,-445092,2031464,1835714
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,4115443,6705467,10820910,11962557
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,29773810,9431071,39204881,-4978524
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,11824898,-1569840,10255058,-3772975
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,3060579,265851,3326430,475463
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,8368459,-1622601,6745858,948280
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,18000597,-767534,17233063,-6988144
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,11094539,-2684199,8410340,-2976355
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,5792315,-584701,5207614,1317843
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,5911130,-83663,5827467,-929702
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,7575357,-3739838,3835519,-483524
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,5588266,-1056958,4531308,-1242284
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,985636,385273,1370909,389901
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,10630504,2211787,12842291,-3530387
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,10170054,-143283,10026771,3497547
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,6019925,273940,6293865,-1022162
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,1841870,2116621,3958491,-1076004
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,2547128,1495,2548623,1892080
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,544285,2695710,3239995,694514
G. K-12 / 3501 +,UNION,5290,UNION TWP,19195284,20494706,39689990,-8863025
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,4052383,-537902,3514481,1574185
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,109274,277601,386875,838311
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,11437576,1656670,13094246,-1330967
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,2297032,449793,2746825,-730566
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,1719649,1061386,2781035,-395865
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,3753534,-63521,3690013,-251388
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,3192698,203711,3396409,142116
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,4408913,560058,4968971,-1518062
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,5379488,671850,6051338,-425110
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,1166237,-67388,1098849,26502
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,9682385,1737509,11419894,-1766882
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,8023497,1008240,9031737,-1381287
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,9942960,2397770,12340730,-3566535
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,6421538,-1221996,5199542,344243
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,4193026,637078,4830104,-592827
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,871576,117903,989479,-158236
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,1661822,-202685,1459137,-472160
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,1535440,604298,2139738,-11909
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,1558228,-231445,1326783,673847
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,2695577,1459429,4155006,-671800
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,2607327,541087,3148414,-1608260
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,5115013,-512443,4602570,-1191147
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,2130019,903472,3033491,-1127865
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,1350780,-578853,771927,455236
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,10505348,1968457,12473805,-1578603
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,10497533,460539,10958072,-1763774
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,939963,-298161,641802,101205
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,10552386,4635855,15188238,1463985
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,1599734,417913,2017647,-114920
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,5098223,1024455,6122678,-1684990
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,4315105,-478777,3836328,-347083
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,3715222,-339910,3375312,-717734
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,1027547,-438736,588811,25459
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,7816619,-185490,7631129,-1134225
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,2699155,-389439,2309716,-770888
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,7124825,1086704,8211529,-1881683
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,4220504,-1251823,2968681,-1453028
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,3761772,437632,4199404,-2041630
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,9956658,1823690,11780348,-2630382
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,1930807,1073875,3004682,1421597
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,1750171,528343,2278514,315385
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,1236018,8513,1244531,-343690
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,3101171,616537,3717708,504992
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,2463814,-369537,2094277,157231
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,2263899,267628,2531527,-688694
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,594535,144335,738871,17460
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,2116683,-83878,2032805,-438277
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,1742056,-53032,1689024,-209022
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,6423769,308216,6731985,-787974
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,2051725,2085963,4137688,166382
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,579832,106935,686767,1891107
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,6627506,-1559173,5068333,463100
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,2210360,582264,2792624,-32376
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,1793897,3205746,4999643,1173620
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,4996507,2114521,7111028,-491955
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,506315,26496,532811,-35935
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,668424,-39808,628616,-56832
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,1897535,431109,2328644,-298261
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,358656,1175239,1533895,4734709
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,2659630,914566,3574196,-1157949
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,7643980,2763413,10407393,-1109454
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,2391292,82002,2473294,318643
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,2278042,515052,2793094,-764273
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,2834810,2595493,5169879,-2850604
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,2116927,1739822,3856749,-1945341
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,3156128,-2280915,875213,-1942163
