GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,75.5,68,81250,75,76.4,72,84722,81
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,99.2,19,65246,18,91.5,33,69320,26
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,104.1,11,67522,23,109.9,10,66951,19
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,81.7,46,77585,59,81.1,60,78501,60
G. K-12 / 3501 +,UNION,5290,UNION TWP,91.4,29,65402,19,85.2,50,69565,27
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,89.6,33,69321,30,94.9,30,69896,29
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,68.9,80,60053,5,68,89,63621,14
H. 7-12 / 9-12,,,7-12 Average,82.3,,67435,,85.4,,69080,
H. 7-12 / 9-12,,,9-12 Average,86.8,,74158,,91.4,,76020,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,110.4,4,63349,11,126.2,2,60000,7
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,82.8,25,79166,32,76.9,34,76650,26
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,127.3,1,98687,47,123.3,5,103028,47
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,93.8,14,78496,31,99.7,13,77413,28
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,54.9,43,80719,36,59.1,43,90524,45
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,83,24,88554,44,73.8,36,79970,31
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,98.3,9,64717,13,96,16,59476,6
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,81.9,29,80859,37,87.2,22,76861,27
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,81.1,31,68382,17,85.5,24,67832,15
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,92,16,68029,16,89.1,20,73032,22
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,96.6,11,74633,27,123.6,4,79259,30
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,95.9,12,76796,30,112.9,10,80994,35
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,96.9,10,85661,42,112.7,11,61636,10
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,93.5,15,57550,8,93.2,17,60500,8
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,85.2,21,63166,10,77.2,32,67566,14
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,108.8,6,56196,7,119.1,7,65600,13
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,82.7,26,82312,39,81,30,83145,38
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,123.3,2,54200,3,122.7,6,54208,1
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,53.7,44,54739,5,52.8,45,57592,4
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,109.5,5,54707,4,114.4,9,58718,5
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,94.7,13,70000,20,92.1,18,70000,18
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,84.6,23,68678,19,83.9,26,73183,23
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,82,28,66020,14,80.9,31,61858,11
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,68.7,40,72045,23,71.4,39,68665,16
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,38.3,47,64483,12,40.4,47,63847,12
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,114.6,3,75345,29,129.8,1,78620,29
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,47.3,46,53560,2,47.1,46,60954,9
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,64.9,42,83800,40,58.5,44,83800,39
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,53.7,44,72402,24,68.2,41,81803,37
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,85,22,79860,33,82.7,28,84295,41
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,81.8,30,74075,25,89.9,19,80980,34
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,72.9,37,80119,35,71.6,38,80119,33
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,73,36,88275,43,63.7,42,85868,42
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,79.1,34,74700,28,88.4,21,76544,25
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,71.9,38,66900,15,77,33,69950,17
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,65.8,41,54980,6,68.5,40,57568,3
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,81.1,31,68412,18,96.7,14,70412,19
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,89.4,17,80100,34,87,23,84200,40
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,108.1,7,61943,9,123.8,3,70768,21
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,105.2,8,89771,45,115.7,8,87887,44
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,85.8,20,71169,22,83.2,27,75681,24
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,71.4,39,74170,26,73.8,36,79977,32
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,82.7,26,85510,41,81.3,29,87710,43
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,75.8,35,70600,21,84.3,25,70480,20
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,87.2,19,90350,46,96.6,15,93513,46
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,79.5,33,51233,1,75.5,35,54520,2
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,88.6,18,81435,38,108.2,12,81435,36
I. CSSD,,,CSSD Average,8.9,,71236,,8.7,,74226,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,13.9,2,78410,8,13.7,2,79623,6
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,5.7,7,76225,6,5.8,8,79790,7
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,16.8,1,68148,4,15.8,1,72470,4
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,12.1,3,71246,5,10.4,3,74001,5
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,9.6,5,47742,1,8.9,4,51790,2
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,7.1,6,78120,7,7.2,5,81259,8
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,4.9,8,52066,3,6.2,7,54901,3
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,10.9,4,50750,2,6.4,6,23868,1
J. VOC,,,VOCATIONAL Average,85.8,,73878,,90,,76490,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,129.9,5,65090,9,138.2,5,65090,9
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,61.7,19,82595,16,64.2,18,82626,17
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,83.9,14,73701,14,74.9,16,77082,13
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,90.5,12,61368,6,87.4,15,73984,11
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,178.5,1,64986,8,141.3,4,75970,12
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,124.8,6,55942,3,153.9,1,60458,5
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,86.8,13,94478,20,106.3,13,92931,19
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,141.8,2,73645,13,137.3,6,77333,14
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,103,10,104247,21,119.1,9,108726,21
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,111.5,7,55555,2,129.9,7,41198,1
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,103.8,9,65590,10,117.7,10,57820,3
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,53.7,20,81140,15,54.6,20,81702,16
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,99.1,11,67930,12,104.4,14,64470,8
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,79.5,15,87639,19,114.7,11,84559,18
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,108.8,8,67465,11,113.5,12,65778,10
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,74.5,17,86403,17,71,17,93095,20
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,135.3,3,57991,4,144.2,3,59652,4
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,62,18,87054,18,54.4,21,80854,15
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,52,21,59350,5,56,19,62565,6
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,131.8,4,54515,1,148.9,2,54818,2
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,75.6,16,62437,7,129,8,62813,7
K. CHARTER,,,CHARTER Average,157.5,,52000,,157.7,,52722,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,272,7,54448,28,222,15,42823,4
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,72.5,43,54800,30,88.4,49,57200,41
K. CHARTER,ATLANTIC,7420,Oceanside CS,171,15,53575,25,171,23,54379,36
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,95.5,32,44380,9,126.5,33,45823,9
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,405,4,76000,49,486,4,77000,56
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,,,,,,,,
K. CHARTER,BERGEN,7890,Teaneck Community CS,202.7,13,78472,50,204,18,82433,59
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,73,42,20000,1,118,37,17500,2
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,,,,,,,,
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,,,,,84,51,51500,26
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,,,,,159.5,26,43940,6
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,68.8,45,44500,10,65.1,55,46000,10
K. CHARTER,CAMDEN,6215,Camden's Promise CS,124.7,24,60000,39,195,20,60000,47
K. CHARTER,CAMDEN,6232,Environment Community CS,153.3,22,45750,11,264,10,52000,27
K. CHARTER,CAMDEN,6240,Freedom Academy CS,66,48,54290,27,57.3,57,57569,43
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,159.3,21,48156,16,126.8,32,51255,24
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,,,,,830,2,49000,20
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,101,30,23100,2,156,27,42000,3
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,242,9,54802,31,143,29,58750,45
K. CHARTER,ESSEX,6020,Pride Academy Charter School,230,10,44000,8,120,34,47988,17
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,160,20,55000,32,216,17,55000,37
K. CHARTER,ESSEX,6037,Newark Legacy CS,,,,,,,,
K. CHARTER,ESSEX,6038,Visions Academy CS,,,,,150,28,52000,27
K. CHARTER,ESSEX,6320,Discovery CS,,,,,,,,
K. CHARTER,ESSEX,6410,East Orange Community CS,94.5,33,50235,22,89.3,47,50235,21
K. CHARTER,ESSEX,6665,Gray CS,,,,,,,,
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,86.6,39,57630,38,115.3,38,63623,52
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,171,15,68000,46,142.5,30,61250,49
K. CHARTER,ESSEX,7280,Greater Newark CS,85.5,40,70503,47,83,52,80111,57
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,113,26,56460,34,119,36,58758,46
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,452.5,3,63000,41,287.9,7,60000,47
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,1069,2,67126,45,1267,1,62083,50
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,249.5,8,73290,48,262.5,11,12000,1
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,76,41,43000,5,73.2,54,45000,7
K. CHARTER,ESSEX,8065,University Heights CS,99,31,57625,37,186.7,21,48500,19
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,,,,,,,,
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,,,,,,,
K. CHARTER,HUDSON,6235,Liberty Academy CS,,,,,,,,
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,162.8,17,65477,44,160,25,67294,55
K. CHARTER,HUDSON,6720,Hoboken CS,274,6,46443,14,271,9,46523,12
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,1166,1,38407,3,594,3,56518,40
K. CHARTER,HUDSON,6915,Jersey City Golden Door,161.9,19,54603,29,250,14,66542,54
K. CHARTER,HUDSON,7115,Learning Community CS,90.8,36,63802,42,0,59,62859,51
K. CHARTER,HUDSON,7820,Schomburg CS,,,,,,,,
K. CHARTER,HUDSON,7830,Soaring Heights CS,213,12,47723,15,220,16,47723,16
K. CHARTER,HUDSON,8060,University Academy CS,59.3,49,61193,40,86,50,63640,53
K. CHARTER,MERCER,6017,Foundation Academy CS,132.9,23,55127,33,133.3,31,56454,39
K. CHARTER,MERCER,6023,Capital Prep Charter School,,,52000,23,327,6,54000,34
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,67.3,47,46038,12,272,8,47419,15
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,224.5,11,65000,43,256,13,80500,58
K. CHARTER,MERCER,6810,International CS of Trenton,111.3,27,40556,4,90,46,42878,5
K. CHARTER,MERCER,7500,Pace CS of Hamilton,,,,,,,,
K. CHARTER,MERCER,7540,Princeton CS,344,5,52500,24,344,5,53550,32
K. CHARTER,MERCER,7901,Trenton Community CS,101.7,29,56545,35,120,34,52276,29
K. CHARTER,MERCER,8140,Village CS,90.8,36,48293,17,89.3,47,50695,23
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,,,100,42,57500,42
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,,,,,108,40,56000,38
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,,,,,,,,
K. CHARTER,MONMOUTH,6010,Academy Charter High School,70.8,44,43448,7,78.1,53,54075,35
K. CHARTER,MONMOUTH,6740,Hope Academy CS,111.3,27,43025,6,113.5,39,50430,22
K. CHARTER,MONMOUTH,7720,The Red Bank CS,173,14,53810,26,180,22,45000,7
K. CHARTER,MORRIS,8050,Unity CS,68.7,46,46346,13,100,42,48089,18
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,162.3,18,49138,18,166.7,24,52722,30
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,,,,,,,,
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,88.4,38,50000,20,92.8,45,53950,33
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,91.3,35,57500,36,95.3,44,58000,44
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,,,,,200,19,47000,13
K. CHARTER,UNION,6033,The Barack Obama Green Charter High Scho,,,,,48,58,47000,13
K. CHARTER,UNION,6217,Central Jersey Arts CS,115,25,50000,20,63.8,56,53525,31
K. CHARTER,UNION,7600,Queen City Academy CS,93.8,34,49650,19,106.4,41,51388,25
K. CHARTER,UNION,8010,Union County TEAMS CS,,,,,260,12,46518,11
K. CHARTER,WARREN,7727,Ridge and Valley CS,,,,,,,,
