GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,23,37,0.002,26,45,0.002,14,6,0.001
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,25,47,0.002,23,30,0.002,36,70,0.003
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,28,54,0.002,32,61,0.003,29,49,0.002
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,35,67,0.002,60,89,0.004,33,62,0.002
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,18,21,0.001,16,13,0.001,30,50,0.002
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,47,80,0.004,42,74,0.003,33,62,0.002
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,26,50,0.002,24,36,0.002,40,72,0.003
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,68,93,0.005,64,94,0.005,72,98,0.005
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,17,18,0.001,26,45,0.002,30,50,0.002
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,46,78,0.003,62,91,0.005,40,72,0.003
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,25,47,0.002,34,66,0.002,27,45,0.002
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,105,104,0.009,34,66,0.003,49,88,0.004
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,42,75,0.003,19,22,0.001,25,34,0.002
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,16,16,0.001,23,30,0.002,20,20,0.002
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,23,37,0.002,29,55,0.003,31,54,0.003
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,55,86,0.005,48,82,0.004,34,65,0.003
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,81,98,0.006,126,106,0.010,56,91,0.004
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,13,7,0.001,18,16,0.002,23,27,0.002
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,30,61,0.003,18,16,0.002,35,67,0.003
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,14,9,0.001,14,7,0.001,11,3,0.001
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,49,83,0.003,52,86,0.004,60,94,0.004
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,57,88,0.004,46,80,0.003,41,76,0.003
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,35,67,0.003,50,85,0.003,25,34,0.002
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,18,21,0.001,16,13,0.001,18,15,0.001
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,31,66,0.002,43,76,0.003,32,60,0.002
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,22,34,0.002,33,63,0.002,25,34,0.002
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,13,7,0.001,12,2,0.001,17,11,0.001
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,68,93,0.006,33,63,0.003,44,83,0.003
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,64,92,0.006,54,87,0.004,42,78,0.003
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,16,16,0.001,12,2,0.001,9,1,0.001
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,43,76,0.004,23,30,0.002,34,65,0.003
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,73,97,0.005,97,104,0.006,48,86,0.003
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,30,61,0.002,22,27,0.002,46,84,0.003
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,71,95,0.005,85,99,0.005,65,97,0.004
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,14,9,0.001,15,10,0.001,21,24,0.002
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,12,6,0.001,12,2,0.001,16,9,0.001
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,39,70,0.003,61,90,0.004,42,78,0.003
G. K-12 / 3501 +,UNION,5290,UNION TWP,17,18,0.001,26,45,0.002,11,3,0.001
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,22,34,0.002,18,16,0.001,19,17,0.002
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,41,73,0.003,96,102,0.006,81,102,0.005
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,34,,,39,,,32,,
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,24,,,28,,,31,,
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,44,,,48,,,46,,
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,38,,,38,,,38,,
H. 7-12 / 9-12,,,5. State average - All operating types,37,,,39,,,37,,
H. 7-12 / 9-12,,,6. State median - All operating types,31,,,33,,,35,,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,22,11,0.002,28,19,0.002,13,3,0.001
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,30,20,0.002,26,16,0.002,34,20,0.002
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,57,34,0.003,171,47,0.010,73,40,0.004
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,60,35,0.004,57,34,0.004,52,35,0.003
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,27,16,0.002,34,25,0.002,33,19,0.002
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,28,18,0.002,31,21,0.002,36,22,0.002
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,80,41,0.005,83,41,0.005,79,43,0.004
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,25,15,0.002,27,18,0.002,38,24,0.003
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,68,38,0.005,73,39,0.005,69,39,0.004
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,22,11,0.002,22,12,0.002,25,13,0.002
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,23,14,0.002,25,15,0.002,57,37,0.005
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,31,21,0.003,38,26,0.003,43,29,0.003
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,88,42,0.007,83,41,0.006,94,46,0.007
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,44,30,0.003,21,10,0.001,28,15,0.002
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,22,11,0.002,17,8,0.001,19,10,0.001
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,75,40,0.006,57,34,0.005,68,38,0.005
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,48,31,0.003,38,26,0.002,51,33,0.003
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,9,4,0.001,31,21,0.003,6,2,0.001
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,14,5,0.001,11,5,0.001,24,12,0.002
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,17,10,0.002,28,19,0.003,19,10,0.002
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,8,2,0.001,22,12,0.002,16,7,0.001
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,40,28,0.003,51,32,0.003,51,33,0.003
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,36,24,0.002,26,16,0.002,38,24,0.002
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,63,37,0.004,46,31,0.003,88,44,0.005
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,196,46,0.010,168,46,0.009,73,40,0.004
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,42,29,0.004,67,36,0.006,46,30,0.004
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,106,43,0.007,112,44,0.006,123,47,0.007
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,34,23,0.002,38,26,0.002,27,14,0.001
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,69,39,0.004,77,40,0.004,17,8,0.001
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,29,19,0.002,16,6,0.001,32,18,0.002
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,16,9,0.001,33,24,0.002,31,17,0.002
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,54,33,0.003,22,12,0.001,50,32,0.003
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,14,5,0.001,6,2,0.000,14,4,0.001
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,15,8,0.001,16,6,0.001,47,31,0.003
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,136,45,0.010,148,45,0.011,76,42,0.006
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,33,22,0.002,52,33,0.003,52,35,0.003
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,7,1,0.000,8,3,0.001,14,4,0.001
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,39,27,0.003,32,23,0.002,41,28,0.002
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,122,44,0.011,100,43,0.009,89,45,0.007
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,,,0.000,1,1,0.000,1,1,0.000
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,37,26,0.003,43,29,0.003,34,20,0.002
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,52,32,0.003,71,38,0.004,38,24,0.002
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,8,2,0.001,8,3,0.001,18,9,0.001
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,14,5,0.001,19,9,0.001,15,6,0.001
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,27,16,0.002,45,30,0.003,28,15,0.002
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,62,36,0.005,70,37,0.005,40,27,0.003
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,36,24,0.003,21,10,0.002,37,23,0.002
I. CSSD,,,1. State average -  Operating Type CSSD,90,,,81,,,121,,
I. CSSD,,,2. State median - Operating Type CSSD,73,,,87,,,77,,
I. CSSD,,,5. State average - All operating types,37,,,39,,,37,,
I. CSSD,,,6. State median - All operating types,31,,,33,,,35,,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,73,4,0.002,47,2,0.001,102,6,0.002
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,208,7,0.003,171,8,0.002,306,8,0.004
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,26,1,0.001,20,1,0.000,64,3,0.001
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,75,5,0.001,66,4,0.001,71,4,0.001
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,60,2,0.002,64,3,0.002,43,2,0.001
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,68,3,0.001,112,7,0.002,124,7,0.002
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,146,6,0.006,108,6,0.004,83,5,0.002
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,,,0.000,107,5,0.002,15,1,0.000
J. VOC,,,1. State average - Operating Type VOC,51,,,47,,,50,,
J. VOC,,,2. State median - Operating Type VOC,29,,,54,,,40,,
J. VOC,,,5. State average - All operating types,37,,,39,,,37,,
J. VOC,,,6. State median - All operating types,31,,,33,,,35,,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,21,7,0.002,11,3,0.001,28,5,0.002
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,115,19,0.005,90,18,0.004,161,21,0.006
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,29,10,0.002,26,6,0.002,25,3,0.002
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,20,6,0.001,39,9,0.002,28,5,0.001
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,29,10,0.002,64,14,0.004,41,12,0.002
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,47,12,0.004,68,15,0.005,73,16,0.005
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,82,15,0.005,85,17,0.005,86,19,0.005
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,14,2,0.001,27,7,0.002,26,4,0.002
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,134,20,0.005,73,16,0.003,30,7,0.003
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,15,5,0.002,42,10,0.005,40,11,0.004
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,82,15,0.005,100,19,0.005,81,18,0.005
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,22,8,0.001,25,5,0.001,20,1,0.001
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,14,2,0.001,22,4,0.001,33,9,0.002
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,24,9,0.001,54,11,0.003,50,13,0.003
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,50,13,0.004,29,8,0.002,38,10,0.003
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,68,14,0.004,55,12,0.003,52,15,0.003
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,14,2,0.001,9,1,0.001,20,1,0.002
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,103,18,0.004,110,21,0.004,141,20,0.006
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,91,17,0.005,60,13,0.003,50,13,0.003
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,11,1,0.001,9,1,0.001,30,7,0.003
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,154,21,0.011,109,20,0.007,74,17,0.005
