GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
G. K-12 / 3501 +,UNION,5290,UNION TWP,214.3,33,127450,68,186.9,46,127400,65
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,227.6,22,132255,83,228.9,17,137315,91
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,164.8,85,118352,36,158.3,81,118833,37
H. 7-12 / 9-12,,,7-12 Average,144.8,,110488,,137.9,,110161,
H. 7-12 / 9-12,,,9-12 Average,135,,122091,,138.2,,123076,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,127,25,85922,1,122.6,24,87665,2
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,153.2,12,103246,8,145.6,15,107300,11
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,77.1,46,110000,21,68.7,45,127331,35
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,137.4,20,145214,42,,,,
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,115.5,33,155000,47,109.5,33,162913,46
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,110,36,150319,45,98.6,37,150858,43
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,91.5,41,122771,32,92.4,42,128754,37
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,139.2,19,149873,44,137.7,19,154369,44
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,189.8,2,132059,38,229.3,1,133740,40
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,150.9,14,100184,7,142,18,101926,7
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,160.1,10,105636,13,148.2,13,111781,22
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,139.9,18,109114,18,133.2,22,108271,16
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,159.8,11,126328,36,173.3,4,125140,33
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,80.6,44,92500,2,74.4,44,93760,4
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,171.3,7,104805,10,148.2,13,99591,6
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,117.3,30,107435,15,113.5,30,110396,20
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,136.7,21,105060,11,115.6,28,121000,28
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,169.1,8,94993,5,164.6,8,102468,8
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,81.6,43,93465,3,100.6,35,103976,9
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,175.9,4,97548,6,167.4,6,89109,3
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,142.5,17,109090,17,150,11,113163,23
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,130.7,23,125000,33,155.1,9,130574,39
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,151.4,13,126277,35,144.5,16,128107,36
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,119.7,29,115975,26,120.5,26,119600,27
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,73.6,47,93634,4,94.5,40,94554,5
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,173.2,5,107199,14,176.8,3,111493,21
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,123.3,27,105355,12,68,46,59164,1
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,90.6,42,108116,16,97.2,38,108116,15
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,104.9,37,114500,24,118.8,27,109750,18
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,94.1,39,121195,30,98.7,36,124831,32
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,93,40,113291,23,92.6,41,107708,12
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,122.9,28,139137,40,137.4,20,133999,41
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,128.4,24,146405,43,125.4,23,148144,42
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,171.5,6,152435,46,168.2,5,154775,45
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,150.8,15,109999,20,149.7,12,109999,19
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,114,34,110654,22,121.2,25,109650,17
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,176,3,121415,31,165.6,7,121171,29
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,130.9,22,125500,34,144.2,17,127100,34
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,164.7,9,132600,39,180.2,2,123626,31
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,124.3,26,118116,27,115.1,29,115413,24
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,145.7,16,130425,37,137.3,21,130425,38
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,110.5,35,109964,19,94.6,39,107727,13
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,116.4,31,103718,9,110.3,32,107742,14
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,97.8,38,120200,28,110.8,31,121500,30
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,77.7,45,140250,41,83.3,43,116475,25
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,116,32,120942,29,108.2,34,117342,26
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,210.4,1,115000,25,155.1,9,106392,10
I. CSSD,,,CSSD Average,47.8,,103254,,38.8,,106081,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,72.1,1,110326,6,71.2,1,113278,6
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,38.6,5,127112,7,40.7,4,142189,8
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,61.8,2,100887,4,33.9,6,100468,4
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,57.8,3,95899,3,43.9,3,98384,2
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,37.6,6,101338,5,39.1,5,106133,5
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,55.8,4,127310,8,45.7,2,126958,7
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,34.6,7,91980,2,17.5,8,99620,3
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,20.6,8,77400,1,20.5,7,91000,1
J. VOC,,,VOCATIONAL Average,132,,118557,,133.4,,120437,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,191.3,2,138422,19,184.2,3,127904,15
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,159.2,5,119225,14,126,10,144328,20
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,175.7,3,139332,20,187.5,2,125040,14
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,97.4,18,86867,2,98.1,16,93550,3
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,100,16,118364,12,99.2,15,110688,10
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,97,19,124161,15,90.8,17,123232,13
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,133.5,11,116240,11,129.8,8,116240,11
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,166.6,4,94000,3,213.1,1,98561,5
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,205,1,150480,21,135.2,7,140930,19
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,141.2,10,111652,9,86.9,18,95826,4
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,99,17,100019,5,100.1,14,101356,7
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,103,15,118823,13,100.9,13,121644,12
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,142.6,8,136180,17,112.5,12,135500,18
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,105.9,14,137788,18,119.8,11,130967,16
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,145.7,7,112186,10,,,,
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,141.4,9,131572,16,163.5,4,135388,17
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,75.4,20,81500,1,85.4,19,83753,1
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,65.3,21,107813,7,61.2,20,90533,2
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,109.8,13,99275,4,129.8,8,100780,6
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,149.1,6,104986,6,149.4,5,106854,8
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,131.5,12,108206,8,136.3,6,109486,9
K. CHARTER,,,CHARTER Average,119.2,,84780,,116.7,,83232,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,82,47,104339,52,55.9,51,77325,24
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,99.7,33,78150,23,162.3,13,95000,44
K. CHARTER,ATLANTIC,7420,Oceanside CS,79.8,50,99578,49,46.9,58,82634,31
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,228,5,80000,25,220,9,83000,32
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,93,37,152203,65,198,10,155247,62
K. CHARTER,BERGEN,7890,Teaneck Community CS,139.1,20,103750,51,127.5,20,66375,9
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,92.7,38,76350,21,96,32,79850,26
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,,,,,70.9,45,52500,4
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,,,,,60,47,97500,45
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,213,7,48500,2,120,24,72000,17
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,133.7,24,80000,25,109.1,28,73000,20
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,,,,,195,11,90000,40
K. CHARTER,CAMDEN,6088,City Invincible CS,,,,,,,,
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,163.6,10,75000,18,126,21,112000,56
K. CHARTER,CAMDEN,6215,Camden's Promise CS,156.3,11,93000,45,83.6,38,73200,21
K. CHARTER,CAMDEN,6232,Environment Community CS,137.3,21,27000,1,147.1,16,27000,1
K. CHARTER,CAMDEN,6240,Freedom Academy CS,122.5,26,73490,17,,,,
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,167.8,9,70450,12,87.4,36,72828,19
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,107.6,32,75000,18,130,19,85000,36
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,134.3,22,51680,3,125.6,22,64250,8
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,81.8,48,67824,10,152,15,90000,40
K. CHARTER,ESSEX,6020,Pride Academy Charter School,79.7,51,111028,57,44,59,80154,29
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,88,44,61680,5,90,34,57000,6
K. CHARTER,ESSEX,6029,Newark Educators Charter School,280,4,139364,62,100,29,110000,52
K. CHARTER,ESSEX,6037,Newark Legacy CS,57,61,85000,35,,,,
K. CHARTER,ESSEX,6038,Visions Academy CS,66.5,57,90000,39,,,,
K. CHARTER,ESSEX,6059,Newark Prep,,,,,75,43,110000,52
K. CHARTER,ESSEX,6075,100 Legacy Academy CS,,,,,300,4,125000,60
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,,,,,,
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,,,,,,,
K. CHARTER,ESSEX,6320,Discovery CS,150,13,80000,25,,,,
K. CHARTER,ESSEX,6410,East Orange Community CS,121.8,27,84052,34,194.5,12,83000,32
K. CHARTER,ESSEX,6665,Gray CS,134,23,140000,63,158,14,137500,61
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,91.8,41,105000,53,78,40,119950,59
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,93.1,36,90000,39,100,29,97632,46
K. CHARTER,ESSEX,7280,Greater Newark CS,83,46,111435,58,43.8,60,98913,48
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,113.5,31,110000,56,71,44,85932,38
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,152.5,12,70000,11,133.8,18,70000,13
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,1483,1,140000,63,298,5,107500,51
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,144.7,17,89500,38,122.3,23,89500,39
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,78,52,90311,44,77.3,41,99500,49
K. CHARTER,ESSEX,8065,University Heights CS,95.7,35,120000,60,56,50,118000,58
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,141.4,19,76900,22,58.5,49,43482,3
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,92.1,40,82500,31,,,,
K. CHARTER,HUDSON,6082,Beloved Community Charter School,,,,,120,24,80000,27
K. CHARTER,HUDSON,6235,Liberty Academy CS,67.3,56,80000,25,96.7,31,80000,27
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,142,18,101000,50,144,17,101000,50
K. CHARTER,HUDSON,6720,Hoboken CS,45,64,71150,14,53.8,52,74300,22
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,286.5,3,112059,59,297,6,112059,57
K. CHARTER,HUDSON,6915,Jersey City Golden Door,70.1,55,78948,24,70.4,46,82106,30
K. CHARTER,HUDSON,7115,Learning Community CS,147.4,16,83200,33,256.5,7,94940,43
K. CHARTER,HUDSON,7830,Soaring Heights CS,222,6,108660,55,231,8,110735,54
K. CHARTER,HUDSON,8060,University Academy CS,92.4,39,80800,29,78.2,39,78416,25
K. CHARTER,MERCER,6017,Foundation Academy CS,83.8,45,85000,35,53.1,53,67560,12
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,148.5,14,88375,37,,,,
K. CHARTER,MERCER,6810,International CS of Trenton,89,43,95015,47,30,62,66778,11
K. CHARTER,MERCER,7500,Pace CS of Hamilton,115,30,90000,39,120,24,94050,42
K. CHARTER,MERCER,7540,Princeton CS,74.8,54,107500,54,77,42,111000,55
K. CHARTER,MERCER,8140,Village CS,179,8,124500,61,359,2,160000,63
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,,,,,,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,148,15,90000,39,,,,
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,116,29,95585,48,350,3,40000,2
K. CHARTER,MONMOUTH,6010,Academy Charter High School,62.3,58,83000,32,47.2,57,85000,36
K. CHARTER,MONMOUTH,6740,Hope Academy CS,41.7,65,72100,15,22.8,63,70306,16
K. CHARTER,MONMOUTH,7720,The Red Bank CS,97.2,34,62485,7,89.5,35,72234,18
K. CHARTER,MORRIS,8050,Unity CS,59.7,60,75000,18,59.1,48,74519,23
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,118.3,28,95000,46,115.6,27,97850,47
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,77.3,53,71120,13,,,,
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,288.3,2,73150,16,534,1,83747,34
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,126,25,65193,9,42.3,61,55550,5
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,,,,,52.5,56,70000,13
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,56.9,62,63936,8,52.9,55,70024,15
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,62.3,58,57200,4,,,,
K. CHARTER,UNION,6217,Central Jersey Arts CS,,,,,,,,
K. CHARTER,UNION,7600,Queen City Academy CS,81.7,49,90000,39,84,37,84000,35
K. CHARTER,UNION,8010,Union County TEAMS CS,91.3,42,81600,30,90.9,33,66599,10
K. CHARTER,WARREN,7727,Ridge and Valley CS,53,63,62000,6,53,54,63860,7
