GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,12.3,52,60995,50,11.7,53,60805,48
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,13.1,25,55579,15,12.5,35,55780,14
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,11.9,59,66183,77,11.1,72,65270,71
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,11.8,63,56174,19,11.5,58,57556,26
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,12.4,47,64496,74,12.7,29,68148,76
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,13.1,25,62913,65,13.2,17,60095,39
D. K-8 / 751 +,MORRIS,3100,MENDHAM TWP,10.4,85,63905,72,11.3,64,60625,47
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,13.2,23,63015,67,11.8,50,63825,64
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,11.6,68,60030,45,10.9,78,62312,55
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,12.7,38,63755,71,12.3,39,62700,58
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,11.2,74,61098,51,11.1,72,60555,45
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,13.4,18,56088,18,11.2,69,55545,13
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,12.4,47,59425,43,11.7,53,68481,80
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,12.9,32,57600,31,13,22,60100,40
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,13,30,57800,35,12.4,38,56463,18
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,13.4,18,72885,80,13.5,13,63978,67
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,11.3,72,77145,84,10.9,78,74895,82
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,13.7,11,70000,79,13.1,20,62515,56
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,11.5,70,58916,41,10.8,80,59707,36
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,12,57,51775,6,11.4,62,54454,9
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,9.9,87,62660,61,9.7,85,68412,78
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,12.4,47,56420,20,11.3,64,59400,34
D. K-8 / 751 +,SUSSEX,2030,HARDYSTON TWP,12,57,55175,13,12.8,28,60184,41
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,11.9,59,60655,49,11.3,64,63168,62
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,13.5,16,56503,21,15.2,4,59936,38
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,12.1,56,62850,63,11.6,55,57375,24
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,12.9,32,50428,3,13,22,54877,10
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,11.9,59,62954,66,11.5,58,61284,50
E. K-12 / 0 - 1800,,,K-12 Average,12.7,,62750,,12.4,,62707,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,13.3,9,58460,25,12.5,16,60380,23
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,13.3,9,65935,42,13.3,7,67850,43
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,12.9,14,56750,19,12.8,8,57750,18
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,11.9,28,55769,15,11.1,35,57250,17
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,13.8,3,54150,7,13.7,6,52550,3
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,12.6,16,51850,4,,,,
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,11.3,36,67204,44,11.5,31,67575,42
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,11,39,60454,29,11,37,62614,31
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,12.8,15,56238,16,12.2,19,59975,22
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,11.6,31,63205,35,11.7,29,65450,38
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,13.8,3,61290,32,14.6,1,64290,35
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,14.5,1,51454,3,14.1,2,52668,4
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,10.1,44,58450,24,10.1,42,60583,25
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,12.6,16,58443,23,12.8,8,61979,27
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,12.1,22,55747,14,11.8,27,56670,15
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,12.1,22,63380,36,12.7,10,64601,36
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,12.2,20,62400,34,12,22,60500,24
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,11.4,35,59045,26,11.3,33,58490,20
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,11.6,31,52823,6,10.4,41,55345,11
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,8.5,46,67887,45,8.7,45,68078,45
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,13.5,7,55500,13,12.7,10,55500,12
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,13,11,52070,5,12.7,10,53553,6
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,11,39,72225,46,10.9,39,66515,41
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,12.2,20,56863,20,12.6,14,62114,28
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,11.7,30,60165,28,12,22,62496,30
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,11.6,31,54344,9,12.1,20,53653,7
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,12.4,18,50505,2,11.9,26,50355,2
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,12.3,19,60875,31,12,22,63550,34
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,14,2,64423,39,13.9,3,62872,32
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,12.1,22,54500,10,11.5,31,54500,9
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,8.1,47,57035,21,8.1,46,56893,16
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,11.1,38,63450,37,8.9,44,54220,8
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,13.5,7,58222,22,12.3,17,58000,19
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,10.9,41,66443,43,12,22,67928,44
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,11.3,36,64620,40,11.6,30,65654,39
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,10.5,43,74273,47,10.7,40,76780,46
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,12.1,22,55042,12,12.1,20,54543,10
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,11.6,31,61333,33,11.1,35,62365,29
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,12.1,22,63698,38,12.3,17,65064,37
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,13.6,6,59500,27,13.8,4,60719,26
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,9.4,45,56704,18,9.1,43,55879,13
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,12.1,22,54306,8,11.8,27,55886,14
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,13.8,3,56620,17,13.8,4,59510,21
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,13,11,49600,1,12.7,10,49857,1
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,11.9,28,60525,30,11.2,34,62930,33
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,13,11,65078,41,12.6,14,65722,40
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,10.9,41,54750,11,11,37,53000,5
F. K-12 / 1801 - 350,,,K-12 Average,12.7,,62750,,12.4,,62707,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,14.4,12,68868,59,12.2,39,64296,41
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,15.7,2,73283,64,14.4,10,71665,62
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,13.2,23,68680,58,13,24,65700,48
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,16.5,1,53772,6,16.1,2,54194,6
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,10.5,63,62700,34,10.9,62,63315,35
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,12,51,67900,54,11.7,52,69335,57
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,14.9,4,67220,52,15.3,4,64510,42
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,11,61,53635,5,11.3,56,55460,10
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,14.7,6,55288,10,14.3,11,57216,13
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,14.5,10,68065,55,13.2,20,60000,23
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,13.2,23,66780,50,12.9,26,70710,61
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,14.2,15,52070,3,13.5,16,54880,8
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,12.5,42,65493,45,11.9,49,68675,55
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,12.9,33,65436,44,13.1,22,67391,51
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,12.7,37,63844,40,12.8,29,68957,56
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,13.1,27,58850,20,12.2,39,59288,19
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,14.4,12,58214,16,13.7,15,58214,15
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,12.1,48,63056,36,12.2,39,63868,38
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,14.8,5,56150,12,13.9,13,56250,12
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,13.9,18,62132,31,12.5,33,61733,28
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,11.5,54,62500,32,11.3,56,60000,23
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,10.2,65,59445,22,24.5,1,61772,29
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,14.7,6,63049,35,14.6,7,69549,60
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,14.3,14,60150,25,16.1,2,63731,36
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,10.5,63,54266,8,11.5,53,53844,4
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,10.7,62,57133,14,11.3,56,61684,27
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,12.4,45,61846,30,12.3,37,59335,20
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,11.3,56,88434,67,10.9,62,89418,67
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,12.7,37,59680,23,12.2,39,60944,26
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,13.9,18,67582,53,12,44,64024,39
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,14.6,8,67034,51,14.6,7,64553,43
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,12.3,47,63056,36,12.3,37,64908,45
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,15.4,3,66318,49,14.6,7,68074,53
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,13.2,23,72413,63,12.9,26,73493,63
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,9.6,66,70776,61,9.4,66,76583,65
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,14.5,10,63193,38,13.2,20,63075,34
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,12.9,33,56203,13,12.7,31,54993,9
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,12.7,37,65536,46,12.8,29,64611,44
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,12.9,33,58840,19,12.7,31,58735,17
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,14,17,51300,2,14.3,11,48825,2
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,8.3,67,65055,42,8.7,67,65055,47
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,12.1,48,59000,21,12,44,59785,22
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,12.5,42,73710,65,11.8,51,74990,64
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,14.6,8,61814,29,15.3,4,62585,32
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,13.5,21,60318,26,13.9,13,64059,40
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,12.8,36,55850,11,12.1,43,56006,11
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,12.4,45,64750,41,12,44,62350,30
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,13.2,23,68419,57,13,24,64941,46
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,12.6,41,61155,28,11.9,49,63794,37
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,12.7,37,54218,7,11.5,53,53055,3
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,11.2,59,58632,18,10.8,64,60545,25
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,13,30,58300,17,12.5,33,59500,21
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,14.1,16,60370,27,13.5,16,58405,16
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,11.2,59,59703,24,11.3,56,59253,18
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,11.3,56,46286,1,11.1,61,47686,1
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,11.7,53,57390,15,11.3,56,57390,14
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,13,30,71175,62,13.3,18,69400,58
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,13.3,22,68410,56,13.1,22,66872,50
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,13.1,27,76300,66,12.5,33,76925,66
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,13,30,68903,60,12.4,36,68522,54
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,12.1,48,54385,9,12,44,54865,7
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,12,51,63660,39,12,44,62875,33
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,13.1,27,65816,47,13.3,18,66311,49
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,11.3,56,53321,4,10.7,65,54018,5
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,11.4,55,62641,33,11.5,53,62425,31
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,13.6,20,66155,48,15.3,4,69425,59
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,12.5,42,65355,43,12.9,26,67975,52
G. K-12 / 3501 +,,,K-12 Average,12.7,,62750,,12.4,,62707,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,9.7,104,73689,90,9.7,104,75103,90
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,13.6,22,57940,23,12.8,38,59850,33
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,14.8,2,55661,14,14.9,2,57855,24
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,9.7,104,57701,22,10.1,102,56429,16
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,13,50,66015,64,13.7,12,65310,64
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,12.6,63,68715,75,12.4,50,71310,85
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,13.6,22,69400,79,13.7,12,69400,79
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,12.4,71,58661,26,14.5,3,57456,21
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,13.3,36,81900,102,13.2,27,78655,99
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,12.9,52,60850,42,12.7,41,61375,38
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,13.6,22,74915,96,13.4,23,78243,98
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,11.5,93,82116,104,11.1,91,77614,97
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,12.8,58,69575,80,12.5,47,65675,69
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,13.5,29,55279,11,12.4,50,56507,17
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,12.9,52,58873,28,12.4,50,61613,40
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,10.9,99,80579,99,11.1,91,81104,101
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,13.2,42,56850,19,13.9,8,56750,19
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,9.3,106,53755,5,9.4,105,57855,24
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,13.5,29,60850,42,12.9,35,58790,28
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,13.3,36,67450,70,12.6,44,65575,66
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,11.2,98,59561,33,11.5,82,79150,100
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,12.8,58,59330,32,11.6,79,0,1
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,12,82,58782,27,11.7,75,55019,12
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,10.9,99,57951,24,10.6,99,56738,18
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,14.1,10,65415,62,14,6,64515,59
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,12.1,78,52500,2,12.4,50,54100,10
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,11.3,97,83418,105,11.3,87,83962,103
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,12.6,63,60069,37,12.6,44,60069,35
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,13.8,16,76422,97,13.3,24,76996,93
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,13.1,43,80774,100,12.8,38,85948,104
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,12.9,52,68208,74,12.1,63,65649,68
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,14.7,3,58989,29,11.3,87,57656,22
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,13.7,19,69151,76,13.9,8,69955,82
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,10.5,103,54107,7,10.1,102,52741,7
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,12.4,71,74442,93,12.3,56,75444,92
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,11.8,87,78800,98,11.6,79,77500,96
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,12.9,52,61271,45,13.3,24,59371,31
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,13.6,22,54750,9,13.7,12,54500,11
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,12.4,71,59115,30,11.9,68,56250,15
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,14.4,5,53375,4,13.6,17,52745,8
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,10.7,101,63800,56,10.9,95,68360,76
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,13.3,36,60091,38,13.7,12,67186,73
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,14.4,5,70550,82,13.6,17,71040,84
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,13.7,19,56100,16,14.1,4,62300,46
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,13.1,43,67762,73,,,,
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,13.5,29,74812,95,12.8,38,71417,86
G. K-12 / 3501 +,MERCER,1430,EWING TWP,11.9,86,62418,51,11.5,82,61696,42
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,13.5,29,67694,72,12.7,41,62794,49
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,11.5,93,71672,87,11.1,91,74456,89
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,12.6,63,59740,34,12.4,50,61669,41
G. K-12 / 3501 +,MERCER,4255,PRINCETON,11.4,96,74746,94,10.9,95,77143,94
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,14.4,5,80886,101,11.4,84,61711,43
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,13.8,16,82050,103,13,32,82950,102
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,13.7,19,63496,54,13.9,8,63496,52
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,13.1,43,67638,71,12.5,47,60583,36
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,13.1,43,84159,106,13,32,87005,105
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,13.3,36,60369,41,12.3,56,57748,23
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,12.3,75,71240,86,11.7,75,66156,71
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,14,12,59189,31,13.3,24,59042,29
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,13.4,33,66124,67,13.1,30,64002,58
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,13.1,43,57150,20,12.9,35,62800,50
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,14.1,10,70350,81,245,1,50933,3
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,13.4,33,52862,3,13.1,30,54066,9
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,14.7,3,65732,63,14,6,65112,62
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,12.6,63,66231,68,12.1,63,63612,54
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,12.7,61,66744,69,11.9,68,67364,74
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,10.6,102,57425,21,10.6,99,58215,27
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,12.7,61,58130,25,13.2,27,65580,67
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,14.2,9,69325,78,13.8,11,71011,83
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,12,82,54500,8,11.9,68,52700,6
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,11.6,91,63750,55,10.8,98,63050,51
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,12,82,56810,18,10.9,95,59820,32
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,15,1,62951,53,13.7,12,63606,53
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,12.1,78,60265,40,11.2,90,59155,30
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,12.1,78,71155,85,12,66,72079,88
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,13.9,14,66025,65,12.7,41,63705,56
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,11.6,91,65020,61,11.7,75,65020,61
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,12.5,68,62942,52,12.3,56,66960,72
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,12.5,68,61547,47,12.2,61,62617,48
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,13.4,33,61384,46,12.9,35,61911,44
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,13.9,14,54993,10,13.6,17,55981,14
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,12.9,52,56607,17,12.3,56,52169,4
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,12.2,77,49639,1,11.8,73,50069,2
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,14.4,5,55300,12,14.1,4,58000,26
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,14,12,53800,6,13.5,20,52675,5
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,12.5,68,64104,57,12.6,44,68994,78
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,13,50,55712,15,11.3,87,55202,13
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,13.1,43,66028,66,10.4,101,63650,55
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,13.6,22,73700,91,13,32,68950,77
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,13.3,36,61990,50,12.3,56,61990,45
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,11.8,87,60161,39,11.4,84,60011,34
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,11.8,87,55645,13,11.6,79,57240,20
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,12.1,78,70855,84,11.4,84,69725,80
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,13.3,36,61700,49,12.5,47,65345,65
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,13.8,16,72413,88,12.4,50,69913,81
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,12,82,74169,92,11.7,75,77326,95
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,11.8,87,59741,35,12,66,61590,39
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,12.6,63,72490,89,11.9,68,75392,91
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,12.4,71,59988,36,11.8,73,62359,47
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,12.9,52,70776,83,11.9,68,65997,70
