GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,2,18,0
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,0,14,72
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,11,5,36
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,0,51,0
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,52,49,0
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,77,60,57
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,17,15,47
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,0,28,0
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,17,8,3
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,50,101,63
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,88,5,118
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,25,32,32
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,23,82,23
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,9,30,24
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,26,23,19
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,47,62,31
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,68,94,30
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,20,54,76
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,108,205,15
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,5,15,30
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,44,21,0
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,25,83,165
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,103,254,0
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,127,91,6
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,41,28,16
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,249,299,250
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,49,9,20
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,41,127,108
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,126,317,72
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,0,55,0
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,36,110,79
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,0,3,0
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,16,37,12
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,3,11,2
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,69,378,390
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,7,42,3
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,4,2,4
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,23,11,7
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,53,94,103
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,57,177,0
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,0,12,7
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,3,21,37
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,96,142,5
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,24,72,33
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,42,61,186
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,162,247,398
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,15,3,0
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,22,12,24
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,162,54,0
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,4,27,205
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,47,45,49
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,106,170,54
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,214,457,0
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,39,29,66
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,0,70,0
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,96,38,121
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,14,19,20
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,16,118,28
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,0,0,0
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,244,245,187
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,84,102,111
G. K-12 / 3501 +,,,1. State average - Operating Type K-12,48,82,66
G. K-12 / 3501 +,,,2. State median - Operating Type K-12,35,54,37
G. K-12 / 3501 +,,,5. State average - All operating types,59,89,75
G. K-12 / 3501 +,,,6. State median - All operating types,43,61,59
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,50,88,69
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,20,60,36
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,39,169,18
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,127,144,55
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,30,296,73
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,24,56,21
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,1,39,40
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,143,163,69
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,17,78,56
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,70,152,76
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,45,8,1
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,35,26,35
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,179,122,175
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,12,154,51
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,0,46,0
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,190,194,136
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,41,30,31
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,137,250,81
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,45,72,64
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,8,165,122
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,63,269,0
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,26,121,380
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,151,99,43
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,137,143,148
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,15,19,0
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,23,24,31
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,42,39,91
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,44,6,30
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,2,7,12
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,60,63,89
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,0,24,0
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,12,56,80
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,23,17,19
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,65,524,89
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,0,0,0
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,66,62,44
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,65,26,5
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,2,3,3
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,0,1,0
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,8,3,10
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,40,92,45
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,118,78,0
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,18,7,22
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,104,31,179
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,7,5,122
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,88,97,37
G. K-12 / 3501 +,MERCER,1430,EWING TWP,7,8,68
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,36,36,68
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,14,83,69
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,12,21,6
G. K-12 / 3501 +,MERCER,4255,PRINCETON,21,34,2
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,5,70,30
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,3,10,12
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,135,124,0
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,9,14,4
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,93,202,146
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,2,7,37
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,102,145,137
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,30,131,65
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,58,85,74
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,44,47,507
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,60,4,26
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,21,76,6
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,106,102,0
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,3,24,60
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,66,83,52
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,142,66,6
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,9,41,36
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,21,116,66
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,24,127,74
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,38,125,243
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,25,23,56
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,67,36,98
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,14,59,35
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,98,60,108
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,52,270,190
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,11,14,70
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,143,47,28
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,45,86,22
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,63,56,85
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,10,42,52
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,54,269,84
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,16,9,9
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,10,50,28
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,26,32,16
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,11,33,41
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,40,92,29
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,37,10,1
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,35,170,62
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,22,35,24
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,28,17,48
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,20,117,4
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,25,13,16
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,0,26,31
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,24,541,11
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,39,81,31
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,14,27,48
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,35,225,53
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,25,187,106
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,101,145,58
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,7,10,36
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,167,36,21
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,132,167,136
G. K-12 / 3501 +,UNION,5290,UNION TWP,54,93,179
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,6,57,3
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,28,4,10
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,98,143,164
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,62,124,120
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,87,103,116
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,82,81,116
H. 7-12 / 9-12,,,5. State average - All operating types,59,89,75
H. 7-12 / 9-12,,,6. State median - All operating types,43,61,59
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,103,281,139
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,58,90,153
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,132,11,0
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,11,23,48
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,72,49,38
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,41,155,46
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,92,62,103
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,90,128,0
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,101,61,0
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,128,303,104
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,16,7,154
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,161,167,128
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,124,196,386
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,234,423,313
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,41,71,120
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,39,57,75
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,221,124,59
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,62,14,81
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,6,544,400
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,10,45,32
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,44,15,330
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,248,70,0
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,170,157,131
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,6,27,50
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,0,0,0
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,44,33,29
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,0,308,374
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,53,145,0
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,84,168,37
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,83,65,216
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,460,318,729
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,0,209,282
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,43,79,152
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,81,47,67
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,29,95,257
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,0,0,0
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,263,259,256
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,23,127,69
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,14,113,0
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,181,176,303
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,129,81,140
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,95,228,29
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,87,191,0
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,54,52,18
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,23,4,36
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,49,0,0
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,100,86,58
I. CSSD,,,1. State average -  Operating Type CSSD,265,423,115
I. CSSD,,,2. State median - Operating Type CSSD,114,138,111
I. CSSD,,,5. State average - All operating types,59,89,75
I. CSSD,,,6. State median - All operating types,43,61,59
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,104,138,254
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,173,988,23
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,12,0,0
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,335,37,0
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,942,471,162
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,106,91,59
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,114,0,0
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,0,0,0
J. VOC,,,1. State average - Operating Type VOC,179,338,91
J. VOC,,,2. State median - Operating Type VOC,86,177,94
J. VOC,,,5. State average - All operating types,59,89,75
J. VOC,,,6. State median - All operating types,43,61,59
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,54,227,95
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,330,416,0
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,383,1638,42
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,271,52,23
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,715,501,0
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,39,359,195
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,11,0,44
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,265,109,260
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,0,0,0
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,18,177,165
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,85,131,92
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,0,0,0
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,0,0,0
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,52,41,109
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,77,163,116
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,100,206,100
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,53,157,61
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,115,0,0
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,61,201,51
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,195,7,0
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,87,0,88
K. CHARTER,,,1. State average-Operating Type CHARTER,170,146,217
K. CHARTER,,,2. State median-Operating Type CHARTER,116,103,111
K. CHARTER,,,5. State average - All operating types,59,89,75
K. CHARTER,,,6. State median - All operating types,43,61,59
K. CHARTER,ATLANTIC,6612,Galloway Community CS,144,864,0
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,0,0,0
K. CHARTER,ATLANTIC,7420,Oceanside CS,362,147,121
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,51,533,91
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,42,108,303
K. CHARTER,BERGEN,7890,Teaneck Community CS,0,124,13
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,0,0,0
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,0,0,96
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,,,225
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,793,78,0
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,138,0,125
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,,,103
K. CHARTER,CAMDEN,6088,City Invincible CS,,,0
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,211,0,0
K. CHARTER,CAMDEN,6215,Camden's Promise CS,0,0,0
K. CHARTER,CAMDEN,6232,Environment Community CS,0,0,60
K. CHARTER,CAMDEN,6240,Freedom Academy CS,0,0,0
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,84,65,0
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,4,6,624
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,14,0,44
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,0,0,409
K. CHARTER,ESSEX,6020,Pride Academy Charter School,7,190,246
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,0,54,185
K. CHARTER,ESSEX,6029,Newark Educators Charter School,0,0,0
K. CHARTER,ESSEX,6037,Newark Legacy CS,0,0,0
K. CHARTER,ESSEX,6038,Visions Academy CS,274,232,461
K. CHARTER,ESSEX,6059,Newark Prep,,,951
K. CHARTER,ESSEX,6075,100 Legacy Academy CS,,,10
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,288
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,,1015
K. CHARTER,ESSEX,6320,Discovery CS,0,91,40
K. CHARTER,ESSEX,6410,East Orange Community CS,0,0,38
K. CHARTER,ESSEX,6665,Gray CS,0,0,0
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,89,4,19
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,20,36,40
K. CHARTER,ESSEX,7280,Greater Newark CS,0,0,29
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,304,217,372
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,16,14,0
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,320,218,0
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,178,67,394
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,235,460,539
K. CHARTER,ESSEX,8065,University Heights CS,0,0,0
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,0,30,260
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,865,0,0
K. CHARTER,HUDSON,6082,Beloved Community Charter School,,,30
K. CHARTER,HUDSON,6235,Liberty Academy CS,0,0,0
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,0,41,174
K. CHARTER,HUDSON,6720,Hoboken CS,0,0,0
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,44,2,39
K. CHARTER,HUDSON,6915,Jersey City Golden Door,0,103,10
K. CHARTER,HUDSON,7115,Learning Community CS,116,142,107
K. CHARTER,HUDSON,7830,Soaring Heights CS,0,0,0
K. CHARTER,HUDSON,8060,University Academy CS,4,37,115
K. CHARTER,MERCER,6017,Foundation Academy CS,20,443,0
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,0,0,0
K. CHARTER,MERCER,6810,International CS of Trenton,0,0,0
K. CHARTER,MERCER,7500,Pace CS of Hamilton,0,0,0
K. CHARTER,MERCER,7540,Princeton CS,48,103,115
K. CHARTER,MERCER,8140,Village CS,0,0,0
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,50,592,1000
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,0,0,0
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,83,178,6
K. CHARTER,MONMOUTH,6010,Academy Charter High School,308,266,917
K. CHARTER,MONMOUTH,6740,Hope Academy CS,0,0,0
K. CHARTER,MONMOUTH,7720,The Red Bank CS,0,17,59
K. CHARTER,MORRIS,8050,Unity CS,54,40,58
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,337,0,35
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,214,0,83
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,0,169,80
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,0,0,0
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,,,0
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,921,88,130
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,0,246,583
K. CHARTER,UNION,6217,Central Jersey Arts CS,482,0,27
K. CHARTER,UNION,7600,Queen City Academy CS,0,61,0
K. CHARTER,UNION,8010,Union County TEAMS CS,0,0,0
K. CHARTER,WARREN,7727,Ridge and Valley CS,0,0,0
