GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31,ABBOTT
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,11791,30,11866,23,13074,32,3783,3863,3948,
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,11671,25,12078,25,13206,34,10296,10124,9764,
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,14497,86,15333,87,15653,82,4457,4373,4405,1
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,13296,67,13910,67,15325,77,4018,3935,3876,
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,12409,42,13154,49,14245,56,4069,3937,3928,
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,11780,29,11783,21,12416,19,3976,4052,4138,
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,12821,54,13035,46,14269,57,4218,4140,4184,
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,14961,90,14765,82,15838,85,4892,4927,5042,
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,13049,60,13559,62,14303,58,4864,4735,4795,
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,14071,79,14238,76,14784,72,7273,7253,7294,
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,12146,38,13374,57,13802,48,5294,5210,5142,
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,12868,56,13167,50,14068,51,4147,4019,3965,
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,12501,44,11503,15,12293,16,10076,9784,9524,
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,10945,8,11149,10,12116,13,9500,9398,9298,
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,11415,18,12293,31,12869,30,4672,4598,4557,
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,12675,49,12790,44,12721,26,5215,5281,5366,
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,10697,5,11016,9,11210,5,16974,16787,16827,
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,10602,4,10746,4,11117,4,10940,10935,11158,
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,13392,69,14891,83,18761,102,13387,13101,13863,1
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,14294,83,14598,79,15779,84,24343,24591,25367,1
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,13585,70,14058,71,14676,68,8684,8560,8630,
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,13720,72,14364,77,15124,76,3944,3797,3839,
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,11721,26,12345,33,13382,40,5655,5678,5593,
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,12589,46,12611,41,14309,59,8854,8706,8679,
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,12912,57,13113,47,13631,45,7826,7767,7934,
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,11927,31,12771,43,13420,41,7398,7354,7251,
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,11552,22,12082,26,13017,31,5102,5043,5036,
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,11501,20,14067,72,13707,46,3863,3422,3711,
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,14521,87,15583,90,16532,93,4013,3736,3717,
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,12015,34,12574,38,13276,37,3919,3906,3899,
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,14946,89,17143,97,17718,96,22640,23278,23505,1
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,12775,53,13325,56,14693,69,5954,5926,6014,
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,15650,95,16243,95,15642,81,6344,6461,7064,1
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,12543,45,13202,53,13541,44,3830,3784,3905,
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,11221,15,11515,16,12647,22,5514,5478,5442,
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,14022,78,13845,64,14133,53,3953,4060,4101,
G. K-12 / 3501 +,UNION,5290,UNION TWP,12105,37,11830,22,13234,36,7530,7509,7501,
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,11666,24,12133,28,12804,28,6224,6272,6258,
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,14238,82,15986,93,15570,78,3582,3551,3712,1
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,13339,,13527,,14013,,,,,
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,13976,,14391,,14965,,,,,
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,13682,,14275,,15181,,,,,
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,14098,,15091,,16020,,,,,
H. 7-12 / 9-12,,,5. State average - All operating types,13290,,13735,,14506,,,,,
H. 7-12 / 9-12,,,6. State median - All operating types,12774,,13207,,13889,,,,,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,11918,8,13088,11,14816,17,3796,3649,3500,
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,13344,13,14249,19,15658,26,1514,1466,1460,
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,18354,45,17937,45,17613,39,485,485,552,
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,14705,31,15091,26,16271,32,1304,1337,1348,
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,16154,38,16721,39,16483,34,2559,2482,2658,
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,16958,43,16883,40,18477,44,2054,2065,2064,
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,15618,34,16186,37,17707,41,2330,2263,2285,
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,13795,19,13910,18,14766,16,1619,1667,1692,
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,14059,23,15501,34,16207,31,7330,7183,7232,
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,13542,17,12467,8,13144,8,1862,1953,2023,
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,11220,3,11247,3,12493,5,2089,1938,2104,
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,11834,7,12216,7,13154,9,4139,4007,4109,
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,12247,9,12882,10,14201,15,2116,2077,2069,
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,13518,15,14670,21,14163,13,970,941,975,
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,14065,24,14874,24,15378,23,1609,1528,1545,
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,12967,11,12532,9,12349,4,1192,1239,1328,
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,16209,40,16193,38,16954,38,1589,1611,1655,
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,9803,1,10170,2,11003,2,2494,2468,2514,
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,15816,37,15218,31,15788,27,832,880,925,
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,9873,2,9923,1,10441,1,2232,2261,2396,
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,11480,5,11984,5,12319,3,1748,1713,1855,
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,13843,20,15095,27,14906,18,1002,943,982,
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,14345,27,14825,22,16819,37,2911,2898,2998,
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,14503,29,13710,17,16586,36,2806,2853,2849,
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,20158,47,18908,46,18671,45,352,369,407,
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,11331,4,11997,6,12693,6,11595,11064,11453,
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,16161,39,17926,44,17907,43,397,364,403,
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,18559,46,19377,47,20359,47,1018,979,979,
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,17872,44,17859,43,17859,42,1122,1149,1191,
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,13887,21,15181,29,16020,29,952,909,928,
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,16911,42,17272,42,17654,40,657,645,651,
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,15633,35,15473,33,16154,30,1429,1482,1527,
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,15649,36,16182,36,16315,33,2779,2734,2906,
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,13486,14,13641,15,15098,21,2726,2729,2720,
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,13887,21,13411,14,13710,12,1918,1953,1982,
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,14742,32,15116,28,15619,24,1766,1705,1737,
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,14438,28,15238,32,15005,20,2994,2972,3138,
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,14299,26,15181,29,16500,35,1184,1112,1105,
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,11536,6,11454,4,12865,7,793,874,875,
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,13565,18,13156,12,13424,11,1264,1350,1431,
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,14098,25,15016,25,14188,14,2057,2064,2186,
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,16398,41,17087,41,19212,46,1136,1099,1050,
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,14965,33,14872,23,15207,22,1111,1109,1146,
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,13522,16,14609,20,15645,25,830,802,795,
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,14504,30,15857,35,15788,27,779,708,707,
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,12330,10,13256,13,13337,10,1052,995,998,
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,13246,12,13671,16,14924,19,1922,1880,1887,
I. CSSD,,,1. State average -  Operating Type CSSD,50222,,48410,,55832,,,,,
I. CSSD,,,2. State median - Operating Type CSSD,49996,,46368,,49493,,,,,
I. CSSD,,,5. State average - All operating types,13290,,13735,,14506,,,,,
I. CSSD,,,6. State median - All operating types,12774,,13207,,13889,,,,,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,42199,3,44190,3,46173,4,457,438,440,
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,68852,8,70862,8,77928,8,772,695,653,
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,52261,5,44768,4,58438,6,827,935,700,
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,52626,6,48746,6,52812,5,230,235,230,
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,34635,2,34135,2,39735,3,692,730,703,
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,52979,7,53374,7,60873,7,661,640,615,
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,25998,1,28259,1,35874,1,161,161,126,
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,47730,4,47967,5,38845,2,34,31,34,
J. VOC,,,1. State average - Operating Type VOC,16738,,17221,,16452,,,,,
J. VOC,,,2. State median - Operating Type VOC,15861,,16659,,16351,,,,,
J. VOC,,,5. State average - All operating types,13290,,13735,,14506,,,,,
J. VOC,,,6. State median - All operating types,12774,,13207,,13889,,,,,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,12150,5,11018,3,13648,6,831,1022,1070,
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,24904,19,25310,19,26927,21,2096,2126,2119,
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,16311,12,16176,10,16351,11,1958,1987,2000,
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,14805,9,17538,13,19013,17,2376,2068,2155,
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,18143,16,18283,16,19726,18,691,688,686,
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,11668,4,13247,6,14728,9,582,460,537,
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,17023,14,17078,12,16825,13,2023,2064,2275,
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,13312,7,13773,7,13967,7,1233,1246,1351,
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,27338,21,28080,21,11479,3,1286,1258,3295,
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,7137,1,8111,1,10904,2,504,444,371,
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,15166,10,20512,18,17108,14,541,430,621,
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,17489,15,17916,14,16551,12,2049,2002,2286,
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,16990,13,16047,9,15750,10,2144,2164,2566,
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,15861,11,16659,11,17235,15,939,943,959,
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,12934,6,12332,5,11811,5,1525,1662,1837,
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,18209,17,18689,17,20556,19,3250,3237,3273,
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,9563,2,9549,2,9240,1,720,711,758,
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,25384,20,25791,20,25590,20,513,500,532,
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,18707,18,17944,15,17265,16,592,652,701,
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,10973,3,11844,4,11745,4,1586,1541,1702,
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,13465,8,15651,8,14048,8,520,443,532,
K. CHARTER,,,1. State average-Operating Type CHARTER,12426,,13006,,13238,,,,,
K. CHARTER,,,2. State median-Operating Type CHARTER,12431,,12881,,12955,,,,,
K. CHARTER,,,5. State average - All operating types,13290,,13735,,14506,,,,,
K. CHARTER,,,6. State median - All operating types,12774,,13207,,13889,,,,,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,12052,31,15476,63,13889,53,213,164,189,
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,13730,57,14587,55,15265,66,274,309,357,
K. CHARTER,ATLANTIC,7420,Oceanside CS,13682,55,16078,68,16274,72,343,319,328,
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,10085,14,13270,39,12375,30,505,570,660,
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,15064,64,15207,62,19754,75,194,186,198,
K. CHARTER,BERGEN,7890,Teaneck Community CS,14039,59,13880,49,14899,64,306,306,306,
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,8094,4,8993,4,9955,8,118,139,144,
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,8018,2,9676,7,8747,3,136,140,156,
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,,,,,12215,26,,,120,
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,14719,61,13596,42,12694,34,167,213,240,
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,9780,11,11963,23,13082,42,320,401,480,
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,,,,,10890,16,,,195,
K. CHARTER,CAMDEN,6088,City Invincible CS,,,,,10228,10,,,300,
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,13635,54,14642,56,14526,61,409,409,441,
K. CHARTER,CAMDEN,6215,Camden's Promise CS,13025,44,15573,65,15756,69,399,422,460,
K. CHARTER,CAMDEN,6232,Environment Community CS,9300,9,8678,3,14000,56,196,206,250,
K. CHARTER,CAMDEN,6240,Freedom Academy CS,11423,23,12110,30,14001,57,236,245,255,
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,12992,42,12083,29,12203,25,499,537,612,
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,11529,26,12641,31,11317,18,836,861,1170,
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,8565,6,8631,2,8896,4,148,188,226,
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,12644,37,11700,17,12955,39,287,327,380,
K. CHARTER,ESSEX,6020,Pride Academy Charter School,13360,49,14889,58,15917,71,239,239,264,
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,10011,12,11771,19,11903,24,213,264,360,
K. CHARTER,ESSEX,6029,Newark Educators Charter School,12898,41,14894,59,14725,62,249,280,300,
K. CHARTER,ESSEX,6037,Newark Legacy CS,12309,33,14049,52,14419,59,116,171,239,
K. CHARTER,ESSEX,6038,Visions Academy CS,13914,58,13048,38,15910,70,147,266,434,
K. CHARTER,ESSEX,6059,Newark Prep,,,,,12229,27,,,150,
K. CHARTER,ESSEX,6075,100 Legacy Academy CS,,,,,12456,31,,,300,
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,,,12323,29,,,80,
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,,,,11695,22,,,80,
K. CHARTER,ESSEX,6320,Discovery CS,14707,60,14992,60,15417,68,75,75,75,
K. CHARTER,ESSEX,6410,East Orange Community CS,13083,45,13787,46,13156,43,490,487,496,
K. CHARTER,ESSEX,6665,Gray CS,13712,56,14778,57,14517,60,270,268,316,
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,13564,51,14470,54,15179,65,454,459,468,
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,14766,62,13748,44,13239,44,546,652,700,
K. CHARTER,ESSEX,7280,Greater Newark CS,12452,35,13523,41,15299,67,168,166,175,
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,12115,32,12052,27,12478,32,451,454,497,
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,13576,52,13666,43,13383,47,1256,1677,2195,
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,14889,63,15139,61,16837,74,1279,1483,1788,
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,13347,48,13855,48,13542,49,525,550,575,
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,11016,20,12019,25,20136,76,366,468,464,
K. CHARTER,ESSEX,8065,University Heights CS,13607,53,11756,18,13546,50,223,287,336,
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,8475,5,9621,5,9652,5,160,198,240,
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,8034,3,10774,11,10840,15,149,175,215,
K. CHARTER,HUDSON,6082,Beloved Community Charter School,,,,,8002,1,,,360,
K. CHARTER,HUDSON,6235,Liberty Academy CS,11473,24,12073,28,12316,28,270,269,290,
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,13015,43,13752,45,13266,45,284,284,288,
K. CHARTER,HUDSON,6720,Hoboken CS,16192,66,15666,66,16600,73,274,270,269,
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,10254,15,10847,12,9859,6,588,573,594,
K. CHARTER,HUDSON,6915,Jersey City Golden Door,10810,18,10981,13,10936,17,488,491,493,
K. CHARTER,HUDSON,7115,Learning Community CS,8685,7,9837,8,10125,9,476,516,513,
K. CHARTER,HUDSON,7830,Soaring Heights CS,9098,8,10182,9,11321,19,217,222,231,
K. CHARTER,HUDSON,8060,University Academy CS,11920,29,12684,32,12761,35,419,416,430,
K. CHARTER,MERCER,6017,Foundation Academy CS,13154,47,12870,34,13460,48,201,310,382,
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,11164,21,13825,47,13980,55,275,297,289,
K. CHARTER,MERCER,6810,International CS of Trenton,16476,67,15480,64,21413,77,90,89,60,
K. CHARTER,MERCER,7500,Pace CS of Hamilton,11000,19,11527,16,11536,20,110,115,120,
K. CHARTER,MERCER,7540,Princeton CS,12410,34,13340,40,12778,37,344,344,348,
K. CHARTER,MERCER,8140,Village CS,12894,40,14154,53,13927,54,358,358,359,
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,10755,17,9653,6,10599,13,99,199,300,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,9503,10,11885,21,10828,14,98,148,192,
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,11844,28,11775,20,12557,33,298,348,350,
K. CHARTER,MONMOUTH,6010,Academy Charter High School,17482,68,15975,67,14764,63,183,187,217,
K. CHARTER,MONMOUTH,6740,Hope Academy CS,13435,50,13947,51,10503,11,191,200,132,
K. CHARTER,MONMOUTH,7720,The Red Bank CS,11945,30,13020,37,14013,58,175,175,179,
K. CHARTER,MORRIS,8050,Unity CS,11518,25,11887,22,13015,41,149,179,189,
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,11589,27,12951,36,12775,36,480,473,578,
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,6496,1,7609,1,8502,2,115,116,120,
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,12773,38,13906,50,12939,38,739,1009,1068,
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,13106,46,11116,15,13308,46,280,315,328,
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,,,,,10554,12,,,210,
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,10413,16,10554,10,11673,21,200,199,225,
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,12814,39,12848,33,9862,7,111,162,240,
K. CHARTER,UNION,6217,Central Jersey Arts CS,15209,65,12892,35,13730,52,354,373,372,
K. CHARTER,UNION,7600,Queen City Academy CS,11167,22,12029,26,12983,40,233,245,252,
K. CHARTER,UNION,8010,Union County TEAMS CS,12547,36,11995,24,13635,51,250,274,318,
K. CHARTER,WARREN,7727,Ridge and Valley CS,10068,13,11030,14,11807,23,113,122,122,
