GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,1200221,-432960,767261,-462951
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,2841723,-613701,2228022,-736697
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,1772737,824099,2596836,562157
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,1813260,-324605,1488655,457641
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,2492538,80710,2573248,214384
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,1438555,653259,2091814,302932
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,2320580,572801,2893381,943647
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,1734683,-131719,1602964,769298
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,819065,50594,869659,541714
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,2500376,-400562,2099814,1568164
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,680185,256423,936608,484735
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,2644188,426000,3070188,231378
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,5493485,2311189,8167373,1708341
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,2202508,-650158,1552350,1192656
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,1320476,621868,1942344,261371
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,1149341,-23226,1126115,-587219
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,1336008,213328,1549336,975178
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,2565112,1037796,3602908,1037013
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,2691414,120512,2811926,1190096
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,779865,237193,1017058,484167
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,2350390,-103401,2246989,133252
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,773125,-202390,570735,420727
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,2020360,-153861,1866499,1489519
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,1509156,335333,1844489,698963
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,2124017,1140985,3265002,1093217
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,2441135,-44153,2396982,173779
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,1445851,-26463,1419388,202636
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,946141,360020,1306161,846580
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,963965,77890,1041855,653545
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,1730605,680747,2411352,1833804
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,3021887,1293557,4315444,1312115
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,3025766,147274,3173040,2328082
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,8727,-692279,-683552,-1530938
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,10955125,482317,11437442,-755873
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,4226471,1390348,5616819,1947594
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,573977,132618,706595,164054
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,2272328,1312700,3585028,1720809
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,6067513,1081335,7148848,-461972
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,804758,23936,828694,142110
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,6236464,2346085,8582549,3391568
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,2277249,1292430,3569679,950939
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,4576617,711913,5288530,2657229
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,2480475,-65484,2414991,290630
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,2167903,603778,2771681,876092
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,4710171,1958452,6668623,3724922
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,1673267,561764,2235031,735356
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,3279490,1110424,4389914,1522195
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,5885787,-996722,4889065,1343141
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,1917313,1400369,3317682,1122911
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,3889816,1560218,5450034,1724690
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,9242874,402770,9645644,2791076
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,885940,1692850,2578790,1834300
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,1128039,530514,1658553,1216463
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,3286365,881349,4167714,877238
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,1869265,-220119,1649146,1261587
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,2958611,1283078,4241689,1768765
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,5298313,1524733,6823046,2879460
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,3238391,66473,3304865,-13494
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,2394409,1221942,3616351,1156795
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,1267154,-68110,1199044,2611
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,1842698,568364,2411062,1070870
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,2876776,999659,3876435,1231071
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,2027396,319402,2346798,4162509
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,4397540,-1587199,2810341,257493
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,1809984,-687589,1122395,315540
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,1996799,1360163,3356962,900368
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,1708245,645609,2353854,1099925
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,1985233,926437,2911670,1427791
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,2053919,367935,2421854,495069
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,3515864,4205209,7721073,6397839
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,4541326,-97931,4443394,1264821
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,4464192,258946,4723138,170159
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,1805731,1419130,3224861,1177110
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,5970914,2094500,8065414,1506610
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,3289067,1020476,4309543,-902585
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,599070,302996,902066,1200207
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,923295,499693,1422988,1962283
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,5479151,218523,5697674,785020
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,2192564,2562668,4755232,1540771
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,810265,17719,827984,611208
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,4582496,565572,5148068,1535793
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,1017011,29957,1046968,719827
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,4136467,-486484,3649983,-241549
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,2309902,-818588,1491314,539841
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,4217039,589253,4806292,2464943
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,4698022,-880406,3817616,295516
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,6782153,-237234,6544919,394623
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,1285311,1600726,2886037,-127121
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,2373398,1245350,3618748,2258038
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,1529688,-376985,1152703,536374
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,3616869,-927324,2689545,984756
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,2276881,197455,2474336,577913
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,6982112,1387734,8369846,773381
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,2024840,224865,2249705,328529
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,3259698,798322,4058020,143964
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,3801084,1558682,5359766,280169
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,23068867,2976702,26045569,10166707
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,9766639,2203525,11970164,3301783
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,6326754,1301669,7628423,1044434
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,12174608,-1339312,10835296,-4672707
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,6858043,4279680,11137723,2806920
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,4052867,3602482,7655349,2646007
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,1974905,2042298,4017203,3104913
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,2784065,25187,2809252,6962227
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,7178183,-849264,6328919,1803222
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,6631210,1114461,7745671,2724040
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,6681833,628515,7310348,-259476
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,6478988,2354250,8833238,1864890
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,3603786,2128048,5731834,1671618
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,6644105,-443591,6200514,1203166
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,5395508,-56306,5339202,325376
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,14881757,1332804,16227753,3684438
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,3253311,2208141,5461452,2339713
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,30474841,15326489,45801330,23017224
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,13391219,3352999,16744218,1719708
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,16451442,1345172,17796614,-467382
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,4810918,4847165,9648653,3250731
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,4756190,4425142,9181332,13376678
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,6072179,-693926,5378254,3571319
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,19373605,1246192,20619797,6286590
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,1671860,277690,1949550,1255454
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,4440739,568333,4249962,-701421
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,24333294,2693025,27026319,14498970
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,8807282,-922456,8113638,3934394
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,3677925,1095861,4773786,1609032
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,11684690,-1080376,10604314,1382627
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,6973063,4093546,11066610,2842825
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,40374201,9937873,50312074,19904808
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,2287698,10199,2297897,1155328
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,1060479,1543169,2603648,496385
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,10188963,-3124712,7064251,2420619
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,5864672,-250313,5614359,1773776
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,5591013,-454992,5136021,722964
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,6777046,2647214,9424260,3865623
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,10912338,4275807,15188145,4380202
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,9284245,-623025,8661220,3984165
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,31028938,8969214,39703719,32298528
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,9364661,-366759,8997902,2109115
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,8862076,2282145,11144221,3782333
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,47874245,7885426,54117511,36518639
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,3647022,-1339951,2307071,4420547
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,4373612,3200052,7573664,4161367
G. K-12 / 3501 +,MERCER,1430,EWING TWP,4187490,2136728,6324218,2186902
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,18814438,4818587,23633025,1461938
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,6354779,-1019736,5335043,1530337
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,10430938,473713,10904651,-158129
G. K-12 / 3501 +,MERCER,4255,PRINCETON,7739708,-579660,7160048,623624
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,3484099,5678339,9162438,28655710
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,20655876,4443442,25099318,8171513
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,3245114,-931795,2313319,2774501
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,11175342,1333884,12509226,6555691
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,3331611,6743270,10074881,5002262
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,12099072,15361,12114433,-371740
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,16342973,955474,17328670,17263060
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,5691044,-903411,4787633,3496499
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,10752721,2203691,12996153,3137579
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,22784054,3300795,26084849,50962170
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,5326611,-43706,4620331,964733
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,6816373,157167,6973540,360361
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,13636092,2747072,16383164,3990993
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,3650667,352077,4300039,1802500
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,9272314,6589281,15861595,3594851
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,6481568,-752661,5728907,492777
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,4619299,2751327,7370626,4474160
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,9525993,3915568,13441561,5468175
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,7301639,2553462,9855101,298893
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,4772928,1754765,6527693,2695968
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,3684295,1298629,4982924,1883834
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,5454386,-47279,5407107,391154
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,5039569,583916,5623485,3431036
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,16866936,321734,17188670,5750815
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,7045786,1770088,8815874,1528595
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,11085940,330633,11416573,-888845
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,1487533,3011382,4498915,704231
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,4575950,-233552,4342398,2138256
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,7540978,3359335,10900313,78402
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,10433696,2347463,12781159,4995240
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,2967918,2104303,5072221,204205
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,4057461,1239774,5297236,1470476
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,11992838,-2038708,9954130,3910704
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,3867178,3802450,7669628,6710660
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,22783467,4718260,27501727,42349719
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,34226357,5476054,38123680,30218299
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,6482083,202332,6684415,2271924
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,3801893,424151,4226044,2537011
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,7694138,2213511,9907649,2158822
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,10244919,2624701,12869620,6783461
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,5433985,-488592,4945393,2637808
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,6525457,950757,7476214,3155603
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,4897765,641888,5539653,2443833
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,3351995,4155150,7507145,-725899
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,3289024,934154,4223178,3129964
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,1760810,1517858,3278668,794741
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,9311904,-1658310,7653594,18920709
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,13524318,5094721,18619039,6148865
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,5271703,924243,6195946,15196736
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,2882487,2511935,5394422,1351203
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,4440703,3844616,8285319,4138325
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,3934509,896919,4831428,934790
G. K-12 / 3501 +,UNION,5290,UNION TWP,30826965,-14413894,16413071,7515220
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,5088666,2417523,7506189,1580068
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,1225186,275625,1500811,2762428
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,11763279,-1908381,9854898,-643966
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,2016259,1309167,3325426,1021436
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,2385170,514880,2900050,825879
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,3438625,1433567,4872192,727814
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,3538525,-414579,3123946,846577
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,5070880,440691,5511571,1211291
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,5626228,4070100,9696328,2554317
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,1125351,747514,1872865,281664
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,9653012,3750018,13403030,162903
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,7603627,-130764,7472863,1891733
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,8774195,714631,9488826,4212576
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,5543785,2391429,7935214,4481557
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,4237277,1958029,6195306,2779852
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,831243,332464,1163707,-765009
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,986977,193483,1180460,1473850
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,2127829,-5332,2122497,628836
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,2000630,601175,2601805,1743507
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,3483206,726881,4210087,1777654
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,1540154,426440,1966594,1056029
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,3411423,77029,3488452,765699
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,1905626,801706,2707332,1892395
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,1227163,414960,1642123,305435
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,10895202,3466860,14362062,4708791
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,9194298,2397950,11592248,5433357
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,743007,-54149,688858,279064
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,16652223,3327461,19979684,7998953
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,1869089,198522,2051447,483208
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,4437688,-266907,4170781,-261096
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,3489245,-85024,3404221,-368511
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,2657578,613804,3271382,358738
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,614270,492688,1106958,913960
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,6496904,327810,6824714,133264
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,1538828,902351,2441179,2435558
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,6329846,-111900,6217946,531669
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,1515653,-508903,1006750,567419
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,2157774,-446849,1710925,1067576
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,9149966,-843582,8305606,341170
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,4426279,1215426,5641705,2464003
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,2593899,3739,2597638,120326
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,900841,238917,1139758,363636
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,4222700,-365107,3857593,362276
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,2251508,1317250,3568758,1185104
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,1842833,27114,1869947,739075
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,756331,357410,1113741,138946
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,1594528,-138003,1456525,-457699
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,1480002,-223540,1256462,-430257
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,5944011,2477890,8421901,2815099
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,4304070,426397,4730467,-756258
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,2577874,2876362,5454236,1300030
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,5531433,-94367,5437066,-1553606
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,2760248,-1124126,1636122,-197444
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,3851988,849249,4689378,1197161
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,6619073,2051580,8670653,1347918
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,496876,-39909,456967,-46526
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,571784,-66229,505555,-148143
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,2030383,877479,2907862,1301238
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,6268604,506939,6775543,957873
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,2416247,833173,3249420,70141
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,9297939,-103853,9119086,1039329
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,2791937,-155197,2636740,284957
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,2002423,762231,2764654,544929
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,2319275,1719370,4038645,1152166
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,1911408,-361062,1509301,751037
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,-1066951,889819,-177132,1840382
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,1587570,352065,1939635,470121
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,3719212,-124432,3594780,-649722
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,4151749,-824848,3326901,768226
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,6062942,1064469,7127411,2410558
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,1667583,44202,1711785,391679
