CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
MORRIS,5520,WASHINGTON TWP,43662813,2679.3,16296,58,45693228,2564.3,17819,72,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,5660,WEST MORRIS REGIONAL,50295480,2772.5,18141,13,50983866,2771.5,18396,14,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,5770,WHARTON BORO,12709088,855.4,14858,27,13441052,839.8,16005,39,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,8050,UNITY CHARTER SCHOOL,1958685,149.5,13105,15,2463766,179.5,13727,16,O. CHARTER,OCHARTER
OCEAN,185,BARNEGAT TWP,54511166,3307.1,16483,37,57993139,3230.4,17952,49,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,210,BAY HEAD BORO,3260258,159,20507,54,3484670,176.7,19719,44,"I. K-12|K-8,0-400",IK-12K-80-400
OCEAN,230,BEACH HAVEN BORO,1481217,70.7,20947,54,1482655,63.5,23353,56,A. K-6|K-6,AK-6K-6
OCEAN,320,BERKELEY TWP,33947193,2051.4,16548,32,33998499,2032.6,16727,28,A. K-6|K-6,AK-6K-6
OCEAN,530,BRICK TWP,150225110,10218.5,14701,12,157293961,9928.1,15843,26,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,770,CENTRAL REGIONAL,35695884,1954.5,18263,17,35622625,1981.6,17976,10,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,1150,EAGLESWOOD TWP,2678807,136.3,19650,52,2502829,145.3,17230,35,A. K-6|K-6,AK-6K-6
OCEAN,2350,ISLAND HEIGHTS BORO,2115172,122.3,17300,39,2076602,111,18703,45,A. K-6|K-6,AK-6K-6
OCEAN,2360,JACKSON TWP,138854690,9599.4,14465,10,144876038,9490.2,15266,14,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2480,LACEY TWP,71281322,4712.3,15127,20,76275903,4642.7,16429,35,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2500,LAKEHURST BORO,8872837,601,14765,9,9177406,581.6,15781,13,"J. K-12|K-8,401-750",JK-12K-8401-750
OCEAN,2520,LAKEWOOD TWP,126439969,5413.7,23356,104,128833987,5475.8,23528,102,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2550,LAVALLETTE BORO,4312690,233.2,18490,40,4243412,225.6,18808,39,"I. K-12|K-8,0-400",IK-12K-80-400
OCEAN,2690,LITTLE EGG HARBOR TWP,29645017,1896.3,15633,24,29425296,1809.4,16262,25,A. K-6|K-6,AK-6K-6
OCEAN,2760,LONG BEACH ISLAND,6093088,240.1,25376,58,6247162,245.9,25404,59,A. K-6|K-6,AK-6K-6
OCEAN,2940,MANCHESTER TWP,53684668,3233.5,16603,39,55664862,3110.2,17898,48,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,3790,OCEAN COUNTY VOCATIONAL,23524919,1524.8,15428,4,24699006,1661.8,14863,3,Q. COUNTY VOC,QCOUNTYVOC
OCEAN,3800,OCEAN GATE BORO,2915344,162.4,17947,44,2929965,154.8,18931,46,A. K-6|K-6,AK-6K-6
OCEAN,3820,OCEAN TWP,17807300,986.5,18051,45,17839119,967.2,18445,43,H. K-12|K-6,HK-12K-6
OCEAN,4105,PINELANDS REGIONAL,34223326,1788.1,19140,25,34595689,1726.7,20036,25,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,4190,PLUMSTED TWP,26910171,1697.9,15849,17,28111364,1627.2,17276,23,"L. K-12|K-12,0-1800",LK-12K-120-1800
OCEAN,4210,POINT PLEASANT BORO,39847875,3020.8,13191,2,40946509,2981,13736,2,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,4220,POINT PLEASANT BEACH,15254822,902.2,16908,24,15675630,885.7,17698,27,"L. K-12|K-12,0-1800",LK-12K-120-1800
OCEAN,4710,SEASIDE HEIGHTS BORO,4202951,222.5,18893,48,4355156,226.3,19243,47,A. K-6|K-6,AK-6K-6
OCEAN,4950,SOUTHERN REGIONAL,56314354,3009.1,18715,21,57203873,2989.5,19135,19,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,5020,STAFFORD TWP,38534949,2387.5,16141,26,39167057,2320.2,16881,29,A. K-6|K-6,AK-6K-6
OCEAN,5190,TOMS RIVER REGIONAL,229235065,17087.8,13415,2,236139640,16898.9,13974,2,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,5220,TUCKERTON BORO,4426928,319.8,13843,10,5318266,347.8,15291,17,A. K-6|K-6,AK-6K-6
PASSAIC,420,BLOOMINGDALE BORO,16923867,942.8,17951,48,17493055,915.9,19099,48,"J. K-12|K-8,401-750",JK-12K-8401-750
PASSAIC,900,CLIFTON CITY,156978249,11087.8,14158,6,160388407,11040.4,14527,5,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,1920,HALEDON BORO,15551209,1050.7,14801,25,14251501,1045.8,13628,7,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,2100,HAWTHORNE BORO,38516292,2511.7,15334,16,40225286,2456.6,16375,22,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
PASSAIC,2510,LAKELAND REGIONAL,22850249,1198.8,19061,23,22290970,1130.4,19720,23,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,2700,LITTLE FALLS TWP,14042063,944.4,14868,28,14644351,924.4,15842,33,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,3640,NORTH HALEDON BORO,11322984,714.6,15845,25,11411595,707.2,16137,20,"D. K-8|K-8,401-750",DK-8K-8401-750
PASSAIC,3970,PASSAIC CITY,268548414,14313.3,18762,84,285694758,14022.6,20374,88,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,3980,PASSAIC CO MANCHESTER REG,17357925,822.4,21108,36,18094531,893,20263,30,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,3990,PASSAIC VALLEY REGIONAL,23714725,1286.4,18434,19,25088965,1371,18300,13,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,75588330,3250.3,23256,16,77992355,3237.5,24091,16,Q. COUNTY VOC,QCOUNTYVOC
PASSAIC,4010,PATERSON CITY,538112270,28259.6,19042,86,552715373,28174.4,19618,79,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,4230,POMPTON LAKES BORO,31143658,1677.5,18566,37,31982711,1700.6,18806,35,"L. K-12|K-12,0-1800",LK-12K-120-1800
PASSAIC,4270,PROSPECT PARK BORO,11897488,880.5,13512,9,12668482,908.6,13943,9,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,4400,RINGWOOD BORO,21858993,1295.5,16872,66,22514813,1276.8,17634,68,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5200,TOTOWA BORO,15141388,1030.1,14698,21,15835944,997.2,15880,35,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5440,WANAQUE BORO,16920774,948.5,17840,77,17901083,956.1,18723,79,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5570,WAYNE TWP,146439018,8758.1,16720,52,151024671,8631.9,17496,50,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,5650,WEST MILFORD TWP,71276707,4025.8,17705,68,73008730,3882.3,18806,75,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,5690,WOODLAND PARK,15820124,1208.5,13091,6,16939033,1142.1,14832,17,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,6021,COMMUNITY CHARTER SCHOOL OF PATERSON,6926181,480,14430,26,7824757,473.3,16532,44,O. CHARTER,OCHARTER
PASSAIC,6230,CLASSICAL ACADEMY CHARTER SCHOOL OF CLIF,892981,114.5,7799,1,922069,116.4,7924,1,O. CHARTER,OCHARTER
PASSAIC,7503,PATERSON CHARTER SCHOOL FOR SCIENCE AND,11460026,739,15507,39,16691597,1009,16543,45,O. CHARTER,OCHARTER
SALEM,60,ALLOWAY TWP,8029336,618.5,12982,2,8398984,598.5,14033,4,"J. K-12|K-8,401-750",JK-12K-8401-750
SALEM,1350,ELSINBORO TWP,2102019,125.3,16775,26,2132502,121.6,17543,29,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,2800,LOWER ALLOWAYS CREEK,4586586,237,19350,43,4818184,226.5,21275,54,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,2950,MANNINGTON TWP,3503595,208.2,16826,28,3597411,188.3,19104,40,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,3860,OLDMANS TWP,4451597,256.8,17335,31,4771785,275.9,17296,25,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,4070,PENNS GRV-CARNEY'S PT REG,39650007,2429.4,16321,34,40799379,2314.7,17626,43,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SALEM,4075,PENNSVILLE,30089971,1909.5,15758,24,30494050,1807.8,16868,31,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SALEM,4150,PITTSGROVE TWP,27678939,1861.2,14872,3,28690847,1773.3,16179,15,"L. K-12|K-12,0-1800",LK-12K-120-1800
SALEM,4280,QUINTON TWP,6084833,425.3,14308,6,7003433,438.1,15985,10,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,4630,SALEM CITY,27713553,1281.3,21630,44,27881781,1302,21415,42,"L. K-12|K-12,0-1800",LK-12K-120-1800
SALEM,4635,SALEM CO SPECIAL SERVICE,5461105,160.9,33942,1,6070683,161.2,37652,1,P. CSSD,PCSSD
SALEM,4640,SALEM COUNTY VOCATIONAL,10088653,719.8,14017,3,9223522,711,12972,2,Q. COUNTY VOC,QCOUNTYVOC
SALEM,5320,UPPER PITTSGROVE TWP,7741904,553.4,13989,4,8234035,534.1,15418,5,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,5910,WOODSTOWN-PILESGROVE REG,21622441,1701.5,12708,1,23025741,1712.4,13447,1,"L. K-12|K-12,0-1800",LK-12K-120-1800
SOMERSET,240,BEDMINSTER TWP,16390736,812,20186,62,16711856,823.4,20296,58,"J. K-12|K-8,401-750",JK-12K-8401-750
SOMERSET,350,BERNARDS TWP,89028413,5694.6,15634,31,94998356,5716.5,16618,39,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,490,BOUND BROOK BORO,23376413,1519.4,15385,11,24924376,1553.5,16044,12,"L. K-12|K-12,0-1800",LK-12K-120-1800
SOMERSET,510,BRANCHBURG TWP,44642549,2645.3,16876,67,43902227,2522.1,17407,60,"K. K-12|K-8,751+",KK-12K-8751plus
SOMERSET,555,BRIDGEWATER-RARITAN REG,144831164,8960.8,16163,39,145947726,8803.5,16578,38,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,1610,FRANKLIN TWP,147233107,8051,18288,81,147429595,7988.7,18455,67,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,1810,GREEN BROOK TWP,23871919,1396.5,17094,72,23565761,1371.4,17184,58,"K. K-12|K-8,751+",KK-12K-8751plus
SOMERSET,2170,HILLSBOROUGH TWP,115214784,7462.3,15440,29,122335490,7412.3,16504,37,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,3000,MANVILLE BORO,20289599,1322.8,15339,10,21287115,1320,16127,14,"L. K-12|K-12,0-1800",LK-12K-120-1800
SOMERSET,3320,MONTGOMERY TWP,81516550,5153.4,15818,35,83741593,5092.5,16444,36,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,3670,NORTH PLAINFIELD BORO,57527088,3386.1,16989,43,59421016,3426,17344,38,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SOMERSET,4810,SOMERSET CO VOCATIONAL,15490875,512.9,30204,19,15629264,499.7,31277,19,Q. COUNTY VOC,QCOUNTYVOC
SOMERSET,4815,SOMERSET HILLS REGIONAL,40162816,2088.9,19227,62,40569339,2050,19790,61,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SOMERSET,4820,SOMERVILLE BORO,41962495,2442.9,17177,45,42861247,2458,17437,39,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SOMERSET,4850,SOUTH BOUND BROOK,9012657,587.5,15341,14,9572265,587.4,16296,24,"J. K-12|K-8,401-750",JK-12K-8401-750
SOMERSET,5470,WARREN TWP,39667771,2204.2,17997,79,40780789,2112.2,19307,82,"E. K-8|K-8,751+",EK-8K-8751plus
SOMERSET,5540,WATCHUNG BORO,12721539,721,17643,46,13129817,686.3,19132,51,"D. K-8|K-8,401-750",DK-8K-8401-750
SOMERSET,5550,WATCHUNG HILLS REGIONAL,39736858,2084.7,19061,23,41989875,2088.8,20103,29,"G. G9-12|7-12,9-12",GG9-127-129-12
SOMERSET,6018,CENTRAL JERSEY PREP CHARTER SCHOOL,4159387,280.2,14846,32,4141863,315.3,13135,11,O. CHARTER,OCHARTER
SUSSEX,90,ANDOVER REG,15896936,916.6,17344,42,16315755,885.9,18418,45,"J. K-12|K-8,401-750",JK-12K-8401-750
SUSSEX,640,BYRAM TWP,15033444,1037.4,14491,18,15701588,1040.6,15090,23,"E. K-8|K-8,751+",EK-8K-8751plus
SUSSEX,1560,FRANKFORD TWP,11062137,596.6,18542,53,11910041,583.7,20405,59,"D. K-8|K-8,401-750",DK-8K-8401-750
SUSSEX,1570,FRANKLIN BORO,8545077,512.1,16685,35,8475114,502.6,16863,29,"D. K-8|K-8,401-750",DK-8K-8401-750
SUSSEX,1630,FREDON TWP,5448440,335.2,16253,27,5539677,326.1,16988,32,A. K-6|K-6,AK-6K-6
SUSSEX,1800,GREEN TWP,11080464,669.8,16542,31,11142299,654.5,17024,31,"J. K-12|K-8,401-750",JK-12K-8401-750
SUSSEX,1930,HAMBURG BORO,5730849,284.9,20116,50,5805433,277.7,20908,52,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,1980,HAMPTON TWP,6722571,392.4,17130,36,7077568,397.1,17825,40,A. K-6|K-6,AK-6K-6
SUSSEX,2030,HARDYSTON TWP,12382627,746,16599,63,12677960,751,16881,55,"E. K-8|K-8,751+",EK-8K-8751plus
SUSSEX,2165,HIGH POINT REGIONAL,24775884,1157.7,21401,37,24989574,1112.1,22470,38,"G. G9-12|7-12,9-12",GG9-127-129-12
SUSSEX,2240,HOPATCONG,36240351,2139.8,16937,42,39740452,2035.3,19525,59,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SUSSEX,2465,KITTATINNY REGIONAL,21338772,1113.9,19158,26,21364548,1111.4,19224,20,"F. G7-12|7-12,9-12",FG7-127-129-12
SUSSEX,2490,LAFAYETTE TWP,4975832,260.1,19131,42,5005668,255.4,19598,43,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,2615,LENAPE VALLEY REGIONAL,13909794,845.7,16448,8,15081858,824.4,18295,12,"G. G9-12|7-12,9-12",GG9-127-129-12
SUSSEX,3300,MONTAGUE TWP,7834722,432.1,18133,36,8266544,402.2,20553,48,"I. K-12|K-8,0-400",IK-12K-80-400
SUSSEX,3590,NEWTON TOWN,25851845,1507.9,17145,28,27089839,1521.8,17802,28,"L. K-12|K-12,0-1800",LK-12K-120-1800
SUSSEX,3840,OGDENSBURG BORO,4738169,290.5,16313,20,4718507,304.2,15510,6,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,4650,SANDYSTON-WALPACK TWP,2705009,157.2,17207,37,2896217,146.3,19793,51,A. K-6|K-6,AK-6K-6
SUSSEX,4960,SPARTA TWP,61693522,3897.8,15828,36,68139206,3453,19733,83,"N. K-12|K-12,3500+",NK-12K-123500plus
SUSSEX,5030,STANHOPE BORO,5715630,387,14769,10,5945745,360.3,16502,18,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,5040,STILLWATER TWP,6279142,377.8,16618,33,6490916,365,17785,39,A. K-6|K-6,AK-6K-6
SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,23951828,1481.8,16164,53,24444236,1388.5,17605,65,"E. K-8|K-8,751+",EK-8K-8751plus
SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,13869982,591.6,23447,17,15153593,651.6,23255,14,Q. COUNTY VOC,QCOUNTYVOC
SUSSEX,5360,VERNON TWP,75695426,4046.4,18707,82,76743628,3769.9,20357,87,"N. K-12|K-12,3500+",NK-12K-123500plus
SUSSEX,5435,WALLKILL VALLEY REGIONAL,15303215,796.5,19214,28,16169156,731,22120,37,"G. G9-12|7-12,9-12",GG9-127-129-12
SUSSEX,7850,SUSSEX COUNTY CHARTER SCHOOL FOR TECHNOL,3055612,200.3,15253,34,2820379,199.4,14142,21,O. CHARTER,OCHARTER
UNION,310,BERKELEY HEIGHTS TWP,46285701,2825.4,16382,36,45667754,2810.1,16251,19,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,850,CLARK TWP,35649852,2354.2,15143,13,36369232,2343.1,15522,12,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,980,CRANFORD TWP,55732466,3949,14113,5,59317875,3936.5,15069,11,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,1320,ELIZABETH CITY,460452795,24019.1,19170,88,531435146,24640.3,21568,94,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,1710,GARWOOD BORO,8471248,534.8,15840,17,8464169,537,15763,8,"I. K-12|K-8,0-400",IK-12K-80-400
UNION,2190,HILLSIDE TWP,54716252,3154.5,17345,50,54201784,3174.7,17073,34,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,2420,KENILWORTH BORO,22772250,1359.4,16752,22,23585331,1385.7,17020,20,"L. K-12|K-12,0-1800",LK-12K-120-1800
UNION,2660,LINDEN CITY,107940819,6121.3,17634,66,110605984,6055.1,18267,63,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,3470,MOUNTAINSIDE BORO,15475049,1074.5,14403,17,15813662,1096.2,14426,12,"K. K-12|K-8,751+",KK-12K-8751plus
UNION,3560,NEW PROVIDENCE BORO,36112116,2241.4,16112,30,36948523,2267,16299,20,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,4160,PLAINFIELD CITY,151325551,7915.6,19117,87,161782340,8091.3,19995,85,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,4290,RAHWAY CITY,63392093,3914.7,16194,42,66237813,3868,17125,44,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,4540,ROSELLE BORO,53199312,2856.9,18621,59,55661986,2781.9,20009,62,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,4550,ROSELLE PARK BORO,32073684,1993.9,16086,27,33387590,1989.4,16783,29,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,4670,SCOTCH PLAINS-FANWOOD REG,84037521,5617.6,14960,16,84526005,5575,15162,12,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5000,SPRINGFIELD TWP,35586296,2217.5,16048,26,39111623,2207.2,17720,46,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,5090,SUMMIT CITY,71089616,3990.8,17813,72,74466261,4099.4,18165,62,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5260,UNION COUNTY VOCATIONAL,25043369,1586.4,15786,5,26770239,1541.5,17367,5,Q. COUNTY VOC,QCOUNTYVOC
UNION,5290,UNION TWP,136298467,7667.2,17777,70,120172390,7629.2,15752,25,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5730,WESTFIELD TOWN,94666594,6319,14981,17,99086119,6364.9,15568,20,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5810,WINFIELD TWP,3257036,164.9,19746,47,3500621,181,19337,41,"I. K-12|K-8,0-400",IK-12K-80-400
UNION,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHO,1582475,110.6,14311,24,2531401,162,15625,34,O. CHARTER,OCHARTER
UNION,6217,CENTRAL JERSEY ARTS CHARTER SCHOOL,5991797,354.2,16916,54,5574999,372.9,14950,24,O. CHARTER,OCHARTER
UNION,7600,QUEEN CITY ACADEMY CHARTER SCHOOL,3194989,232.6,13738,18,3519816,244.8,14379,22,O. CHARTER,OCHARTER
UNION,8010,UNION COUNTY TEAMS CHARTER SCHOOL,3579481,249.5,14344,25,3786998,273.8,13830,20,O. CHARTER,OCHARTER
WARREN,30,ALLAMUCHY TWP,8841263,523.2,16898,37,9562459,551,17356,35,"J. K-12|K-8,401-750",JK-12K-8401-750
WARREN,70,ALPHA BORO,4972578,368.2,13505,1,5229843,377.4,13858,3,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,280,BELVIDERE TOWN,13052866,869,15021,7,12563378,811.3,15485,9,"L. K-12|K-12,0-1800",LK-12K-120-1800
WARREN,400,BLAIRSTOWN TWP,8438320,639.1,13203,4,9151434,600.8,15232,16,A. K-6|K-6,AK-6K-6
WARREN,1620,FRANKLIN TWP,5453782,298.3,18283,46,5587278,288.2,19390,48,A. K-6|K-6,AK-6K-6
WARREN,1670,FRELINGHUYSEN TWP,2826313,179.5,15750,25,2889517,168.1,17188,34,A. K-6|K-6,AK-6K-6
WARREN,1785,GREAT MEADOWS REGIONAL,20387929,1338.2,15236,33,20350883,1278.7,15915,37,"K. K-12|K-8,751+",KK-12K-8751plus
WARREN,1840,GREENWICH TWP,15277495,1257.8,12146,2,15755209,1233.7,12770,3,"K. K-12|K-8,751+",KK-12K-8751plus
WARREN,1870,HACKETTSTOWN,28803187,1853.8,15537,20,30700532,1804.7,17012,33,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
WARREN,2040,HARMONY TWP,6939721,420.6,16501,23,6964457,399.6,17430,26,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,2250,HOPE TWP,4659731,281.6,16545,24,4841116,271.5,17829,32,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,2470,KNOWLTON TWP,4675367,275.7,16956,34,4993285,270.8,18440,42,A. K-6|K-6,AK-6K-6
WARREN,2790,LOPATCONG TWP,16774144,1296.5,12938,5,16918810,1270.9,13312,4,"K. K-12|K-8,751+",KK-12K-8751plus
WARREN,2970,MANSFIELD TWP,9345397,700.8,13335,7,9561082,718.8,13302,3,A. K-6|K-6,AK-6K-6
WARREN,3675,NORTH WARREN REGIONAL,17216418,1068.6,16111,6,17526191,1023.2,17129,7,"F. G7-12|7-12,9-12",FG7-127-129-12
WARREN,3890,OXFORD TWP,6996871,386.2,18118,35,6828417,389.7,17523,28,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,4100,PHILLIPSBURG TOWN,67253006,3757,17901,75,72077742,3714.4,19405,78,"N. K-12|K-12,3500+",NK-12K-123500plus
WARREN,4200,POHATCONG TWP,7657136,497.4,15394,12,8148780,495.3,16451,17,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,5450,WARREN CO SPECIAL SERVICE,1728574,33.7,51259,4,1663501,31.1,53491,5,P. CSSD,PCSSD
WARREN,5460,WARREN COUNTY VOCATIONAL,9720921,519.7,18704,9,10149147,443.1,22907,12,Q. COUNTY VOC,QCOUNTYVOC
WARREN,5465,WARREN HILLS REGIONAL,34632604,1947.7,17781,11,35261163,1908.4,18477,16,"F. G7-12|7-12,9-12",FG7-127-129-12
WARREN,5480,WASHINGTON BORO,7338072,539.3,13608,9,7916952,561.3,14106,8,A. K-6|K-6,AK-6K-6
WARREN,5530,WASHINGTON TWP,8671817,613.1,14145,14,9047200,597.2,15150,14,A. K-6|K-6,AK-6K-6
WARREN,5780,WHITE TWP,8980620,573.4,15662,15,9102863,520.9,17475,27,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,7727,RIDGE AND VALLEY CHARTER SCHOOL,1383011,112.9,12249,12,2089870,122,17129,49,O. CHARTER,OCHARTER
