GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,78.1,68,87500,87,134.6,3,87500,91
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,95.6,31,71253,32,83,39,69745,30
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,111.6,9,68658,23,106.7,10,65607,15
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,80.7,62,74934,46,80.8,45,73838,48
G. K-12 / 3501 +,UNION,5290,UNION TWP,85.2,46,66293,17,81.5,43,69083,27
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,92.6,34,71811,36,85.5,34,73981,51
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,65.7,95,66270,16,66,87,68561,24
H. 7-12 / 9-12,,,7-12 Average,85.9,,68773,,84.5,,70434,
H. 7-12 / 9-12,,,9-12 Average,89.6,,77509,,87,,77695,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,110.3,8,72316,19,102.7,10,72786,17
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,81.7,26,86256,41,82.2,25,87874,42
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,129.9,2,105864,47,123.6,3,101353,47
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,96.2,16,80997,33,112.4,6,81342,32
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,52.8,45,93570,45,52.1,46,91280,44
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,80.2,29,79988,30,70,39,78243,27
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,97,15,61922,9,94.7,13,63882,10
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,89.8,19,80133,31,87.9,18,83623,37
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,84.8,23,74170,21,80.3,27,75456,20
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,100.1,13,69775,16,89.1,17,70911,15
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,122.4,4,75811,25,109,7,80052,31
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,107.6,10,75852,26,98,11,58998,4
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,115.4,6,66094,10,104,9,67601,11
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,84.1,24,61500,8,75.7,33,59100,5
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,71.7,37,67450,12,75.2,34,68196,13
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,107.5,11,68958,14,124.9,2,75642,21
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,80.6,28,80466,32,85.2,19,87591,41
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,119.7,5,58500,6,97.2,12,54900,1
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,53.9,44,57592,3,61.3,43,59366,6
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,108.9,9,55672,2,117.2,4,56531,2
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,81.4,27,68750,13,90,16,75967,22
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,71.5,38,76040,27,77.5,30,79145,29
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,78.9,31,60453,7,74.6,36,60453,8
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,71.4,39,69265,15,70.6,38,68470,14
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,41.8,47,66629,11,55.1,45,68055,12
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,128.6,3,79185,29,127.3,1,82695,35
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,50,46,57740,4,47.9,47,61355,9
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,62.4,43,89660,43,68.3,40,85325,38
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,74.4,33,83855,38,62.5,42,79750,30
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,79.4,30,86805,42,74.9,35,78288,28
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,86.8,22,84175,39,81,26,92975,45
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,73.7,34,83339,37,82.4,24,77744,26
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,65.1,41,81315,34,66.1,41,77670,25
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,88.5,20,96860,46,84.1,23,98145,46
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,103.2,12,73300,20,92.7,15,72300,16
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,64.8,42,57855,5,61.1,44,59641,7
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,90.7,18,70010,17,93.2,14,74920,19
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,73.2,35,75330,24,73.1,37,76803,24
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,140.8,1,74924,23,106.1,8,76049,23
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,113.9,7,83089,36,115.1,5,85962,39
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,83.7,25,74238,22,84.3,22,81987,34
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,73.1,36,81426,35,80.2,28,81426,33
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,91.2,17,86120,40,84.8,20,86295,40
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,71.1,40,70100,18,77.6,29,73775,18
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,88.4,21,91850,44,76.8,31,91175,43
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,76.8,32,55345,1,76.5,32,57925,3
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,99.7,14,78273,28,84.6,21,83161,36
I. CSSD,,,CSSD Average,8.8,,74226,,7.4,,69043,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,12.8,2,80571,7,13,2,83689,8
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,5.4,8,79790,6,4.2,7,80393,6
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,15.5,1,74155,5,8.8,5,68332,4
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,11.7,3,74001,4,9.5,4,76101,5
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,9.7,4,53700,2,12,3,50000,2
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,7.7,5,82855,8,8,6,82230,7
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,6.7,6,55349,3,3.5,8,49187,1
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,6.1,7,37440,1,20.5,1,62090,3
J. VOC,,,VOCATIONAL Average,90.7,,76280,,87.2,,73676,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,119.6,8,63784,9,130,5,57553,5
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,70.1,18,84611,18,65.8,19,84528,19
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,78.4,15,76820,13,84.9,13,72223,12
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,72.6,16,70910,11,67.9,17,69520,11
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,140,5,79186,14,128.6,6,75636,15
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,105.4,12,61532,5,98.7,10,62070,8
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,98.7,13,96688,20,71.5,16,84000,18
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,157.3,2,82288,16,124.3,7,79902,17
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,132.8,6,107966,21,90,11,79640,16
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,146.8,4,39348,1,178.9,2,41191,1
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,114.8,9,57820,3,100.1,9,61727,7
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,57.2,20,84050,17,61.9,21,85769,20
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,106.9,11,61875,6,81.3,14,58909,6
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,95.3,14,75644,12,106.5,8,74619,14
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,112.8,10,63669,8,1759.5,1,53962,2
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,70.7,17,93796,19,66.7,18,95246,21
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,159.1,1,61144,4,153.7,3,62978,9
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,50.3,21,79236,15,77.8,15,72669,13
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,62.8,19,62565,7,63.2,20,68587,10
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,151.8,3,55480,2,150.7,4,56430,4
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,131.5,7,65343,10,87.9,12,56173,3
K. CHARTER,,,CHARTER Average,166.7,,54369,,158.8,,53183,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,164,21,45430,11,189,17,47474,22
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,93.6,45,46371,12,87.1,50,52000,30
K. CHARTER,ATLANTIC,7420,Oceanside CS,159.5,24,56656,37,183.2,18,35500,10
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,190,17,55000,29,165,21,56500,39
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,,,,,360,4,63786,49
K. CHARTER,BERGEN,7890,Teaneck Community CS,204,15,78433,56,212.5,13,16000,3
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,139,30,40000,6,144,28,38000,11
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,,,,,97.5,42,35175,9
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,,,,,120,32,52000,30
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,106.5,41,55500,34,240,11,64000,50
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,133.7,35,43000,9,120,32,46695,19
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,,,,,97.5,42,45500,17
K. CHARTER,CAMDEN,6088,City Invincible CS,,,,,,,,
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,68.2,55,47500,15,49,57,49000,26
K. CHARTER,CAMDEN,6215,Camden's Promise CS,211,14,61650,48,153.3,26,70800,59
K. CHARTER,CAMDEN,6232,Environment Community CS,412,6,56160,36,625,1,56485,38
K. CHARTER,CAMDEN,6240,Freedom Academy CS,81.7,53,60400,43,,,,
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,134.3,34,49258,19,306,6,48387,23
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,430.5,4,59359,42,585,2,55925,37
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,188,18,43000,9,,,,
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,163.5,22,61038,45,152,27,53206,34
K. CHARTER,ESSEX,6020,Pride Academy Charter School,119.5,36,50131,20,88,49,55417,35
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,264,11,55000,29,90,48,48750,25
K. CHARTER,ESSEX,6029,Newark Educators Charter School,280,9,61200,46,100,40,60000,44
K. CHARTER,ESSEX,6037,Newark Legacy CS,171,20,52000,25,265.6,9,46000,18
K. CHARTER,ESSEX,6038,Visions Academy CS,66.5,56,55000,29,,,,
K. CHARTER,ESSEX,6059,Newark Prep,,,,,37.5,59,57250,41
K. CHARTER,ESSEX,6075,100 Legacy Academy CS,,,,,300,7,65000,52
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,,,,,,
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,,,,,,,
K. CHARTER,ESSEX,6320,Discovery CS,,,,,,,,
K. CHARTER,ESSEX,6410,East Orange Community CS,87,50,54207,28,99.2,41,15000,2
K. CHARTER,ESSEX,6665,Gray CS,,,,,158,24,77000,60
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,153,27,63120,50,93.6,44,63201,48
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,163,23,61250,47,140,29,64903,51
K. CHARTER,ESSEX,7280,Greater Newark CS,83,52,80912,57,58.3,56,69023,58
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,454,2,60866,44,248.5,10,59287,43
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,419.3,5,63000,49,439,3,63000,47
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,315.5,8,66875,53,178.8,20,67500,57
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,171.9,19,25000,4,200.3,15,34000,8
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,117,38,57070,38,92.8,46,51375,29
K. CHARTER,ESSEX,8065,University Heights CS,136.7,31,58140,39,112,37,60500,46
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,,,,,47.1,58,11520,1
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,437.5,3,10000,1,,,,
K. CHARTER,HUDSON,6082,Beloved Community Charter School,,,,,120,32,44000,14
K. CHARTER,HUDSON,6235,Liberty Academy CS,,,,,290,8,44000,14
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,157.8,25,67294,54,92.9,45,30000,7
K. CHARTER,HUDSON,6720,Hoboken CS,135,32,38706,5,134.5,30,47151,21
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,573,1,58214,40,198,16,48389,24
K. CHARTER,HUDSON,6915,Jersey City Golden Door,245.5,12,69203,55,164.3,22,65345,55
K. CHARTER,HUDSON,7115,Learning Community CS,101.2,43,64082,52,91.6,47,65766,56
K. CHARTER,HUDSON,7830,Soaring Heights CS,222,13,49223,18,231,12,50223,27
K. CHARTER,HUDSON,8060,University Academy CS,83.2,51,63640,51,74.1,51,58500,42
K. CHARTER,MERCER,6017,Foundation Academy CS,140.9,29,48000,16,103.2,39,55500,36
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,99,44,51317,22,,,,
K. CHARTER,MERCER,6810,International CS of Trenton,89,48,42878,8,60,55,44460,16
K. CHARTER,MERCER,7500,Pace CS of Hamilton,,,,,,,,
K. CHARTER,MERCER,7540,Princeton CS,344,7,55250,32,348,5,65000,52
K. CHARTER,MERCER,8140,Village CS,89.5,47,51500,23,,,,
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,,,,,,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,148,28,56000,35,,,,
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,,,,,,,,
K. CHARTER,MONMOUTH,6010,Academy Charter High School,62.3,57,55427,33,72.3,52,56812,40
K. CHARTER,MONMOUTH,6740,Hope Academy CS,117.6,37,51883,24,25.3,60,43574,13
K. CHARTER,MONMOUTH,7720,The Red Bank CS,87.5,49,20000,2,72.2,53,22000,5
K. CHARTER,MORRIS,8050,Unity CS,71.6,54,47000,13,157.5,25,25000,6
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,157.7,26,58365,41,180.6,19,65058,54
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,116,39,40322,7,,,,
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,91.7,46,52850,26,118.7,35,53000,33
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,105,42,50500,21,109.3,38,51005,28
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,,,,,210,14,60000,44
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,199,16,48528,17,112.5,36,52399,32
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,135,32,24050,3,,,,
K. CHARTER,UNION,6217,Central Jersey Arts CS,,,,,,,,
K. CHARTER,UNION,7600,Queen City Academy CS,111.4,40,53444,27,126,31,38108,12
K. CHARTER,UNION,8010,Union County TEAMS CS,274,10,47448,14,159,23,47144,20
K. CHARTER,WARREN,7727,Ridge and Valley CS,,,,,70.1,54,21060,4
