GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,14.6,3,70913,86,13.8,16,72413,87
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,13.1,43,77259,97,12,81,74169,91
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,12.1,80,60531,39,11.8,86,59741,35
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,11.9,88,67968,76,12.6,61,72490,88
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,12.5,67,61572,47,12.4,69,59988,36
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,12.8,57,71415,87,12.9,52,70776,82
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,12.9,54,64448,59,12.8,57,64974,60
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,13.7,18,61238,45,13.6,21,61688,48
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,12.1,80,66136,68,12.3,74,64734,58
G. K-12 / 3501 +,UNION,5290,UNION TWP,12.4,73,65337,63,13.1,43,61140,44
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,14,14,67672,75,13.6,21,69183,76
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,11.8,91,66021,66,11.5,92,64770,59
H. 7-12 / 9-12,,,7-12 Average,12.5,,61670,,12.6,,62536,
H. 7-12 / 9-12,,,9-12 Average,13.4,,67400,,13.1,,70185,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,14.3,8,52600,2,12.9,20,60250,11
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,12.9,20,78500,42,12.5,26,81100,42
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,13.8,12,88861,47,13.7,11,87502,46
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,12,33,71274,38,12,30,71822,33
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,12.6,26,88134,46,11.9,33,90228,47
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,13.1,18,86735,45,12.6,25,81832,43
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,11.4,39,61114,16,11.3,38,62017,16
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,14.1,10,77723,41,13.8,10,79564,41
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,12.6,26,64089,24,12.2,29,69832,32
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,12.7,24,56676,8,13.2,14,59444,10
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,16.8,1,60832,14,16.8,1,60293,12
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,15.9,3,56338,7,15.4,3,55758,4
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,15.2,4,66260,28,15.1,5,72860,36
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,13.2,17,58600,11,13.2,14,59300,9
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,11.7,36,65066,26,11.3,38,66834,28
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,14.5,6,67371,31,14.3,7,66606,26
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,11.3,40,69024,33,11.3,38,66773,27
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,14.4,7,55250,5,14.3,7,58200,5
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,10.6,43,59366,12,11.3,38,61601,15
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,14.2,9,50578,1,14.9,6,50938,1
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,13.9,11,70710,36,13.1,17,58760,7
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,14.9,5,62190,23,13.1,17,64243,23
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,12.5,29,61914,22,12.5,26,61089,14
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,12.4,30,60325,13,12.9,20,62965,19
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,8.7,47,61052,15,9.5,46,63834,22
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,16.1,2,76245,40,15.3,4,79185,40
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,10,45,57415,9,9.3,47,58755,6
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,10.2,44,54800,4,9.8,45,58950,8
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,10.9,42,61850,21,10.9,43,62091,17
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,11.8,34,57910,10,11.6,35,60473,13
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,12.7,24,61650,18,12.4,28,62900,18
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,11.5,38,61509,17,12,30,63525,20
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,11.8,34,71443,39,11.7,34,75870,39
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,13.5,15,64665,25,13.2,14,72840,35
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,12.6,26,61700,19,14,9,65175,25
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,9.9,46,55380,6,9.9,44,55380,3
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,13.4,16,66412,29,13.4,12,69670,31
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,13.7,14,71250,37,12.7,22,72530,34
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,12.9,20,67400,32,16,2,74194,37
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,12.3,31,61842,20,13.3,13,64639,24
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,12.8,23,65624,27,12.7,22,63809,21
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,11.6,37,78714,43,12,30,82386,44
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,11.3,40,70290,35,11.5,36,74750,38
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,13,19,69600,34,12.7,22,68500,30
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,12.9,20,83925,44,11.3,38,82475,45
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,12.1,32,53770,3,11.4,37,55345,2
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,13.8,12,66685,30,13,19,67273,29
I. CSSD,,,CSSD Average,5.4,,69283,,5.3,,70893,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,6.3,2,69304,4,6.1,3,74799,6
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,3.8,7,72170,5,3.6,8,72750,4
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,6.6,1,77983,7,5.9,4,79317,7
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,5.5,5,74001,6,6.4,1,74001,5
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,5.7,4,53347,2,6.3,2,55500,2
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,5.9,3,80639,8,5.9,4,82015,8
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,5.3,6,47832,1,4.7,6,48970,1
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,3.7,8,59033,3,4,7,60990,3
J. VOC,,,VOCATIONAL Average,13.3,,63335,,13.1,,64129,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,12.6,13,47156,1,12.8,12,49091,2
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,10.3,21,71729,20,10.2,20,71250,19
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,13.1,12,59891,11,13.4,11,59433,9
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,14.2,8,65451,13,11.2,18,64436,14
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,10.6,20,59470,9,10.5,19,61585,12
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,25.9,2,70987,18,21.1,3,70313,18
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,12.4,14,66050,15,11.9,14,66574,16
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,14.6,7,58624,8,16,5,60479,10
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,19.7,4,71304,19,21.6,2,72980,20
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,26,1,58190,7,21.8,1,58190,8
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,19.8,3,57820,6,18.4,4,56595,5
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,13.3,11,66245,16,13.5,10,64857,15
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,11.6,17,62900,12,11.9,14,62345,13
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,14.9,6,66614,17,14.8,7,67269,17
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,14,9,56896,5,14.4,8,57212,6
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,11.7,16,77373,21,11.5,17,85297,21
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,16.4,5,48241,2,15.1,6,48531,1
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,10.7,18,59875,10,9.5,21,61205,11
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10.7,18,66015,14,11.7,16,57505,7
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,13.8,10,56027,4,14,9,56055,4
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,12.3,15,52053,3,12.5,13,54522,3
K. CHARTER,,,CHARTER Average,12,,49000,,10.9,,49596,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,8.5,68,48213,41,9.7,41,51149,48
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,10.5,51,47571,35,9.8,39,48760,39
K. CHARTER,ATLANTIC,7420,Oceanside CS,11.8,36,51987,55,,,,
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,11,44,45227,21,9.9,38,45227,20
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,12.9,26,46300,27,10.3,34,44800,16
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,9.7,59,59386,67,11.4,26,59785,61
K. CHARTER,BERGEN,7890,Teaneck Community CS,11.8,36,55860,62,11.8,19,55860,57
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,13.1,24,36500,2,9.8,39,40000,3
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,20.9,2,36000,1,,,,
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,8.7,67,41000,7,6.7,65,41000,5
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,15.8,8,43000,17,11.4,26,44290,14
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,10.5,51,48000,38,12.3,14,50500,46
K. CHARTER,CAMDEN,6215,Camden's Promise CS,10.2,55,49000,44,8.3,56,46500,21
K. CHARTER,CAMDEN,6232,Environment Community CS,14,17,47727,37,7.8,59,44804,17
K. CHARTER,CAMDEN,6240,Freedom Academy CS,12.4,31,57279,64,12.1,16,59000,60
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,8.2,70,47358,34,9.1,49,47949,29
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,13.9,18,46519,28,11.2,28,47578,27
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,12.8,29,42000,13,10.1,37,42500,11
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,15.9,7,41200,9,15.1,3,42436,9
K. CHARTER,ESSEX,6020,Pride Academy Charter School,9.2,64,46204,26,8.6,53,48175,33
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,15.4,9,41120,8,15.7,2,41120,6
K. CHARTER,ESSEX,6029,Newark Educators Charter School,11.3,41,54170,60,10.8,32,54380,56
K. CHARTER,ESSEX,6037,Newark Legacy CS,12.9,26,50000,51,7.1,63,50000,43
K. CHARTER,ESSEX,6038,Visions Academy CS,13.4,22,50000,51,7.7,60,53000,53
K. CHARTER,ESSEX,6320,Discovery CS,15,11,55000,61,,,,
K. CHARTER,ESSEX,6410,East Orange Community CS,14.8,12,49724,50,13.9,7,50337,45
K. CHARTER,ESSEX,6665,Gray CS,11.7,38,56000,63,12.3,14,57500,58
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,9.7,59,46974,30,9.2,47,47930,28
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,14.8,12,50000,51,12.7,12,50210,44
K. CHARTER,ESSEX,7280,Greater Newark CS,12.9,26,60131,68,11.9,17,61359,63
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,13.7,21,52825,57,14.4,5,51550,49
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,10.7,48,59000,66,7.7,60,58000,59
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,15.2,10,64234,70,13.8,8,65000,65
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,13.3,23,52000,56,12.6,13,52000,51
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,11.4,39,42780,16,9.2,47,46540,23
K. CHARTER,ESSEX,8065,University Heights CS,10.6,49,53000,58,9.3,45,54030,55
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,17.8,4,41361,11,7.6,62,41361,7
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,24.8,1,44500,18,14.7,4,48410,36
K. CHARTER,HUDSON,6235,Liberty Academy CS,10.4,53,45088,20,11.6,22,45088,19
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,12.1,34,72629,71,13.5,9,72629,66
K. CHARTER,HUDSON,6720,Hoboken CS,8.3,69,40833,6,8.2,57,40729,4
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,19,3,60507,69,19.2,1,62322,64
K. CHARTER,HUDSON,6915,Jersey City Golden Door,13.9,18,48000,38,12.8,11,48636,38
K. CHARTER,HUDSON,7115,Learning Community CS,16.6,5,49321,48,0,66,46910,25
K. CHARTER,HUDSON,7820,Schomburg CS,11.2,42,46526,29,11,30,46526,22
K. CHARTER,HUDSON,7830,Soaring Heights CS,14.5,14,51023,54,14.1,6,52523,52
K. CHARTER,HUDSON,8060,University Academy CS,12,35,49394,49,11.6,22,48452,37
K. CHARTER,MERCER,6017,Foundation Academy CS,14.4,16,53500,59,7,64,53768,54
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,10.2,55,41927,12,8.5,55,41725,8
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,12.3,32,48690,43,9.3,45,50591,47
K. CHARTER,MERCER,6810,International CS of Trenton,8,71,42478,14,8.8,50,42478,10
K. CHARTER,MERCER,7500,Pace CS of Hamilton,10,57,39577,5,10.9,31,44500,15
K. CHARTER,MERCER,7540,Princeton CS,10.9,46,57788,65,11.7,21,60250,62
K. CHARTER,MERCER,8140,Village CS,10.8,47,47353,33,9.6,43,48000,30
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,16.5,6,45250,22,,,,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,9.8,58,45000,19,11.9,17,45000,18
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,11.2,42,49219,46,10.7,33,47531,26
K. CHARTER,MONMOUTH,6010,Academy Charter High School,9.6,63,47000,31,11.6,22,48250,34
K. CHARTER,MONMOUTH,6740,Hope Academy CS,9.7,59,45870,24,10.3,34,43720,12
K. CHARTER,MONMOUTH,7720,The Red Bank CS,9.1,65,47048,32,9.7,41,49790,41
K. CHARTER,MORRIS,8050,Unity CS,10.6,49,46000,25,10.3,34,48000,30
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,14.5,14,49193,45,11.1,29,49193,40
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,13.9,18,37573,4,11.6,22,38093,1
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,12.7,30,49250,47,8.8,50,49850,42
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,11,44,48677,42,8.7,52,48372,35
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,11.4,39,47643,36,11.8,19,51721,50
K. CHARTER,UNION,6033,The Barack Obama Green Charter High Scho,13.1,24,48000,38,8.6,53,48000,30
K. CHARTER,UNION,6217,Central Jersey Arts CS,10.4,53,41300,10,,,,
K. CHARTER,UNION,7600,Queen City Academy CS,9.7,59,42665,15,9.4,44,43838,13
K. CHARTER,UNION,8010,Union County TEAMS CS,12.2,33,45841,23,13.3,10,46758,24
K. CHARTER,WARREN,7727,Ridge and Valley CS,9,66,37244,3,7.9,58,39764,2
