CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
MIDDLESEX,3140,MIDDLESEX BORO,33805257,2142.3,15780,18,31868778,2133.3,14939,10,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,49752534,2419,20568,10,46466098,2048.5,22683,15,Q. COUNTY VOC,QCOUNTYVOC
MIDDLESEX,3220,MILLTOWN BORO,15179202,969,15664,18,15046261,990.8,15186,11,"J. K-12|K-8,401-750",JK-12K-8401-750
MIDDLESEX,3290,MONROE TWP,101697732,5555.5,18306,68,103794166,5717.3,18155,79,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,3530,NEW BRUNSWICK CITY,177463175,8420.2,21076,94,176802265,8840.8,19998,90,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,3620,NORTH BRUNSWICK TWP,95748312,5916.9,16182,34,94268692,6027.1,15641,31,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,3845,OLD BRIDGE TWP,151173147,9600.5,15746,27,144048074,9543.8,15093,19,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4090,PERTH AMBOY CITY,191261084,10386.7,18414,74,189501796,10695.8,17717,68,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4130,PISCATAWAY TWP,112835441,6756.2,16701,45,110060753,7248,15185,22,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4660,SAYREVILLE BORO,87843235,6020.8,14590,4,84601731,6002.8,14094,3,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4830,SOUTH AMBOY CITY,17762412,1185.5,14983,4,17451059,1161.4,15026,8,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,4860,SOUTH BRUNSWICK TWP,144075139,9038.3,15941,31,138216424,9104.9,15180,21,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4910,SOUTH PLAINFIELD BORO,61398837,3783.9,16226,36,55313886,3759.8,14712,13,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4920,SOUTH RIVER BORO,31347583,2306.2,13593,2,30080414,2366.7,12710,1,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,4970,SPOTSWOOD,28100921,1829.3,15362,9,27352050,1832.2,14928,4,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,5850,WOODBRIDGE TWP,203187706,13279.7,15301,16,194278969,13207.2,14710,12,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER HIG,,,,,1459369,99.3,14697,30,O. CHARTER,OCHARTER
MIDDLESEX,6041,HATIKVAH INTERNATIONAL ACADEMY CHARTER S,,,,,1385343,98.1,14122,23,O. CHARTER,OCHARTER
MIDDLESEX,6635,GREATER BRUNSWICK CHARTER SCHOOL,4287921,289.1,14831,32,4468127,298.4,14974,33,O. CHARTER,OCHARTER
MONMOUTH,100,ASBURY PARK CITY,80717899,2706.9,29819,67,75115096,2581.8,29095,67,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,130,ATLANTIC HIGHLANDS BORO,5629934,296.2,19007,47,5423580,312.3,17365,40,A. K-6|K-6,AK-6K-6
MONMOUTH,180,AVON BORO,3893121,202.1,19262,41,3862634,204.1,18927,42,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,270,BELMAR BORO,12334062,713.1,17296,38,12448808,716.6,17372,43,"J. K-12|K-8,401-750",JK-12K-8401-750
MONMOUTH,500,BRADLEY BEACH BORO,7102225,352.7,20140,50,7037963,358.8,19613,45,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,560,BRIELLE BORO,13372614,967.4,13824,5,13143877,923.2,14237,6,"J. K-12|K-8,401-750",JK-12K-8401-750
MONMOUTH,945,COLTS NECK TWP,26154116,1332.5,19628,82,24086570,1238.4,19450,83,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1000,DEAL BORO,2606159,102.4,25442,64,2719425,115.8,23475,60,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,1260,EATONTOWN BORO,22832587,1104.3,20676,86,21321757,1071.6,19898,84,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1440,FAIR HAVEN BORO,13954562,1010.7,13807,7,13460772,1013.8,13278,7,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1490,FARMINGDALE BORO,2493746,151.6,16446,25,2518565,157.6,15982,19,"C. K-8|K-8,0-400",CK-8K-80-400
MONMOUTH,1640,FREEHOLD BORO,21766561,1371.1,15875,42,23175130,1420.5,16315,57,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1650,FREEHOLD REGIONAL,188083185,11745.8,16013,4,180826134,11774.5,15357,3,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,1660,FREEHOLD TWP,72476333,4536.6,15976,45,69851464,4398.7,15880,41,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2105,HAZLET TWP,50498190,3393.1,14882,6,51014576,3300.5,15457,17,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,2120,HENRY HUDSON REGIONAL,10315586,438.2,23542,43,9777611,403.1,24254,43,"F. G7-12|7-12,9-12",FG7-127-129-12
MONMOUTH,2160,HIGHLANDS BORO,4095061,178.7,22914,57,3962863,203,19518,52,A. K-6|K-6,AK-6K-6
MONMOUTH,2230,HOLMDEL TWP,59148425,3333.8,17742,48,58328910,3245.6,17972,54,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,2290,HOWELL TWP,121217616,6796.9,17834,73,113448236,6731.1,16854,64,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2400,KEANSBURG BORO,41666498,1787.7,23307,46,40943671,1742.1,23502,46,"L. K-12|K-12,0-1800",LK-12K-120-1800
MONMOUTH,2430,KEYPORT BORO,19520112,1181,16528,24,20515955,1119.6,18324,35,"L. K-12|K-12,0-1800",LK-12K-120-1800
MONMOUTH,2720,LITTLE SILVER BORO,12867387,806.4,15957,44,12658059,794,15941,44,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2770,LONG BRANCH CITY,105921648,5314.7,19930,87,107883285,5356.6,20140,91,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,81849273,5429,15076,25,80115797,5320.5,15058,28,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2930,MANASQUAN BORO,26249825,1706.6,15381,10,26032619,1702.3,15293,9,"L. K-12|K-12,0-1800",LK-12K-120-1800
MONMOUTH,3030,MARLBORO TWP,89485199,5983.1,14956,19,86429161,5795.2,14914,27,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,67067383,3881,17281,57,62386419,3856.9,16175,39,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3160,MIDDLETOWN TWP,166720147,10461.4,15937,29,157534507,10368.6,15193,24,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3200,MILLSTONE TWP,36999076,2269.3,16304,53,37471618,2204.4,16998,67,"K. K-12|K-8,751+",KK-12K-8751plus
MONMOUTH,3250,MONMOUTH BEACH BORO,4938499,321.4,15366,10,4463639,310.5,14374,9,"C. K-8|K-8,0-400",CK-8K-80-400
MONMOUTH,3260,MONMOUTH CO VOCATIONAL,48086415,2172,22139,12,47010768,2143.9,21927,14,Q. COUNTY VOC,QCOUNTYVOC
MONMOUTH,3270,MONMOUTH REGIONAL,27152267,1174,23129,41,26031540,1051.6,24754,46,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,3500,NEPTUNE CITY,8363420,569.7,14680,7,7927229,554,14309,7,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,3510,NEPTUNE TWP,99992354,4636.2,21568,96,95004491,4573.4,20773,94,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3810,OCEAN TWP,73938915,4174.8,17711,62,71515894,4063.7,17599,64,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3830,OCEANPORT BORO,11551078,676,17088,34,10167121,658,15451,15,"D. K-8|K-8,401-750",DK-8K-8401-750
MONMOUTH,4360,RED BANK BORO,19858524,996.2,19934,83,19503171,1090.7,17881,76,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,4365,RED BANK REGIONAL,26598517,1118.7,23776,44,26983972,1134.9,23776,42,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,4520,ROOSEVELT BORO,2578093,145.2,17754,41,2574395,133.2,19323,50,H. K-12|K-6,HK-12K-6
MONMOUTH,4570,RUMSON BORO,15049180,978,15388,30,15663738,993.9,15761,39,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,4580,RUMSON-FAIR HAVEN REG,19040762,986.1,19310,23,17490198,958.4,18250,14,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,4690,SEA GIRT BORO,4764518,231.4,20587,52,4630479,235.9,19630,46,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,4760,SHORE REGIONAL,16001852,698.1,22921,40,16709295,679.1,24604,45,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,4770,SHREWSBURY BORO,8389672,509.1,16478,29,7886427,494.9,15935,28,"D. K-8|K-8,401-750",DK-8K-8401-750
MONMOUTH,4980,SPRING LAKE BORO,7131694,343,20793,54,6781611,344.7,19677,47,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,8424597,511,16485,26,7964922,514.7,15475,16,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,5185,TINTON FALLS,26752732,1592.4,16800,60,24879444,1566.1,15886,42,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,5230,UNION BEACH,16792497,1089.3,15416,13,16464739,1088.4,15127,10,"J. K-12|K-8,401-750",JK-12K-8401-750
MONMOUTH,5310,UPPER FREEHOLD REGIONAL,40379490,2351.5,17172,41,38794730,2351.9,16495,35,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,5420,WALL TWP,69207397,4268.5,16213,35,67733219,4109,16484,47,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,5640,WEST LONG BRANCH BORO,10894985,619.4,17591,41,10123404,610,16596,33,"D. K-8|K-8,401-750",DK-8K-8401-750
MONMOUTH,6010,ACADEMY CHARTER HIGH SCHOOL,3439374,184,18691,61,3538188,182.7,19362,67,O. CHARTER,OCHARTER
MONMOUTH,6740,HOPE ACADEMY CHARTER SCHOOL,2942547,177.8,16546,49,3536709,191,18517,64,O. CHARTER,OCHARTER
MONMOUTH,7720,RED BANK CHARTER SCHOOL,2752579,173,15911,40,2708048,175.4,15438,38,O. CHARTER,OCHARTER
MORRIS,450,BOONTON TOWN,26646302,1265.8,21050,43,26295339,1279,20559,43,"L. K-12|K-12,0-1800",LK-12K-120-1800
MORRIS,460,BOONTON TWP,12687622,812.5,15615,17,12551284,802.4,15642,20,"J. K-12|K-8,401-750",JK-12K-8401-750
MORRIS,630,BUTLER BORO,22052649,1204.3,18312,38,21686631,1147.3,18903,41,"L. K-12|K-12,0-1800",LK-12K-120-1800
MORRIS,785,SCH DIST OF THE CHATHAMS,58529633,3948,14825,8,62136578,4027.6,15428,28,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,820,CHESTER TWP,24909518,1393.8,17872,74,23062685,1370,16834,63,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1090,DENVILLE TWP,28881506,1930.1,14964,20,28927196,1813,15956,46,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1110,DOVER TOWN,46927267,2981.7,15738,16,44870790,2969.6,15110,12,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,1190,EAST HANOVER TWP,20214389,1152.6,17538,71,19932527,1127.2,17684,74,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1530,FLORHAM PARK BORO,18278730,1046,17475,69,17633555,1034.2,17051,68,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1990,HANOVER PARK REGIONAL,33146818,1475.2,22469,39,31420874,1457.6,21556,38,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,2000,HANOVER TWP,24509903,1554.4,15768,40,24722579,1524.2,16220,54,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,2010,HARDING TOWNSHIP,10469295,429,24404,63,10285085,428.4,24008,62,"I. K-12|K-8,0-400",IK-12K-80-400
MORRIS,2380,JEFFERSON TWP,60447289,3614.6,16723,31,57508138,3573.2,16094,26,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,2460,KINNELON BORO,39225308,2226.8,17615,46,37078698,2221.3,16692,39,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,2650,LINCOLN PARK BORO,20429835,1196.4,17075,66,20056584,1212.7,16538,60,"K. K-12|K-8,751+",KK-12K-8751plus
MORRIS,2870,MADISON BORO,41651815,2304.8,18072,54,41132161,2401.2,17130,43,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,3090,MENDHAM BORO,11214363,678.5,16528,30,10889910,696.4,15637,19,"D. K-8|K-8,401-750",DK-8K-8401-750
MORRIS,3100,MENDHAM TWP,18398449,906.9,20288,84,17541407,864.7,20287,86,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,3240,MINE HILL TWP,9007280,588.3,15310,20,8716519,605.9,14386,16,H. K-12|K-6,HK-12K-6
MORRIS,3340,MONTVILLE TWP,71634773,4299.1,16663,44,70829904,4264.1,16611,50,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,3365,MORRIS COUNTY VOCATIONAL,17447196,734.9,23741,14,18627915,939.2,19833,11,Q. COUNTY VOC,QCOUNTYVOC
MORRIS,3370,MORRIS HILLS REGIONAL,63669955,2834.9,22459,38,61112493,2844,21488,37,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,3380,MORRIS PLAINS BORO,15740088,875,17989,48,15400136,879,17520,44,"J. K-12|K-8,401-750",JK-12K-8401-750
MORRIS,3385,MORRIS SCHOOL DISTRICT,101071453,4894,20652,92,100494122,4987.8,20148,92,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,3410,MOUNT ARLINGTON BORO,10399042,576.1,18051,34,10096520,575.2,17553,33,"I. K-12|K-8,0-400",IK-12K-80-400
MORRIS,3450,MOUNT OLIVE TWP,84408850,4952.7,17043,50,83698824,4908.2,17053,55,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,3460,MOUNTAIN LAKES BORO,38399569,1667.6,23027,45,37085773,1655.8,22398,45,"L. K-12|K-12,0-1800",LK-12K-120-1800
MORRIS,3520,NETCONG BORO,4529815,284.5,15924,14,4241163,287.3,14762,10,"C. K-8|K-8,0-400",CK-8K-80-400
MORRIS,3950,PARSIPPANY-TROY HILLS TWP,135721708,7405.4,18327,70,134123645,7396.9,18132,76,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,4000,LONG HILL TWP,16824207,1033.4,16280,52,16515175,949.7,17390,72,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,4080,PEQUANNOCK TWP,38242647,2392.2,15986,20,38272900,2353.8,16260,31,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,4330,RANDOLPH TWP,87427339,5481,15951,32,84632923,5353.2,15810,34,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,4440,RIVERDALE BORO,7046472,418.9,16823,30,7010947,425.2,16488,23,"I. K-12|K-8,0-400",IK-12K-80-400
MORRIS,4480,ROCKAWAY BORO,8337221,671,12426,1,8045430,670.4,12001,1,"D. K-8|K-8,401-750",DK-8K-8401-750
MORRIS,4490,ROCKAWAY TWP,50787718,2639.2,19244,80,47340157,2578.8,18358,80,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,4560,ROXBURY TWP,73015411,4350.3,16784,47,72564206,4220.5,17193,59,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,5520,WASHINGTON TWP,46385614,2759,16812,61,43662813,2679.3,16296,56,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,5660,WEST MORRIS REGIONAL,51317001,2734.5,18766,17,50295480,2772.5,18141,12,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,5770,WHARTON BORO,13180525,853.1,15450,32,12709088,855.4,14858,25,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,8050,UNITY CHARTER SCHOOL,1650232,103.3,15979,41,1958685,149.5,13105,15,O. CHARTER,OCHARTER
OCEAN,185,BARNEGAT TWP,59209453,3299.3,17946,51,54511166,3307.1,16483,34,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,210,BAY HEAD BORO,3291376,153.1,21505,57,3260258,159,20507,55,"I. K-12|K-8,0-400",IK-12K-80-400
OCEAN,230,BEACH HAVEN BORO,1541941,68.2,22595,56,1481217,70.7,20947,54,A. K-6|K-6,AK-6K-6
OCEAN,320,BERKELEY TWP,33220098,2030.8,16358,29,33947193,2051.4,16548,32,A. K-6|K-6,AK-6K-6
OCEAN,530,BRICK TWP,155332252,10012.5,15514,20,150553371,10218.5,14733,14,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,770,CENTRAL REGIONAL,36545704,1971.3,18539,14,35710409,1954.5,18271,16,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,1150,EAGLESWOOD TWP,2853929,151.8,18800,46,2678807,136.3,19650,53,A. K-6|K-6,AK-6K-6
OCEAN,2350,ISLAND HEIGHTS BORO,2292220,118.4,19359,50,2115172,122.3,17300,39,A. K-6|K-6,AK-6K-6
OCEAN,2360,JACKSON TWP,143460863,9729.4,14745,6,140981079,9599.4,14686,11,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2480,LACEY TWP,71800956,4761.5,15079,12,71527217,4712.3,15179,20,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2500,LAKEHURST BORO,9014443,590.8,15258,11,8862185,601,14747,8,"J. K-12|K-8,401-750",JK-12K-8401-750
OCEAN,2520,LAKEWOOD TWP,130213267,5565.9,23395,104,126475558,5413.7,23362,104,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2550,LAVALLETTE BORO,4026617,207.1,19444,43,4312690,233.2,18490,41,"I. K-12|K-8,0-400",IK-12K-80-400
OCEAN,2690,LITTLE EGG HARBOR TWP,29732389,1861.1,15976,26,29645017,1896.3,15633,24,A. K-6|K-6,AK-6K-6
OCEAN,2760,LONG BEACH ISLAND,6992681,229.3,30493,60,6093088,240.1,25376,59,A. K-6|K-6,AK-6K-6
OCEAN,2940,MANCHESTER TWP,54116228,3285.7,16470,27,53723800,3233.5,16615,38,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,3790,OCEAN COUNTY VOCATIONAL,25491221,1604,15893,5,23524919,1524.8,15428,4,Q. COUNTY VOC,QCOUNTYVOC
OCEAN,3800,OCEAN GATE BORO,2972382,146.4,20302,52,2915344,162.4,17947,44,A. K-6|K-6,AK-6K-6
OCEAN,3820,OCEAN TWP,19108200,974.5,19608,51,17807300,986.5,18051,45,H. K-12|K-6,HK-12K-6
OCEAN,4105,PINELANDS REGIONAL,35966134,1798.7,19996,28,34623326,1788.1,19364,29,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,4190,PLUMSTED TWP,27416653,1737.2,15782,15,26910171,1697.9,15849,18,"L. K-12|K-12,0-1800",LK-12K-120-1800
OCEAN,4210,POINT PLEASANT BORO,40976947,3064.2,13373,1,39847875,3020.8,13191,2,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,4220,POINT PLEASANT BEACH,15577279,895.9,17388,31,15254822,902.2,16908,25,"L. K-12|K-12,0-1800",LK-12K-120-1800
OCEAN,4710,SEASIDE HEIGHTS BORO,4242385,228.3,18580,44,4200503,222.5,18882,48,A. K-6|K-6,AK-6K-6
OCEAN,4950,SOUTHERN REGIONAL,58330234,3005.9,19405,25,56314354,3009.1,18715,20,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,5020,STAFFORD TWP,40706702,2452.1,16601,31,38534949,2387.5,16141,26,A. K-6|K-6,AK-6K-6
OCEAN,5190,TOMS RIVER REGIONAL,233901127,17203.1,13596,2,229415199,17087.8,13426,2,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,5220,TUCKERTON BORO,4803272,288.6,16646,32,4426928,319.8,13843,10,A. K-6|K-6,AK-6K-6
PASSAIC,420,BLOOMINGDALE BORO,17150647,955.4,17951,44,16923867,942.8,17951,48,"J. K-12|K-8,401-750",JK-12K-8401-750
PASSAIC,900,CLIFTON CITY,162810421,10868.8,14980,11,157368468,11087.8,14193,5,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,1920,HALEDON BORO,13818288,1061.2,13022,4,15551209,1050.7,14801,24,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,2100,HAWTHORNE BORO,37965260,2499.5,15189,8,38516292,2511.7,15334,16,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
PASSAIC,2510,LAKELAND REGIONAL,22424929,1187.9,18878,20,22905321,1198.8,19107,24,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,2700,LITTLE FALLS TWP,13936626,938.7,14847,18,14042063,944.4,14868,26,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,3640,NORTH HALEDON BORO,10981628,722.8,15194,9,11322984,714.6,15845,25,"D. K-8|K-8,401-750",DK-8K-8401-750
PASSAIC,3970,PASSAIC CITY,268926677,14112.6,19056,80,266049277,14313.3,18588,82,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,3980,PASSAIC CO MANCHESTER REG,16593214,828.6,20026,29,17357925,822.4,21108,35,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,3990,PASSAIC VALLEY REGIONAL,23949913,1304.1,18366,13,23714725,1286.4,18434,18,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,78045025,3150.7,24770,16,75588330,3250.3,23256,16,Q. COUNTY VOC,QCOUNTYVOC
PASSAIC,4010,PATERSON CITY,562786169,27820.9,20229,89,538112270,28259.6,19042,86,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,4230,POMPTON LAKES BORO,30820256,1772.9,17384,30,31143658,1677.5,18566,38,"L. K-12|K-12,0-1800",LK-12K-120-1800
PASSAIC,4270,PROSPECT PARK BORO,11988249,879.4,13632,6,11897488,880.5,13512,9,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,4400,RINGWOOD BORO,22050899,1329.9,16581,56,22137607,1295.5,17087,70,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5200,TOTOWA BORO,15753753,1027.5,15331,29,15141388,1030.1,14698,20,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5440,WANAQUE BORO,17379747,930.2,18684,77,16897751,948.5,17816,75,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5570,WAYNE TWP,147738518,8900.7,16599,43,147039018,8758.1,16789,52,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,5650,WEST MILFORD TWP,71933708,4101,17540,60,71676707,4025.8,17804,70,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,5690,WOODLAND PARK,15707004,1101.5,14260,10,15820124,1208.5,13091,6,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,6021,COMMUNITY CHARTER SCHOOL OF PATERSON,6136893,486.8,12606,10,6926181,480,14430,26,O. CHARTER,OCHARTER
PASSAIC,6230,CLASSICAL ACADEMY CHARTER SCHOOL OF CLIF,916218,109.3,8383,1,892981,114.5,7799,1,O. CHARTER,OCHARTER
PASSAIC,7503,PATERSON CHARTER SCHOOL FOR SCIENCE AND,8066447,619,13031,13,11460026,739,15507,39,O. CHARTER,OCHARTER
SALEM,60,ALLOWAY TWP,8334281,643.8,12946,2,8029336,618.5,12982,2,"J. K-12|K-8,401-750",JK-12K-8401-750
SALEM,1350,ELSINBORO TWP,2096461,128.2,16357,23,2102019,125.3,16775,27,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,2800,LOWER ALLOWAYS CREEK,4510816,262.8,17166,32,4586586,237,19350,44,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,2950,MANNINGTON TWP,3688349,231.3,15948,15,3503595,208.2,16826,29,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,3860,OLDMANS TWP,5065756,249.7,20290,51,4534746,256.8,17659,35,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,4070,PENNS GRV-CARNEY'S PT REG,40424251,2498.8,16178,21,39650007,2429.4,16321,32,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SALEM,4075,PENNSVILLE,30594115,1856.2,16482,28,30089971,1909.5,15758,22,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SALEM,4150,PITTSGROVE TWP,28413809,1808.9,15708,14,27678939,1861.2,14872,3,"L. K-12|K-12,0-1800",LK-12K-120-1800
SALEM,4280,QUINTON TWP,6804545,425,16012,20,6084833,425.3,14308,6,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,4630,SALEM CITY,29108647,1327,21936,44,27713553,1281.3,21630,44,"L. K-12|K-12,0-1800",LK-12K-120-1800
SALEM,4635,SALEM CO SPECIAL SERVICE,5080631,139.7,36371,1,5461105,160.9,33942,1,P. CSSD,PCSSD
SALEM,4640,SALEM COUNTY VOCATIONAL,8885671,666.4,13334,3,10088653,719.8,14017,3,Q. COUNTY VOC,QCOUNTYVOC
SALEM,5320,UPPER PITTSGROVE TWP,7904162,559.6,14126,2,7741904,553.4,13989,4,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,5910,WOODSTOWN-PILESGROVE REG,23652270,1687.9,14013,1,21894360,1701.5,12868,1,"L. K-12|K-12,0-1800",LK-12K-120-1800
SOMERSET,240,BEDMINSTER TWP,17595664,814.5,21603,62,16390736,812,20186,62,"J. K-12|K-8,401-750",JK-12K-8401-750
SOMERSET,350,BERNARDS TWP,91333164,5730.9,15937,29,89237493,5694.6,15671,32,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,490,BOUND BROOK BORO,26246236,1542.8,17012,27,23389663,1519.4,15394,11,"L. K-12|K-12,0-1800",LK-12K-120-1800
SOMERSET,510,BRANCHBURG TWP,45719224,2594,17625,72,44642549,2645.3,16876,65,"K. K-12|K-8,751+",KK-12K-8751plus
SOMERSET,555,BRIDGEWATER-RARITAN REG,152061795,9188.8,16549,41,145648905,8960.8,16254,43,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,1610,FRANKLIN TWP,147712992,7970.6,18532,76,147233107,8051,18288,81,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,1810,GREEN BROOK TWP,23997241,1393.2,17224,68,23895732,1396.5,17111,71,"K. K-12|K-8,751+",KK-12K-8751plus
SOMERSET,2170,HILLSBOROUGH TWP,116546989,7534.9,15468,18,115214784,7462.3,15440,29,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,3000,MANVILLE BORO,20131123,1320.7,15242,7,20289599,1322.8,15339,10,"L. K-12|K-12,0-1800",LK-12K-120-1800
