GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,146.5,97,142233,103,139.5,101,141400,100
G. K-12 / 3501 +,UNION,5290,UNION TWP,193.4,57,123200,60,214.3,33,127450,68
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,237.1,12,129996,77,227.6,22,132255,82
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,157.6,89,112607,20,164.8,85,118352,36
H. 7-12 / 9-12,,,7-12 Average,140.4,,111034,,144.8,,110488,
H. 7-12 / 9-12,,,9-12 Average,137.8,,121597,,135.2,,122049,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,128.4,26,91507,2,127,25,85922,1
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,160.3,11,100794,6,153.2,12,103246,8
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,109.6,34,139303,41,77.1,46,110000,21
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,141.5,16,141207,42,137.4,20,145214,43
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,124.8,28,154686,47,115.5,33,155000,47
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,98.6,39,145484,44,110,36,150319,45
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,93.7,43,127106,37,91.5,41,122771,32
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,135.9,21,145507,45,139.2,19,139859,41
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,193.9,2,125274,36,189.8,2,132059,38
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,134.3,22,101441,7,150.9,14,100184,7
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,161.7,10,105386,14,160.1,10,105636,13
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,133.6,23,109962,20,139.9,18,109114,18
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,162.9,8,123548,32,159.8,11,126328,36
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,84.4,44,95700,3,80.6,44,92500,2
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,162.2,9,104031,9,171.3,7,104805,10
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,131.1,24,105145,11,117.3,30,107435,15
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,115.1,32,105926,16,136.7,21,105060,11
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,170.7,6,99781,5,169.1,8,94993,5
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,78.5,46,97940,4,81.6,43,93465,3
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,172.4,4,107370,18,175.9,4,97548,6
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,159,12,110163,21,142.5,17,109090,17
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,141.4,17,135269,40,130.7,23,125000,33
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,145.2,14,129309,38,151.4,13,126277,35
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,127.5,27,119829,29,119.7,29,115975,26
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,69.5,47,90000,1,73.6,47,93634,4
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,185,3,105392,15,175.9,4,106892,14
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,98.9,38,102322,8,123.3,27,105355,12
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,94.7,41,105997,17,90.6,42,108116,16
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,93.8,42,112150,23,104.9,37,114500,24
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,106.8,35,118920,26,94.1,39,121195,30
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,95,40,119554,28,93,40,113291,23
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,119.3,30,134503,39,122.9,28,139137,40
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,142.9,15,144683,43,128.4,24,146405,44
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,171.3,5,148300,46,171.5,6,152435,46
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,148,13,105206,13,150.8,15,109999,20
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,110.9,33,110861,22,114,34,110654,22
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,166.6,7,124249,35,176,3,121415,31
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,139.2,19,124000,34,130.9,22,125500,34
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,139.3,18,121000,30,164.7,9,132600,39
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,117.9,31,112433,24,124.3,26,118116,27
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,137.6,20,123904,33,145.7,16,130425,37
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,106.5,36,108032,19,110.5,35,109964,19
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,129.3,25,104282,10,116.4,31,103718,9
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,105.9,37,115300,25,97.8,38,120200,28
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,79.7,45,105185,12,77.7,45,140250,42
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,122.9,29,119441,27,116,32,120942,29
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,194.7,1,122750,31,210.4,1,115000,25
I. CSSD,,,CSSD Average,49.3,,101849,,47.4,,103254,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,64.4,2,100784,6,72.1,1,110326,6
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,42.9,5,121276,8,38.6,5,127112,7
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,68.6,1,98613,3,59.4,2,100887,4
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,46.8,4,100526,5,57.8,3,95899,3
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,37.3,6,100422,4,37.6,6,101338,5
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,58.5,3,121043,7,55.8,4,127310,8
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,34.1,7,89301,2,34.6,7,91980,2
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,28.3,8,61500,1,20.6,8,77400,1
J. VOC,,,VOCATIONAL Average,133.4,,117446,,132,,118557,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,138.2,9,130572,18,191.3,2,138422,19
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,147.1,5,114200,11,159.2,5,119225,14
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,167.1,2,135274,20,175.7,3,139332,20
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,127.8,13,87890,3,97.4,18,86867,2
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,100.9,18,116078,13,100,16,118364,12
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,129.3,11,119962,15,97,19,124161,15
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,146.2,6,115375,12,133.5,11,116240,11
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,145.4,8,94000,4,166.6,4,94000,3
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,197.4,1,153248,21,205,1,150480,21
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,122.6,14,100376,5,141.2,10,111652,9
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,101.5,17,85724,2,99,17,100019,5
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,120.7,15,116873,14,103,15,118823,13
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,147.4,4,134020,19,142.6,8,136180,17
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,91.8,19,126075,16,105.9,14,137788,18
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,154.7,3,108426,9,145.7,7,112186,10
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,130.6,10,128363,17,141.4,9,131572,16
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,84.8,20,77121,1,75.4,20,81500,1
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,61.8,21,113119,10,65.3,21,107813,7
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,111.9,16,107079,8,109.8,13,99275,4
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,146.2,6,102967,6,149.1,6,104986,6
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,129,12,104004,7,131.5,12,108206,8
K. CHARTER,,,CHARTER Average,111.7,,82000,,107.6,,84560,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,71,54,83000,38,111,26,104339,53
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,70.3,56,76244,27,88.4,38,78150,24
K. CHARTER,ATLANTIC,7420,Oceanside CS,68.6,58,99926,58,,,,
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,87.8,43,89638,46,84.3,41,83170,34
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,252.5,7,90000,47,194.4,6,80000,26
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,97,32,152203,69,103,33,152203,66
K. CHARTER,BERGEN,7890,Teaneck Community CS,139.1,22,103750,61,139.1,14,103750,52
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,90.8,40,70000,16,78.7,45,76350,22
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,136,24,60000,3,,,,
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,167,15,78000,28,168,9,48500,2
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,177.8,13,67500,14,106.3,31,80000,26
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,170.4,14,73500,22,182.4,7,75000,19
K. CHARTER,CAMDEN,6215,Camden's Promise CS,137.6,23,82000,36,144.4,12,93000,47
K. CHARTER,CAMDEN,6232,Environment Community CS,653.3,2,18640,1,88,39,27000,1
K. CHARTER,CAMDEN,6240,Freedom Academy CS,118,29,71350,19,114.5,22,73490,17
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,155.9,18,71373,20,158.4,10,70450,12
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,69.7,57,70700,17,103.8,32,75000,19
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,61.7,60,60000,3,111.4,25,51680,3
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,71.8,51,65218,9,71.5,51,67824,10
K. CHARTER,ESSEX,6020,Pride Academy Charter School,79.7,46,99911,57,80,44,111028,58
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,71,54,61680,6,72,50,61680,5
K. CHARTER,ESSEX,6029,Newark Educators Charter School,249,9,95000,54,249,3,139364,63
K. CHARTER,ESSEX,6037,Newark Legacy CS,48.3,67,75000,24,40,64,85000,37
K. CHARTER,ESSEX,6038,Visions Academy CS,34.2,69,75000,24,37.5,65,90000,41
K. CHARTER,ESSEX,6320,Discovery CS,37.5,68,66500,12,,,,
K. CHARTER,ESSEX,6410,East Orange Community CS,122.5,27,82404,37,125,18,84052,36
K. CHARTER,ESSEX,6665,Gray CS,135,25,127500,67,135,17,140000,64
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,113.5,30,98250,56,92.2,36,105000,54
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,91,39,100000,59,81.4,43,90000,41
K. CHARTER,ESSEX,7280,Greater Newark CS,84,45,104539,62,83,42,111435,59
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,75.2,49,89245,45,119,21,110000,57
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,139.6,21,80000,29,109.9,27,70000,11
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,1279,1,140000,68,1267,1,140000,64
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,250,8,89000,44,138.2,15,89500,40
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,91.5,36,91500,51,61,56,90311,46
K. CHARTER,ESSEX,8065,University Heights CS,74.3,50,107000,65,74.7,48,120000,61
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,84.2,44,75000,24,114.3,24,76900,23
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,,,,69.5,53,82500,31
K. CHARTER,HUDSON,6235,Liberty Academy CS,90,41,80000,29,66.5,55,80000,26
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,142,20,91000,50,144,13,101000,51
K. CHARTER,HUDSON,6720,Hoboken CS,54.8,65,71300,18,45.2,62,71150,14
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,588,3,154718,70,297,2,112059,60
K. CHARTER,HUDSON,6915,Jersey City Golden Door,61,61,74470,23,71.4,52,78948,25
K. CHARTER,HUDSON,7115,Learning Community CS,158.7,17,80000,29,0,66,83200,35
K. CHARTER,HUDSON,7820,Schomburg CS,78.7,47,85000,42,154.7,11,74637,18
K. CHARTER,HUDSON,7830,Soaring Heights CS,217,10,105760,64,220,4,108660,56
K. CHARTER,HUDSON,8060,University Academy CS,119.7,28,84990,41,95.6,35,80800,29
K. CHARTER,MERCER,6017,Foundation Academy CS,91.4,38,90000,47,54.1,58,85000,37
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,91.7,35,80000,29,136,16,88375,39
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,278,6,73000,21,109.7,28,82766,32
K. CHARTER,MERCER,6810,International CS of Trenton,90,41,95015,55,90,37,95015,49
K. CHARTER,MERCER,7500,Pace CS of Hamilton,55,64,84484,40,120,20,90000,41
K. CHARTER,MERCER,7540,Princeton CS,215,11,103025,60,74.8,47,107500,55
K. CHARTER,MERCER,8140,Village CS,179,12,122800,66,178.5,8,124500,62
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,24.8,70,80000,29,,,,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,98,31,90000,47,108,29,90000,41
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,124.2,26,92801,53,106.7,30,95585,50
K. CHARTER,MONMOUTH,6010,Academy Charter High School,91.5,36,104777,63,67.7,54,83000,33
K. CHARTER,MONMOUTH,6740,Hope Academy CS,50.3,66,83241,39,40.2,63,72100,15
K. CHARTER,MONMOUTH,7720,The Red Bank CS,92.1,34,60485,5,100,34,62485,7
K. CHARTER,MORRIS,8050,Unity CS,149,19,66460,11,50,59,75000,19
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,165.5,16,80000,29,125,18,95000,48
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,67.6,59,67980,15,73.3,49,71120,13
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,295.6,5,65000,8,212,5,73150,16
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,93.3,33,65728,10,114.4,23,65193,9
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,71.4,52,66679,13,57.1,57,63936,8
K. CHARTER,UNION,6033,The Barack Obama Green Charter High Scho,55.5,63,63500,7,46.2,61,57200,4
K. CHARTER,UNION,6217,Central Jersey Arts CS,354,4,91936,52,,,,
K. CHARTER,UNION,7600,Queen City Academy CS,77.7,48,85000,42,78,46,90000,41
K. CHARTER,UNION,8010,Union County TEAMS CS,71.4,52,80000,29,86.7,40,81600,30
K. CHARTER,WARREN,7727,Ridge and Valley CS,59.5,62,26523,2,48.3,60,62000,6
