GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,12,9,0.001,21,31,0.002,19,24,0.002
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,9,6,0.001,9,2,0.001,15,8,0.001
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,76,94,0.006,72,96,0.006,63,96,0.005
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,,,0.000,14,9,0.001,23,34,0.002
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,17,21,0.001,23,37,0.002,14,6,0.001
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,26,47,0.002,25,47,0.002,36,69,0.003
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,27,50,0.002,28,54,0.002,23,34,0.002
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,22,34,0.001,35,67,0.002,25,44,0.002
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,25,46,0.002,18,21,0.001,33,63,0.002
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,28,56,0.002,47,80,0.004,32,61,0.002
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,16,18,0.001,26,50,0.002,26,47,0.002
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,70,91,0.005,68,93,0.005,71,99,0.005
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,28,56,0.002,17,18,0.001,31,59,0.002
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,39,74,0.003,46,78,0.003,39,73,0.003
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,17,21,0.001,25,47,0.002,27,48,0.002
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,81,96,0.006,105,104,0.009,74,102,0.006
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,27,50,0.002,42,75,0.003,17,13,0.001
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,22,34,0.002,16,16,0.001,19,24,0.002
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,27,50,0.002,23,37,0.002,32,61,0.003
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,54,84,0.005,55,86,0.005,33,63,0.003
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,85,98,0.007,81,98,0.006,66,97,0.005
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,99,101,0.009,13,7,0.001,23,34,0.002
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,39,74,0.003,30,61,0.003,35,68,0.003
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,22,34,0.002,14,9,0.001,11,4,0.001
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,46,79,0.003,49,83,0.003,48,87,0.003
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,70,91,0.005,57,88,0.004,46,84,0.003
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,21,31,0.002,35,67,0.003,20,26,0.001
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,18,24,0.001,18,21,0.001,18,19,0.001
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,24,45,0.002,31,66,0.002,29,56,0.002
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,17,21,0.001,22,34,0.002,25,44,0.002
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,7,2,0.001,13,7,0.001,17,13,0.001
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,68,90,0.006,68,93,0.006,45,82,0.004
G. K-12 / 3501 +,SUSSEX,4960,SPARTA TWP,43,78,0.004,64,92,0.006,23,34,0.002
G. K-12 / 3501 +,SUSSEX,5360,VERNON TWP,8,4,0.001,16,16,0.001,9,3,0.001
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,32,65,0.003,43,76,0.004,33,63,0.003
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,27,50,0.002,73,97,0.005,47,86,0.003
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,37,70,0.003,30,61,0.002,46,84,0.003
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,84,97,0.005,71,95,0.005,71,99,0.005
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,21,31,0.002,14,9,0.001,21,31,0.002
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,13,12,0.001,12,6,0.001,18,19,0.002
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,50,81,0.004,39,70,0.003,42,78,0.003
G. K-12 / 3501 +,UNION,5290,UNION TWP,8,4,0.001,17,18,0.001,15,8,0.001
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,20,28,0.002,22,34,0.002,16,11,0.001
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,47,80,0.003,41,73,0.003,36,69,0.002
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,39,,,34,,,30,,
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,27,,,24,,,33,,
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,48,,,44,,,43,,
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,38,,,38,,,39,,
H. 7-12 / 9-12,,,5. State average - All operating types,38,,,37,,,36,,
H. 7-12 / 9-12,,,6. State median - All operating types,32,,,31,,,34,,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,19,9,0.002,22,11,0.002,19,10,0.001
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,29,21,0.002,30,20,0.002,33,20,0.002
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,56,34,0.003,57,34,0.003,73,43,0.004
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,33,24,0.002,60,35,0.004,47,34,0.003
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,21,10,0.001,27,16,0.002,39,26,0.002
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,25,16,0.001,28,18,0.002,36,22,0.002
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,78,41,0.005,80,41,0.005,68,42,0.004
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,62,38,0.004,25,15,0.002,38,25,0.003
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,85,42,0.006,68,38,0.005,67,41,0.004
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,27,19,0.002,22,11,0.002,26,12,0.002
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,30,22,0.003,23,14,0.002,40,29,0.003
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,26,17,0.002,31,21,0.003,31,19,0.002
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,108,43,0.008,88,42,0.007,79,44,0.006
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,22,12,0.002,44,30,0.003,28,14,0.002
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,26,17,0.002,22,11,0.002,14,4,0.001
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,40,27,0.003,75,40,0.006,30,17,0.002
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,16,8,0.001,48,31,0.003,60,39,0.004
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,6,3,0.001,9,4,0.001,6,2,0.001
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,31,23,0.002,14,5,0.001,29,15,0.002
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,10,6,0.001,17,10,0.002,15,6,0.001
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,11,7,0.001,8,2,0.001,18,8,0.001
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,52,33,0.004,40,28,0.003,50,35,0.003
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,23,13,0.002,36,24,0.002,39,26,0.002
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,67,40,0.004,63,37,0.004,89,46,0.006
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,139,44,0.006,196,46,0.010,58,38,0.003
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,41,28,0.004,42,29,0.004,34,21,0.003
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,145,45,0.009,106,43,0.007,85,45,0.005
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,41,28,0.002,34,23,0.002,26,12,0.001
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,50,32,0.003,69,39,0.004,30,17,0.002
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,27,19,0.002,29,19,0.002,29,15,0.002
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,44,31,0.003,16,9,0.001,45,31,0.003
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,60,36,0.004,54,33,0.003,53,36,0.003
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,21,10,0.001,14,5,0.001,21,11,0.001
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,38,26,0.003,15,8,0.001,45,31,0.003
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,178,46,0.013,136,45,0.010,62,40,0.005
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,58,35,0.004,33,22,0.002,57,37,0.004
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,9,5,0.001,7,1,0.000,14,4,0.001
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,41,28,0.003,39,27,0.003,44,30,0.003
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,66,39,0.005,122,44,0.011,95,47,0.007
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,1,1,0.000,,,0.000,1,1,0.000
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,190,47,0.014,37,26,0.003,36,22,0.002
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,36,25,0.002,52,32,0.003,45,31,0.003
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,8,4,0.001,8,2,0.001,18,8,0.001
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,24,15,0.002,14,5,0.001,15,6,0.001
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,3,2,0.000,27,16,0.002,9,3,0.001
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,60,36,0.005,62,36,0.005,39,26,0.003
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,23,13,0.002,36,24,0.003,36,22,0.003
I. CSSD,,,1. State average -  Operating Type CSSD,122,,,90,,,123,,
I. CSSD,,,2. State median - Operating Type CSSD,82,,,73,,,90,,
I. CSSD,,,5. State average - All operating types,38,,,37,,,36,,
I. CSSD,,,6. State median - All operating types,32,,,31,,,34,,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,59,4,0.001,73,4,0.002,100,5,0.002
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,263,8,0.004,208,7,0.003,287,8,0.004
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,43,3,0.001,26,1,0.001,56,2,0.001
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,29,2,0.001,75,5,0.001,76,3,0.001
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,165,6,0.005,60,2,0.002,80,4,0.002
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,104,5,0.002,68,3,0.001,109,7,0.002
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,9,1,0.000,146,6,0.006,104,6,0.003
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,218,7,0.005,,,0.000,17,1,0.000
J. VOC,,,1. State average - Operating Type VOC,52,,,51,,,50,,
J. VOC,,,2. State median - Operating Type VOC,32,,,29,,,38,,
J. VOC,,,5. State average - All operating types,38,,,37,,,36,,
J. VOC,,,6. State median - All operating types,32,,,31,,,34,,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,21,8,0.002,21,7,0.002,29,8,0.002
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,183,20,0.007,115,19,0.005,173,21,0.007
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,10,4,0.001,29,10,0.002,25,6,0.002
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,14,6,0.001,20,6,0.001,14,2,0.001
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,40,12,0.002,29,10,0.002,38,11,0.002
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,29,10,0.003,47,12,0.004,87,16,0.005
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,13,5,0.001,82,15,0.005,46,14,0.003
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,9,3,0.001,14,2,0.001,8,1,0.001
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,129,17,0.004,134,20,0.005,26,7,0.002
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,2,1,0.000,15,5,0.002,34,10,0.004
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,96,16,0.006,82,15,0.005,89,17,0.005
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,19,7,0.001,22,8,0.001,20,3,0.001
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,6,2,0.000,14,2,0.001,24,5,0.002
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,25,9,0.001,24,9,0.001,41,13,0.002
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,41,13,0.003,50,13,0.004,40,12,0.003
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,68,15,0.004,68,14,0.004,77,15,0.004
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,32,11,0.003,14,2,0.001,20,3,0.002
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,160,19,0.005,103,18,0.004,110,20,0.005
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,150,18,0.007,91,17,0.005,92,18,0.005
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,41,13,0.004,11,1,0.001,30,9,0.003
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,237,21,0.015,154,21,0.011,109,19,0.009
