GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,91.5,33,69320,26,95.6,31,71253,33
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,109.9,10,66951,19,111.6,9,68658,23
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,81.1,60,78501,60,80.7,61,74934,46
G. K-12 / 3501 +,UNION,5290,UNION TWP,85.2,50,69565,27,85.2,46,66293,17
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,94.9,30,69896,29,92.6,34,71811,37
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,68,88,63621,14,65.7,94,66270,16
H. 7-12 / 9-12,,,7-12 Average,85.4,,69080,,85.9,,68773,
H. 7-12 / 9-12,,,9-12 Average,91.4,,76020,,89.5,,77509,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,126.2,2,60000,7,110.3,8,72316,19
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,76.9,34,76650,26,81.7,25,86256,41
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,123.3,5,103028,47,129.9,2,105864,47
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,99.7,13,77413,28,96.2,16,80997,33
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,59.1,43,90524,45,52.8,45,93570,45
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,73.8,36,79970,31,80.2,29,79988,30
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,96,16,59476,6,97,15,61922,9
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,87.2,22,76861,27,89.8,19,80133,31
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,85.5,24,67832,15,84.8,22,74170,21
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,89.1,20,73032,22,100.1,13,69775,16
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,123.6,4,79259,30,122.4,4,75811,25
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,112.9,10,80994,35,107.6,10,75852,26
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,112.7,11,61636,10,115.4,6,66094,10
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,93.2,17,60500,8,84.1,23,61500,8
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,77.2,32,67566,14,71.7,37,67450,12
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,119.1,7,65600,13,107.5,11,68958,14
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,81,30,83145,38,80.6,28,80466,32
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,122.7,6,54208,1,119.7,5,58500,6
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,52.8,45,57592,4,53.9,44,57592,3
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,114.4,9,58718,5,108.9,9,55672,2
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,92.1,18,70000,18,81.4,26,68750,13
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,83.9,26,73183,23,71.5,38,76040,27
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,80.9,31,61858,11,78.9,31,60453,7
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,71.4,39,68665,16,71.4,39,69265,15
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,40.4,47,63847,12,41.8,47,66629,11
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,129.8,1,78620,29,128.6,3,79185,29
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,47.1,46,60954,9,50,46,57740,4
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,58.5,44,83800,39,62.4,43,89660,43
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,68.2,41,81803,37,74.4,33,83855,38
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,82.7,28,84295,41,79.4,30,86805,42
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,89.9,19,80980,34,81.4,26,84175,39
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,71.6,38,80119,33,73.7,34,83339,37
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,63.7,42,85868,42,65.1,41,81315,34
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,88.4,21,76544,25,88.5,20,96860,46
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,77,33,69950,17,103.2,12,73300,20
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,68.5,40,57568,3,64.8,42,57855,5
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,96.7,14,70412,19,90.7,18,70010,17
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,87,23,84200,40,73.2,35,75330,24
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,123.8,3,70768,21,140.8,1,74924,23
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,115.7,8,87887,44,113.9,7,83089,36
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,83.2,27,75681,24,83.7,24,74238,22
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,73.8,36,79977,32,73.1,36,81426,35
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,81.3,29,87710,43,91.2,17,86120,40
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,84.3,25,70480,20,71.1,40,70100,18
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,96.6,15,93513,46,88.4,21,91850,44
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,75.5,35,54520,2,76.8,32,55345,1
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,108.2,12,81435,36,99.7,14,78273,28
I. CSSD,,,CSSD Average,8.7,,74226,,8.8,,74226,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,13.7,2,79623,6,12.8,2,80571,7
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,5.8,8,79790,7,5.4,8,79790,6
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,15.8,1,72470,4,15.5,1,74155,5
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,10.4,3,74001,5,11.7,3,74001,4
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,8.9,4,51790,2,9.5,4,53700,2
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,7.2,5,81259,8,7.7,5,82855,8
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,6.2,7,54901,3,6.7,6,55349,3
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,6.4,6,23868,1,6.1,7,37440,1
J. VOC,,,VOCATIONAL Average,90,,76490,,90.7,,76280,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,138.2,5,65090,9,119.6,8,63784,9
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,64.2,18,82626,17,70.1,18,84611,18
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,74.9,16,77082,13,78.4,15,76820,13
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,87.4,15,73984,11,72.6,16,70910,11
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,141.3,4,75970,12,140,5,79186,14
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,153.9,1,60458,5,105.4,12,61532,5
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,106.3,13,92931,19,98.7,13,96688,20
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,137.3,6,77333,14,157.3,2,82288,16
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,119.1,9,108726,21,132.8,6,107966,21
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,129.9,7,41198,1,146.8,4,39348,1
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,117.7,10,57820,3,114.8,9,57820,3
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,54.6,20,81702,16,57.2,20,84050,17
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,104.4,14,64470,8,106.9,11,61875,6
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,114.7,11,84559,18,95.3,14,75644,12
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,113.5,12,65778,10,112.8,10,63669,8
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,71,17,93095,20,70.7,17,93796,19
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,144.2,3,59652,4,159.1,1,61144,4
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,54.4,21,80854,15,50.3,21,79236,15
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,56,19,62565,6,62.8,19,62565,7
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,148.9,2,54818,2,151.8,3,55480,2
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,129,8,62813,7,131.5,7,65343,10
K. CHARTER,,,CHARTER Average,161.2,,52903,,144.3,,53008,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,213,16,42823,4,222,12,45430,12
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,88.4,47,57200,39,83,49,46371,14
K. CHARTER,ATLANTIC,7420,Oceanside CS,171.5,23,54379,34,,,,
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,131.8,32,45823,9,126.5,28,45823,13
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,505,4,77000,55,162,20,55000,32
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,,,,,,,,
K. CHARTER,BERGEN,7890,Teaneck Community CS,204,18,82433,58,204,15,78433,58
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,118,35,17500,2,118,30,40000,7
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,,,,,,,,
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,83.5,51,51500,26,84,47,55500,37
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,160,24,43940,6,106.3,36,43000,10
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,58.4,57,46000,10,76,52,47500,17
K. CHARTER,CAMDEN,6215,Camden's Promise CS,199.5,20,60000,45,195,17,61650,50
K. CHARTER,CAMDEN,6232,Environment Community CS,392,5,52000,27,264,8,56160,39
K. CHARTER,CAMDEN,6240,Freedom Academy CS,59,55,57569,41,76.3,51,60400,45
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,124.8,33,51255,24,126.8,27,49258,21
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,836,2,49000,20,415,3,59359,44
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,148,27,42000,3,156,22,43000,10
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,143.5,29,58750,43,143,24,61038,47
K. CHARTER,ESSEX,6020,Pride Academy Charter School,119.5,34,47988,17,120,29,50131,22
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,213,16,55000,35,216,14,55000,32
K. CHARTER,ESSEX,6029,Newark Educators Charter School,249,13,76390,54,249,11,61200,48
K. CHARTER,ESSEX,6037,Newark Legacy CS,,,,,60,56,52000,28
K. CHARTER,ESSEX,6038,Visions Academy CS,147,28,52000,27,37.5,58,55000,32
K. CHARTER,ESSEX,6320,Discovery CS,,,,,,,,
K. CHARTER,ESSEX,6410,East Orange Community CS,87.5,48,50235,21,89.3,44,54207,31
K. CHARTER,ESSEX,6665,Gray CS,,,,,,,,
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,113.5,36,63623,50,153.7,23,63120,52
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,136.5,30,61250,47,142.5,25,61250,49
K. CHARTER,ESSEX,7280,Greater Newark CS,84,49,80111,56,83,49,80912,59
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,112.8,37,58758,44,476,2,60866,46
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,299,7,60000,45,302.3,6,63000,51
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,1279,1,62083,48,269.6,7,66875,55
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,262.5,11,12000,1,164.1,19,25000,4
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,73.2,53,45000,7,91.5,39,57070,40
K. CHARTER,ESSEX,8065,University Heights CS,185.8,21,48500,19,106.7,34,58140,41
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,,,,,,,,
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,,,,330,5,10000,1
K. CHARTER,HUDSON,6235,Liberty Academy CS,,,,,,,,
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,157.8,26,67294,53,160,21,67294,56
K. CHARTER,HUDSON,6720,Hoboken CS,274,10,46523,12,135.5,26,38706,6
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,588,3,56518,38,594,1,58214,42
K. CHARTER,HUDSON,6915,Jersey City Golden Door,244,14,66542,52,250,10,69203,57
K. CHARTER,HUDSON,7115,Learning Community CS,82.1,52,62859,49,0,59,64082,54
K. CHARTER,HUDSON,7820,Schomburg CS,,,,,68.2,53,32725,5
K. CHARTER,HUDSON,7830,Soaring Heights CS,217,15,47723,16,220,13,49223,20
K. CHARTER,HUDSON,8060,University Academy CS,83.8,50,63640,51,86,46,63640,53
K. CHARTER,MERCER,6017,Foundation Academy CS,134,31,56454,37,90.9,40,48000,18
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,275,9,47419,15,90.7,41,51317,25
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,278,8,80500,57,83.5,48,50910,24
K. CHARTER,MERCER,6810,International CS of Trenton,90,45,42878,5,90,42,42878,9
K. CHARTER,MERCER,7500,Pace CS of Hamilton,,,,,,,,
K. CHARTER,MERCER,7540,Princeton CS,344,6,53550,31,344,4,55250,35
K. CHARTER,MERCER,8140,Village CS,89.5,46,50695,23,89.3,44,51500,26
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,99,41,57500,40,,,,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,98,42,56000,36,108,33,56000,38
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,,,,,,,,
K. CHARTER,MONMOUTH,6010,Academy Charter High School,70.4,54,54075,33,67.7,54,55427,36
K. CHARTER,MONMOUTH,6740,Hope Academy CS,112.4,38,50430,22,113.5,31,51883,27
K. CHARTER,MONMOUTH,7720,The Red Bank CS,175,22,45000,7,90,42,20000,2
K. CHARTER,MORRIS,8050,Unity CS,99.3,40,48089,18,60,56,47000,15
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,160,24,52722,29,166.7,18,58365,43
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,,,,,110,32,40322,8
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,92.4,44,53950,32,67.5,55,52850,29
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,93.3,43,58000,42,95.3,38,50500,23
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,200,19,47000,13,200,16,48528,19
K. CHARTER,UNION,6033,The Barack Obama Green Charter High Scho,44.4,58,47000,13,100,37,24050,3
K. CHARTER,UNION,6217,Central Jersey Arts CS,59,55,53525,30,,,,
K. CHARTER,UNION,7600,Queen City Academy CS,105.9,39,51388,25,106.4,35,53444,30
K. CHARTER,UNION,8010,Union County TEAMS CS,250,12,46518,11,260,9,47448,16
K. CHARTER,WARREN,7727,Ridge and Valley CS,,,,,,,,
