GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
K. CHARTER,ESSEX,6029,Newark Educators Charter School,23,7,24,4
K. CHARTER,ESSEX,6037,Newark Legacy CS,3.8,67,6.3,54
K. CHARTER,ESSEX,6038,Visions Academy CS,2.8,68,5.9,56
K. CHARTER,ESSEX,6320,Discovery CS,2.5,69,,
K. CHARTER,ESSEX,6410,East Orange Community CS,9.7,34,10.4,32
K. CHARTER,ESSEX,6665,Gray CS,11.5,25,11,28
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,12.8,19,10.6,31
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,6.8,49,7,49
K. CHARTER,ESSEX,7280,Greater Newark CS,7.5,44,8,47
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,6.2,54,8.5,45
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,13.5,18,14.6,15
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,85,1,96.7,1
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,19.8,12,11.8,21
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,9.3,36,7.3,48
K. CHARTER,ESSEX,8065,University Heights CS,7.4,46,8.7,43
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,4.7,65,15,14
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,,4.9,64
K. CHARTER,HUDSON,6235,Liberty Academy CS,8.7,39,5.8,58
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,12.6,20,11.6,24
K. CHARTER,HUDSON,6720,Hoboken CS,6.8,49,5.8,58
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,32,4,16,13
K. CHARTER,HUDSON,6915,Jersey City Golden Door,4.6,66,5.9,56
K. CHARTER,HUDSON,7115,Learning Community CS,11.5,25,11.5,25
K. CHARTER,HUDSON,7820,Schomburg CS,7,47,16.3,12
K. CHARTER,HUDSON,7830,Soaring Heights CS,16,15,16.6,11
K. CHARTER,HUDSON,8060,University Academy CS,11.4,28,9.3,39
K. CHARTER,MERCER,6017,Foundation Academy CS,7,47,8.3,46
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,9.3,36,17.5,9
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,23.7,6,13.1,17
K. CHARTER,MERCER,6810,International CS of Trenton,12.2,24,11.2,27
K. CHARTER,MERCER,7500,Pace CS of Hamilton,5.5,58,11,28
K. CHARTER,MERCER,7540,Princeton CS,20.4,9,6.6,53
K. CHARTER,MERCER,8140,Village CS,18.5,14,20.5,5
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,1.8,70,,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,11,30,10.1,34
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,11.1,29,10,36
K. CHARTER,MONMOUTH,6010,Academy Charter High School,10.8,31,6.8,51
K. CHARTER,MONMOUTH,6740,Hope Academy CS,5.6,57,4.3,66
K. CHARTER,MONMOUTH,7720,The Red Bank CS,10.6,32,11.4,26
K. CHARTER,MORRIS,8050,Unity CS,15.5,16,5.7,61
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,12.4,22,12,19
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,4.9,63,7,49
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,26.4,5,27.3,2
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,9.5,35,14.4,16
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,6.6,51,5.1,63
K. CHARTER,UNION,6033,The Barack Obama Green Charter High Scho,5.5,58,5.8,58
K. CHARTER,UNION,6217,Central Jersey Arts CS,40,3,,
K. CHARTER,UNION,7600,Queen City Academy CS,8.7,39,9.1,41
K. CHARTER,UNION,8010,Union County TEAMS CS,6.1,56,6.8,51
K. CHARTER,WARREN,7727,Ridge and Valley CS,6.6,51,6.1,55
